entity_group,score,word,start,end
LIVB,0.48577794,patient,2,10
DISO,0.6214479,choc hémorragique,50,68
ANAT,0.30943412,ro,134,137
LIVB,0.24575491,che,137,140
ANAT,0.2119146,uses,140,144
PROC,0.7443695,examen clinique,162,177
DISO,0.5285003,flanc,191,197
ANAT,0.37263948,fosse,204,210
ANAT_DISO,0.4487472,lombaire,210,219
PROC,0.9721739,échographie,239,250
DISO,0.8421027,masse,265,271
ANAT_DISO,0.59415257,rétrop,271,278
DISO,0.50506973,ér,278,280
ANAT_DISO,0.6587784,itonéale,280,288
PROC,0.8524518,visualisation,293,307
ANAT_DISO,0.5086143,rein,310,315
PROC,0.9602168,stabilisation,322,336
PROC,0.8248773,scanner,340,348
DISO,0.9147958,hématome,389,398
CHEM,0.43009794,rétrop,398,405
DISO,0.36771557,ér,405,407
ANAT_DISO,0.4777829,itonéal,407,414
DISO,0.7169148,hémopéritoine,422,436
ANAT_DISO,0.6476823,rein gauche,440,452
PROC,0.59926987,ct,479,481
ANAT,0.4358443,fragments,504,514
LIVB,0.44940522,A,529,530
PROC,0.478731,AST,530,533
DISO,0.91392523,saignement,550,561
DISO,0.5445693,fuite,585,591
CHEM,0.7948901,produit de contraste,594,615
ANAT,0.544851,artériel,624,633
DISO,0.93182343,lésions,657,665
DISO,0.77295446,hémopéritoine,698,712
DISO,0.86059934,rupture,729,737
DISO,0.9081942,hématome,743,751
ANAT_DISO,0.4520855,rétrop,751,758
DISO,0.72737724,ér,758,760
ANAT_DISO,0.55778223,itonéal,760,767
ANAT,0.3300878,cavité,775,782
ANAT_DISO,0.41360226,péritonéale,782,794
DISO,0.6950932,Figures,796,803
DISO,0.8703199,état,835,839
ANAT_DISO,0.31209427,hémodynamique,839,853
PROC,0.28047618,remplissage,863,875
PROC,0.9334922,transfusion,881,893
PROC,0.3891818,ots,902,905
DISO,0.84896964,hémorragie,939,949
PROC,0.9096767,scanner,952,960
PROC,0.94323164,angiographie,995,1008
PROC,0.6068317,abord percutané,1015,1031
ANAT_DISO,0.315734,fémoral,1031,1039
ANAT,0.3384071,droit,1039,1045
PROC,0.9347132,embolisation sélective,1050,1073
ANAT_DISO,0.38111165,rénale,1073,1080
PROC,0.8253782,embolisation,1116,1128
ANAT,0.48329583,fémoral,1175,1183
PROC,0.7802687,complément,1235,1246
PROC,0.96739936,embolisation,1249,1261
DISO,0.72640836,instabilité,1291,1303
DISO,0.86649275,syndrome,1338,1347
ANAT_DISO,0.46727896,compartiment abdominal,1350,1373
ANAT,0.53159755,abdomen,1386,1394
DISO,0.775621,anurie,1424,1431
PROC,0.7311013,laparotomie explora,1507,1527
PROC,0.49558473,ressive,1547,1554
PROC,0.91856813,nephrectomie,1575,1588
PROC,0.94337994,contrôle,1653,1662
ANAT_DISO,0.26410267,pédic,1665,1671
ANAT,0.30880657,ule,1671,1674
ANAT_DISO,0.3775574,rénal,1674,1680
DISO,0.94722337,hématome,1704,1713
ANAT_DISO,0.48769173,rétrop,1713,1720
DISO,0.85324514,ér,1720,1722
ANAT_DISO,0.5667466,itonéal,1722,1729
PROC,0.60778487,stratégies,1769,1780
PROC,0.9415831,occlusion,1784,1794
ANAT_DISO,0.41620803,aortique,1794,1803
PROC,0.74940634,endovasculaire,1803,1818
PROC,0.9760416,laparotomie,1841,1853
PROC,0.9664864,clampage,1856,1865
ANAT_PROC,0.3929092,aorte coeliaque,1879,1894
PROC,0.9396794,ouverture,1910,1919
ANAT_PROC,0.3909244,péritonéale,1919,1931
PROC,0.7747658,clampage premier,1934,1951
PROC,0.5780075,l,1954,1956
ANAT_PROC,0.5208241,aorte thoracique,1957,1973
PROC,0.9622737,thoracotomie,1981,1994
ANAT,0.44622448,atérale,2003,2010
ANAT_DISO,0.5521658,gauche,2010,2017
PROC,0.86992496,abord,2020,2026
PROC,0.51643234,loge,2039,2044
ANAT_PROC,0.5688134,rénale,2044,2051
PROC,0.8450674,contrôle,2056,2065
ANAT_PROC,0.43472096,vasculaire,2065,2076
PROC,0.9405198,désamorçage,2104,2116
ANAT_PROC,0.74168867,cardiaque,2116,2126
PROC,0.95273113,contrôle,2157,2166
ANAT_PROC,0.7741742,vasculaire,2166,2177
PROC,0.96882457,contrôle,2203,2212
ANAT_PROC,0.8048105,aortique,2212,2221
PROC,0.930894,laparotomie,2227,2239
PROC,0.5140819,introducteur,2259,2271
PROC,0.9735981,artériographie,2296,2310
PROC,0.7839551,opter,2322,2328
PROC,0.95556444,occlusion,2337,2347
ANAT_PROC,0.6665395,aortique,2347,2356
PROC,0.8990383,endovasculaire,2356,2371
PROC,0.5355577,intro,2376,2381
PROC,0.4257879,guide,2411,2417
