entity_group,score,word,start,end
ANAT,0.6465758,estomac,315,322
DISO,0.9142758,hémorragie,341,352
ANAT_DISO,0.420543,gastrique,352,362
CHEM,0.5582545,calomel,402,410
DISO,0.4643404,décès,442,448
CHEM,0.39711896,neut,599,604
ANAT,0.56065285,cheveux,620,628
DISO,0.7671299,Empereur,634,642
CHEM,0.3890382,concentrations,646,661
CHEM,0.6285265,d'arsenic,673,683
PROC,0.8707972,administration,707,722
DISO,0.63907105,empoisonnement,786,800
DISO,0.76164937,empoisonnement,911,925
ANAT,0.6971798,cheveux,937,945
DISO,0.85633045,Empereur,960,968
CHEM,0.46399307,arsen,1086,1092
PROC,0.9387976,analyses,1243,1252
ANAT,0.44313404,cheveux,1255,1263
DISO,0.59565157,oisonnement,1329,1340
ANAT,0.696302,cheveux,1436,1444
CHEM,0.8559055,arsenic,1515,1522
ANAT,0.5605675,papier peint,1534,1547
DISO,0.8443687,Empereur,1567,1575
CHEM,0.86482173,charbon,1601,1609
PHYS,0.28397584,chauffage,1612,1622
CHEM,0.53126913,eau,1626,1629
CHEM,0.63021463,boisson,1632,1640
CHEM,0.6797464,arsenic,1670,1677
PROC,0.6513012,soins,1696,1702
PROC,0.68158615,conservation,1705,1718
ANAT,0.44757375,4,1720,1721
ANAT,0.81024075,mains,1858,1864
ANAT,0.41685826,cheveux,1953,1961
DISO,0.7861602,Empereur,1977,1985
PROC,0.8792082,analyses,1997,2005
CHEM,0.27362436,concentration,2052,2066
CHEM,0.68428314,arsenic,2069,2077
