entity_group,score,word,start,end
PROC,0.47719762,O,2,4
LIVB,0.7488433,39 ans,15,22
LIVB,0.83264154,père,23,28
LIVB,0.72549844,5 enfants,31,41
PROC,0.60203665,hospitalisé,48,60
DISO,0.9556045,hématurie,88,98
LIVB,0.6295508,ans,146,150
DISO,0.9782058,infection,224,233
ANAT_DISO,0.50872576,urinaire,233,242
PHYS,0.33870262,enfance,258,266
PHYS,0.5722062,adolescence,276,288
LIVB,0.93805337,patient,319,327
DISO,0.79724056,hématurie terminale,342,362
DISO,0.9635351,pyurie,369,376
DISO,0.95765865,douleurs,392,401
ANAT_DISO,0.76242864,lombaires,401,411
ANAT_DISO,0.5741217,organes génitaux externes,438,464
PROC,0.9148071,examen,468,474
LIVB,0.9351087,patient,486,494
DISO,0.54200315,apyrétique,515,526
ANAT_DISO,0.6517623,abdomen,530,537
DISO,0.5954709,masse,555,561
ANAT_DISO,0.507483,toucher rectal,574,589
DISO,0.56243926,masse rénitente,602,618
ANAT_DISO,0.67885315,rectum,634,641
PROC,0.7864497,bilan biologique,646,663
PROC,0.8107277,examen,676,682
PROC,0.45326763,ob,686,688
ANAT_DISO,0.47752348,urines,706,713
DISO,0.95751786,anomalie,734,742
PROC,0.6315634,échographie,747,758
DISO,0.8668329,collection liquidienne impure,852,882
PROC,0.40600237,UIV,897,900
ANAT_DISO,0.54734135,rein gauche,912,924
PROC,0.7093212,étudier,957,964
ANAT_DISO,0.5613892,rein droit,967,978
DISO,0.77039933,rein,980,984
DISO,0.80683345,et,987,989
PROC,0.55596614,clichés mictionnels,1002,1022
DISO,0.8489494,reflux vésico-uréter,1036,1057
ANAT_DISO,0.4124073,al,1057,1059
PROC,0.62639165,opacification,1074,1088
DISO,0.90778244,uret,1093,1098
ANAT_DISO,0.38054994,ère droit,1098,1107
DISO,0.6068016,org,1109,1112
LIVB,0.38714296,ne,1112,1114
PROC,0.4647716,TDM,1128,1132
DISO,0.3422225,rétro,1164,1170
ANAT_DISO,0.6596237,vésicale,1170,1179
DISO,0.95147836,agénésie,1197,1206
ANAT_DISO,0.5328715,rénale droite,1206,1220
PROC,0.73746324,uréthroc,1233,1241
DISO,0.720337,yst,1241,1244
PROC,0.9322894,ographie,1244,1252
PROC,0.9028364,bilan topographique,1314,1334
DISO,0.8868413,reflux,1355,1362
PROC,0.83181864,clichés mictionnels,1378,1398
DISO,0.45621893,U,1404,1405
DISO,0.958006,abouchement,1437,1449
DISO,0.781406,uretère droit,1470,1483
PROC,0.81937695,opacification,1485,1498
DISO,0.8931135,uretère,1504,1511
ANAT_DISO,0.41293713,droit,1511,1517
PROC,0.8648811,opacification,1522,1536
DISO,0.94074786,kyste,1539,1545
PROC,0.957198,cystoscopie,1552,1564
DISO,0.9452229,méats,1592,1598
ANAT_DISO,0.6834135,urétéraux,1598,1608
DISO,0.6353061,béants,1608,1615
ANAT_DISO,0.30348167,trou,1618,1623
ANAT,0.30751458,g,1626,1628
ANAT_DISO,0.30506635,olf,1628,1631
PROC,0.9747208,réimplantation,1652,1667
ANAT_PROC,0.4185966,urété,1667,1673
ANAT_DISO,0.4653429,rale,1673,1677
LIVB,0.7991312,patient,1696,1704
PROC,0.9286565,opéré,1710,1716
PROC,0.9791004,incision,1725,1734
ANAT_PROC,0.57763416,sus pubienne,1734,1747
LIVB,0.25393063,ilic,1766,1770
PROC,0.9752356,exérèse,1786,1793
DISO,0.96404946,kyste,1796,1802
ANAT_DISO,0.69660866,vésicule séminale droite,1811,1836
ANAT_DISO,0.5518334,urété,1841,1847
PROC,0.95641434,rectomie,1847,1855
ANAT_DISO,0.74828637,droite,1855,1862
PROC,0.9799379,réimplantation,1865,1880
ANAT_DISO,0.5294697,urétérale gauche,1880,1897
PROC,0.6760223,suites opératoires,1916,1935
LIVB,0.93079156,patient,1983,1991
