entity_group,score,word,start,end
PROC,0.47160512,M,0,1
PROC,0.83375084,ie K,5,9
LIVB,0.48701188,ans,21,25
PROC,0.92579085,orchidectomie,44,58
DISO,0.96419597,tumeur,67,74
ANAT_DISO,0.69435024,testicule droit,77,93
DISO,0.5793696,alpho,124,129
DISO,0.38391355,foet,130,134
ANAT,0.2994676,oprotéine,134,143
PROC,0.829857,analyse,147,154
PROC,0.982988,exérèse,189,196
DISO,0.9377359,tératocarcinome,208,224
DISO,0.50959307,ent sémin,237,246
DISO,0.6105918,ateux,248,253
PROC,0.5168728,bilan,257,263
DISO,0.82854486,localisations,295,309
ANAT_DISO,0.773814,pulmonaires,309,321
DISO,0.9206855,adénopathies,351,363
ANAT_DISO,0.7385521,rétropéritonéales,363,381
PROC,0.9799487,radio-chimiothérapie,385,406
CHEM,0.8873536,Cisplatine,445,456
PROC,0.56277716,normalisation,466,480
DISO,0.41482243,marqueurs tumoraux,484,503
DISO,0.7979725,nodules résiduels,510,528
ANAT_DISO,0.67537796,parenchym,528,538
DISO,0.4502072,ateux,538,543
ANAT_DISO,0.80991024,pulmonaires,543,555
PROC,0.94755954,curage,570,577
ANAT_PROC,0.3449564,rétrop,577,584
PROC,0.4133206,ér,584,586
ANAT_PROC,0.3316437,itonéal,586,593
PROC,0.9274883,thoracotomie,607,620
PROC,0.9803668,exérèse,625,633
DISO,0.9472499,masses,640,647
PROC,0.5282302,réalisé,651,659
PROC,0.5557459,197,662,666
PROC,0.5496788,étude,671,676
DISO,0.927982,tératome,720,729
DISO,0.79764026,localisations,756,770
PROC,0.92952394,radiothérapie complémentaire,775,804
PROC,0.6245309,pratiquée,816,826
ANAT_DISO,0.5603647,pulmonaire,836,847
LIVB,0.39777014,patient,851,859
DISO,0.95378655,récidive,924,933
LIVB,0.43486962,patient,970,978
PROC,0.9520782,surveillance,1001,1014
DISO,0.94296825,edèmes,1049,1055
ANAT_DISO,0.56780785,membre inférieur droit,1058,1081
DISO,0.9380524,claudication,1096,1109
DISO,0.9730195,douleurs,1132,1141
ANAT_DISO,0.7921313,abdominales,1141,1153
ANAT_DISO,0.591114,fosse lombaire droite,1180,1202
PROC,0.9440622,bilan,1206,1212
PROC,0.71676064,réalisé,1216,1224
DISO,0.85358083,masse tumorale,1248,1263
DISO,0.7511206,bifurcation,1296,1308
ANAT_DISO,0.7794239,aortique,1308,1317
PROC,0.9807835,tomodensitométrie,1358,1376
PROC,0.95694524,IRM,1382,1385
DISO,0.6667492,reprise évolutive,1499,1517
DISO,0.80719215,ing teratoma syndrome,1527,1548
DISO,0.9606328,sarcome,1555,1563
ANAT_DISO,0.5180109,veine cave,1569,1580
PROC,0.8829096,tomographie par émission,1585,1610
PROC,0.92186093,positons,1613,1622
PROC,0.46998286,18F-,1625,1630
CHEM,0.8278122,Fluorodéoxyglucose,1630,1648
PROC,0.62070465,PET,1650,1653
DISO,0.627135,-,1653,1654
PROC,0.2931618,S,1654,1655
PROC,0.97799045,hyperfixation,1689,1703
CHEM,0.41337964,traceur,1706,1714
DISO,0.72059447,masse,1721,1727
DISO,0.5289773,SUV,1729,1732
DISO,0.9180244,lésion,1790,1797
PROC,0.95612,exérèse chirurgicale,1802,1823
PROC,0.9825714,colectomie,1849,1860
ANAT_PROC,0.5637685,droite,1860,1867
PROC,0.5784295,pratiquée,1871,1881
PROC,0.967671,examen,1885,1891
PROC,0.5319521,opathologique,1898,1911
DISO,0.9151112,tératome,1923,1932
DISO,0.9337324,adénocarcinome,1961,1976
