entity_group,score,word,start,end
LIVB,0.60201305,Mr M.,0,5
ANAT_DISO,0.2912106,Y,5,6
ANAT_DISO,0.63212025,cardiovasculaire,87,104
DISO,0.87285763,douleur,145,153
ANAT_DISO,0.71785593,pelvienne droite,153,170
DISO,0.73667186,signes,221,228
ANAT_DISO,0.47744352,urinaires,228,238
ANAT_DISO,0.71999687,digestifs,241,251
PROC,0.8695812,examen clinique,264,279
DISO,0.85940075,masse,294,300
ANAT_DISO,0.74575144,abdominale,300,311
DISO,0.89231426,séquelles,327,337
DISO,0.9480331,aphtose,343,351
ANAT_DISO,0.82342607,buccale,351,359
ANAT_DISO,0.7327046,génitale,362,371
PROC,0.738236,bilan,375,381
DISO,0.63006264,inflammatoire,381,395
PROC,0.85433275,angioscanner,412,425
ANAT_DISO,0.63544464,abdominal,425,435
ANAT_DISO,0.71982473,pelvien,438,446
DISO,0.8588877,masse,462,468
ANAT_DISO,0.7315535,pelvienne,468,478
ANAT_DISO,0.73724836,artère hypogastrique droite,495,522
ANAT,0.4674573,mm,534,537
ANAT,0.58696264,diamètre,540,549
CHEM,0.40988097,contraste,573,583
ANAT_DISO,0.5763755,aorte abdominale,588,604
ANAT_DISO,0.5019269,artères iliaques,642,659
ANAT_DISO,0.6216692,externes,672,681
ANAT_DISO,0.572871,artère hypogastrique,688,708
DISO,0.8192597,signes,744,751
DISO,0.94583035,rupture,768,776
ANAT,0.4849202,aort,780,784
PROC,0.46054494,o,784,785
ANAT_DISO,0.29251236,artéri,785,791
PROC,0.3509921,ographie,791,799
ANAT_DISO,0.5890912,membres inférieurs,803,822
DISO,0.9454433,anévrisme,841,851
ANAT_DISO,0.68933403,tronc,854,860
ANAT_DISO,0.6606893,artère iliaque interne,866,888
DISO,0.6558727,signes,893,900
DISO,0.91815084,rupture,903,911
PROC,0.80751806,ligature,934,943
ANAT_DISO,0.67665654,artère hypogastrique,949,969
PROC,0.884954,étude,989,995
DISO,0.64816606,coque anévris,1054,1068
ANAT_DISO,0.63679194,male,1068,1072
LIVB,0.43114698,germe,1099,1105
PROC,0.8371993,examen,1121,1127
ANAT_DISO,0.5952288,paroi aortique,1153,1168
DISO,0.77863026,iements inflammatoires,1187,1209
DISO,0.83473617,athéromateux,1212,1225
DISO,0.928405,lésions,1230,1238
DISO,0.572384,iques,1248,1253
PROC,0.68111825,opératoire,1285,1296
LIVB,0.51065207,patient,1354,1362
PROC,0.7012815,suivi,1366,1372
PROC,0.88515764,consultation,1375,1388
