entity_group,score,word,start,end
LIVB,0.86823714,jeune homme,17,29
LIVB,0.7802475,27 ans,55,62
CHEM,0.50356376,m,68,70
GEOG,0.5497546,France,134,140
DISO,0.8005504,intoxication,183,195
LIVB,0.67308867,iboga,302,307
PROC,0.5181561,décès,359,365
LIVB,0.6597188,victime,384,392
CHEM,0.77642465,cuillère à café de poudre,412,438
ANAT,0.4715982,racine,443,450
LIVB,0.5113447,iboga,453,458
LIVB,0.74350333,victime,488,496
LIVB,0.51584285,toxicomane,502,513
CHEM,0.927136,alcool,545,552
CHEM,0.9251478,cannabis,553,562
CHEM,0.9353739,résine,564,570
CHEM,0.7252922,herbe,573,579
CHEM,0.83706665,psilocybes,581,592
CHEM,0.9549632,benzodiazépines,593,609
CHEM,0.9631393,diazépam,611,619
CHEM,0.95040476,nordazépam,620,631
CHEM,0.94494903,flunitrazépam,632,646
CHEM,0.92215216,cocaïne,648,656
CHEM,0.71763647,crack,659,665
CHEM,0.9596693,amphétamine,666,678
CHEM,0.89457995,ecstasy,679,687
CHEM,0.88584995,LSD,688,692
CHEM,0.9564762,morphine,693,702
CHEM,0.93577534,héroïne,705,713
CHEM,0.66216564,aveu,727,732
CHEM,0.50772864,ans,747,751
PROC,0.9744605,traité,761,768
CHEM,0.96587336,méthadone,773,783
CHEM,0.8255536,dernièrement,785,797
CHEM,0.6834208,mg,800,803
CHEM,0.7189982,jour,807,812
CHEM,0.743343,dose,830,835
CHEM,0.5972667,nuits,861,867
DISO,0.7988288,décès,876,882
PROC,0.96488714,traitement,908,919
CHEM,0.9662338,diazépam,929,938
CHEM,0.84284776,Valium®,940,947
CHEM,0.64752734,mg,980,983
PROC,0.8677808,examen,1081,1087
ANAT,0.5794569,cœur,1116,1121
ANAT,0.8315785,parenchyme pulmonaire,1181,1203
ANAT,0.8023533,bronches,1210,1219
ANAT,0.6515546,calibres,1233,1242
DISO,0.71498525,régurgitation,1258,1272
DISO,0.95175153,asphyxie,1351,1359
DISO,0.707847,syndrome,1361,1369
DISO,0.48412535,Mendelson,1372,1382
DISO,0.9742371,pathologie,1391,1402
ANAT,0.46297476,cardiaque,1402,1412
ANAT_DISO,0.47589317,pulmonaire,1415,1426
ANAT,0.6903107,sang périphérique,1465,1483
CHEM,0.7884838,corps,1517,1523
CHEM,0.88462013,veine,1525,1530
ANAT,0.36909196,ière,1540,1544
DISO,0.527954,décès,1569,1575
ANAT,0.73277056,sang périphérique,1581,1599
ANAT,0.753683,artère fémorale,1601,1616
ANAT,0.64092207,urines,1622,1629
CHEM,0.69336635,liquide,1635,1643
ANAT,0.6011248,gastrique,1643,1653
PROC,0.92761886,autopsie,1680,1688
ANAT,0.4686159,reste,1710,1716
CHEM,0.66047144,poudre consommée,1722,1739
PROC,0.82895625,prélèvements,1767,1780
CHEM,0.2842026,C,1804,1805
PROC,0.93437976,analyse,1811,1818
