entity_group,score,word,start,end
LIVB,0.64632094,jeune patient,14,28
LIVB,0.72840977,18 ans,35,42
DISO,0.7857229,masse,130,136
ANAT_DISO,0.47798008,pariétale thoracique,136,157
LIVB,0.95109195,patient,161,169
DISO,0.8093325,douleur,199,207
ANAT,0.519618,oracique droite,215,230
DISO,0.9048041,masse,254,260
ANAT,0.4639054,thoracique,260,271
PROC,0.64712995,examen,312,318
DISO,0.9693644,tuméfaction,331,343
ANAT_DISO,0.54599977,axillaire,343,353
ANAT_DISO,0.43686968,droite,359,366
ANAT,0.5905057,/5,371,373
DISO,0.46523708,douloureuse,394,406
DISO,0.88723266,lésion,420,427
DISO,0.60550076,état,453,457
ANAT_DISO,0.30277967,général,457,465
PROC,0.6543727,radiographie,484,497
ANAT,0.42203602,thoracique,497,508
DISO,0.8494803,opacité,521,529
ANAT_DISO,0.4587868,basale droite,529,543
DISO,0.63185716,alité hydrique,550,564
PROC,0.84846175,tomodensitométrie,569,587
ANAT_PROC,0.5962677,thoracique,587,598
DISO,0.5570477,masse ovoïde,627,640
ANAT,0.536503,5x5x8,643,649
ANAT,0.56183434,muscle grand dentel,666,686
ANAT_DISO,0.4436,é droit,686,693
PROC,0.91056854,injection,714,724
CHEM,0.8453023,produit de contraste,727,748
DISO,0.57998407,nécrotique,768,779
DISO,0.8565184,masse tumorale,786,801
DISO,0.89906883,extension,814,824
ANAT_DISO,0.5253937,endothoracique,824,839
ANAT,0.4240098,espace,863,869
ANAT_DISO,0.44944727,interc,869,876
ANAT,0.40717533,ost,876,879
ANAT_DISO,0.43443412,al,879,881
DISO,0.34596658,ue,907,909
ANAT,0.40453005,x2,934,936
DISO,0.97346026,lyse,945,950
ANAT_DISO,0.5486041,osseuse,950,958
DISO,0.96265316,épanchement,989,1001
ANAT_DISO,0.5480235,pleural,1001,1009
PROC,0.81713307,échographie,1030,1041
ANAT_PROC,0.3962602,abdominale,1041,1052
PROC,0.84990525,fibroscopie,1079,1091
ANAT,0.41442785,bronchique,1091,1102
PROC,0.8916174,ponction biopsie,1107,1124
DISO,0.79897654,masse,1130,1136
DISO,0.78393507,synovialosarcome,1150,1167
PROC,0.9131681,intervention chirurgicale,1172,1198
PROC,0.6773098,thoracotomie,1231,1244
ANAT,0.86419004,6ème espace interc,1276,1295
PROC,0.53725594,ost,1295,1298
ANAT,0.73720646,al droit,1298,1306
PROC,0.94037527,incision,1315,1324
ANAT_PROC,0.44257823,cutanée,1324,1332
DISO,0.9702581,tumeur,1348,1355
ANAT,0.35975665,biss,1398,1403
ANAT_DISO,0.32164058,ac,1403,1405
ANAT,0.5135477,or,1413,1415
ANAT,0.72240967,arc moyen,1478,1487
ANAT,0.9059625,ème côte,1508,1516
ANAT,0.58881426,7ème espace intercostal,1522,1546
ANAT,0.49362075,endothora,1559,1569
ANAT_DISO,0.49190024,ciques,1569,1575
DISO,0.90946156,tumeur,1581,1588
ANAT,0.83000314,lobe inférieur,1637,1652
ANAT,0.5581843,diaphragme,1690,1701
PROC,0.96320796,exérèse,1705,1712
DISO,0.9080053,tumeur,1718,1725
PROC,0.31454316,extra,1761,1767
CHEM,0.27614534,pleural,1767,1774
DISO,0.81546646,décollement,1783,1795
DISO,0.9495208,tumeur,1870,1877
ANAT,0.38080683,limites,1887,1895
PROC,0.8761938,opératoires,1920,1932
PROC,0.88599026,analyse,1952,1959
ANAT,0.6273391,pièce,1979,1985
PROC,0.50340784,opératoire,1985,1996
DISO,0.8891728,tumeur,2009,2016
ANAT,0.20822293,220g,2023,2028
ANAT,0.45817453,grande partie kystique,2032,2055
ANAT,0.442931,contenu,2063,2071
ANAT_DISO,0.35085675,hématique,2071,2081
ANAT,0.5217242,encéphaloïde,2132,2145
DISO,0.872457,tumeur,2160,2167
ANAT,0.5063982,population cellulaire,2188,2210
DISO,0.60834527,hémangiopéricyt,2328,2344
ANAT_DISO,0.563101,aire,2344,2348
ANAT,0.56919205,cellules,2367,2376
ANAT,0.80448896,cavités,2390,2398
