entity_group,score,word,start,end
LIVB,0.93598145,jeune femme,3,15
CHEM,0.34348047,verre de champ,71,86
ANAT,0.34892273,agne,86,90
LIVB,0.5799076,collègues,129,139
LIVB,0.92299426,jeune enfant,219,232
PROC,0.5115415,coupes,252,259
ANAT,0.56558627,trait,305,311
PHYS,0.4935481,incons,333,339
ANAT,0.20423199,coupe,388,394
ANAT,0.8796116,lit,443,447
ANAT,0.28692576,coupe,525,531
ANAT,0.56766313,champagne,534,544
PROC,0.9126781,analyses,549,557
ANAT,0.6230367,urines,564,571
CHEM,0.4773604,GHB,625,629
ANAT,0.84542125,urine,651,656
CHEM,0.53839827,ug/ml,663,669
CHEM,0.69167197,substance médicamenteuse,697,722
PROC,0.677595,analyse,745,752
ANAT,0.42853826,bouteille,767,777
CHEM,0.43289548,champagne,780,790
CHEM,0.45621872,GHB,818,822
CHEM,0.360305,ci,834,836
CHEM,0.30454218,résidus,860,868
ANAT,0.4073755,coupe,885,891
ANAT,0.6362231,ordure,921,928
PROC,0.7463776,analyse,933,940
ANAT,0.46190858,phanères,947,956
CHEM,0.4555661,GHB,1026,1030
ANAT,0.35933173,rac,1146,1149
CHEM,0.43844277,ine,1149,1152
CHEM,0.53706026,GHB,1169,1173
ANAT,0.36866218,verre,1181,1187
ANAT,0.3777611,phanères,1194,1203
CHEM,0.45664287,GHB,1223,1227
PROC,0.5282543,prélèvement,1235,1247
ANAT,0.33006337,urine,1250,1255
ANAT,0.583137,urine,1317,1322
CHEM,0.46566296,GHB,1325,1329
CHEM,0.5811995,dose,1355,1360
CHEM,0.6199655,GHB,1412,1416
LIVB,0.4357029,ag,1444,1446
CHEM,0.29425237,resseur,1446,1453
CHEM,0.4334871,Ecstasy,1503,1510
ANAT,0.42784953,flacon,1528,1535
CHEM,0.33877146,10 ml,1538,1544
LIVB,0.6036846,Sex-shop,1552,1561
ANAT,0.7530104,18eme,1564,1570
GEOG,0.8226859,Paris,1588,1594
ANAT,0.4894798,coupe,1620,1626
