entity_group,score,word,start,end
ANAT,0.51375836,f,3,5
PROC,0.44624168,vision,75,82
ANAT,0.8406701,yeux,91,96
ANAT,0.81779265,petite enfance,106,121
DISO,0.38566,ph,162,165
ANAT,0.7722514,acoexèrese,165,175
ANAT,0.7604637,oeil gauche,187,198
DISO,0.8737301,luxation,203,212
ANAT,0.5713908,antérieur,212,222
ANAT,0.5977632,cristallin,234,245
PROC,0.9486256,examen,251,257
PHYS,0.467626,uité,284,288
ANAT,0.21261346,visuelle,288,297
ANAT,0.84848464,doigts,311,318
ANAT,0.646316,2 mètres,320,329
ANAT,0.8774855,oeil droit,334,344
ANAT,0.8420636,oeil gauche,377,388
PROC,0.9481755,examen,392,398
PROC,0.23610324,lam,403,407
ANAT,0.20894648,pe,407,409
PROC,0.28456256,à,409,411
ANAT,0.39288393,fente,411,417
DISO,0.9679828,buphtalmie,432,443
ANAT,0.70688343,cornée,446,453
DISO,0.63599133,dystroph,453,462
ANAT,0.42589048,ique,462,466
ANAT,0.81642926,oeil gauche,472,483
ANAT,0.8036231,chambre antérieure,488,507
DISO,0.3611624,irrégulière,507,519
ANAT,0.7045885,pupille décentrée,524,542
DISO,0.778651,aphaquie,549,558
PROC,0.93389875,chirurgicale,558,571
PROC,0.94382477,examen,575,581
PROC,0.35652116,’,586,587
ANAT,0.75436914,oeil droit,587,597
PROC,0.57364506,irido-phacod,609,622
DISO,0.27274027,ones,622,626
ANAT,0.28803,is,626,628
DISO,0.8924432,subluxation,656,668
ANAT,0.76696193,cristallin,684,695
DISO,0.90151477,cataracté,695,705
ANAT,0.754896,rétine,723,730
PROC,0.94040024,réfractométrie,741,756
PROC,0.8180994,objectivé,758,768
DISO,0.8984786,myopie,772,779
ANAT,0.72454536,axile,779,785
DISO,0.599963,-,788,790
PROC,0.4867269,dioptries,793,803
ANAT,0.42471436,mm,832,835
PROC,0.94810015,biométrie,840,850
PROC,0.9610976,prise,854,860
PROC,0.97500277,charge,863,870
PROC,0.7513211,phaco-exérèse,877,891
PROC,0.7313057,vitrectomie,903,915
ANAT_PROC,0.4779873,oeil,931,935
ANAT,0.4661885,droit,935,941
PROC,0.7056743,correction optique,948,967
PROC,0.82351494,opératoire,972,983
PROC,0.3437361,opt,993,996
PROC,0.9328747,vitrectomie,1009,1021
ANAT,0.78211176,oeil,1037,1041
PROC,0.7819532,correction optique,1054,1073
PROC,0.6787363,opératoire,1078,1089
PROC,0.5839949,dioptries,1094,1104
DISO,0.89634806,traumatisme,1169,1181
ANAT,0.57633215,oculaire,1181,1190
DISO,0.8709724,myopie,1196,1203
PROC,0.7372615,examen général,1220,1234
DISO,0.62718064,anomalie,1254,1263
ANAT,0.65358275,système,1266,1274
