entity_group,score,word,start,end
LIVB,0.83341146,Mme N,0,5
LIVB,0.509796,D,6,8
LIVB,0.7777709,25 ans,18,25
DISO,0.9758828,douleurs,46,55
ANAT_DISO,0.5303799,lombaires,55,65
DISO,0.59945136,pesanteur,83,93
DISO,0.9237852,hématurie,102,112
PROC,0.9522946,examen,166,172
ANAT_DISO,0.44935247,lombaire,194,203
ANAT,0.34888962,droit,203,209
ANAT_DISO,0.30494714,U,214,215
DISO,0.9457664,syndrome tumoral,229,246
ANAT_DISO,0.6616754,rénal,253,258
ANAT_DISO,0.4043678,inférieur droit,269,285
PROC,0.7662977,échographie,300,311
DISO,0.77077085,masse,324,330
ANAT_DISO,0.36567655,tissulaire,330,341
ANAT_DISO,0.5593062,rein droit,355,366
ANAT,0.39490628,X7 cm,377,382
DISO,0.81106216,envahissement,408,422
ANAT_DISO,0.71551365,veine rénale,428,441
PROC,0.9599635,tomodensitométrie,457,475
DISO,0.68934244,processus tumoral,501,519
ANAT_DISO,0.60492176,rein droit,522,533
ANAT,0.41258454,cloisons,553,562
PROC,0.93166155,injection,583,593
CHEM,0.79069227,produit de contraste,596,617
ANAT,0.408075,bandes,641,648
ANAT,0.57897216,aires,653,658
PROC,0.76379406,diagnostic,674,685
DISO,0.964381,oncocytome,688,698
DISO,0.9501351,tumeur,777,784
PROC,0.97435635,néphrectomie,789,802
DISO,0.96282303,tumeur,842,849
DISO,0.6634941,cicatrice,889,899
ANAT,0.36150378,stell,908,914
ANAT_DISO,0.41232046,aire,914,918
PROC,0.8132746,histologie,922,932
DISO,0.92657447,oncocytome,946,957
ANAT_DISO,0.72090185,rénal,957,963
