entity_group,score,word,start,end
LIVB,0.7453659,Mme B. F,0,8
LIVB,0.8327924,26 ans,18,25
LIVB,0.6707582,primipare,26,36
DISO,0.8900557,lombalgies,90,101
ANAT_DISO,0.5387155,droite,101,108
DISO,0.6142696,urie,115,119
ANAT,0.3249938,gros,132,137
ANAT_PROC,0.54414594,rein,137,142
ANAT,0.53088605,droit,142,148
PROC,0.7413532,échographie abdomino-pelvienne,152,182
DISO,0.86074156,masse,212,218
ANAT_DISO,0.45636776,tissulaire,218,229
PROC,0.8652852,écho,233,237
ANAT,0.51237404,rein droit,275,286
PROC,0.94657815,tomodensitométrie,290,308
PROC,0.7786804,TDM,310,313
ANAT_DISO,0.7308234,rénale,314,321
DISO,0.9413989,tumeur,345,352
ANAT_DISO,0.6659447,rénale droite,352,366
ANAT,0.3851121,diamètre,383,392
DISO,0.9370126,calcifications,402,417
ANAT_DISO,0.48529312,centrales,417,427
DISO,0.8179439,extensions,432,443
PROC,0.9553533,échographie,463,474
ANAT_PROC,0.8060935,hépatique,474,484
PROC,0.8618637,radiographie,490,503
ANAT_PROC,0.85313106,pulmonaire,503,514
DISO,0.9461996,tumeur,535,542
PROC,0.7928911,incision sous costale,564,586
ANAT_PROC,0.8132206,droite,586,593
PROC,0.96210533,néphrectomie totale,627,647
PROC,0.92942077,étude,660,665
PROC,0.8023982,pièce opératoire,692,709
DISO,0.9694167,tumeur,724,731
DISO,0.6180264,pT2Nx,737,743
LIVB,0.32589024,x,744,745
DISO,0.95414823,adénocarcinome,764,779
DISO,0.5242445,cellules claires,781,798
PHYS,0.601465,grossesse,827,837
PROC,0.54556125,accouchement,865,878
LIVB,0.852773,nouveau-né,898,909
PHYS,0.47823247,sexe,912,917
LIVB,0.2777042,Poids,954,960
DISO,0.937506,métastases,1048,1059
ANAT_DISO,0.534229,péritonéale,1068,1080
ANAT_DISO,0.67834216,hépatique,1081,1091
ANAT_DISO,0.7170373,pulmonaire,1092,1103
ANAT,0.4007339,cérébrale,1106,1116
