entity_group,score,word,start,end
LIVB,0.52583945,Soudan,52,59
PROC,0.7203107,néphrologie,79,91
DISO,0.4464429,ylurie,106,112
CHEM,0.2317313,urine,114,119
CHEM,0.5655233,lait,127,132
DISO,0.96257764,douleurs,217,226
ANAT_DISO,0.53492624,lombaires,226,236
DISO,0.79954636,malaises,237,246
CHEM,0.24791005,poids,258,264
PROC,0.916501,examen,268,274
LIVB,0.91914165,patient,288,296
PHYS,0.31948096,état nutritionnel,310,328
PROC,0.7531587,bilan biologique,340,357
DISO,0.86397773,anémie,372,379
CHEM,0.7078508,hémoglobine 8 g/dl,381,399
DISO,0.88283384,hypo-albuminémie,405,422
CHEM,0.8857731,lipides,449,457
CHEM,0.87761045,protéines,460,470
ANAT,0.6869669,urines,484,491
PROC,0.8113969,sérologie,495,505
DISO,0.31528234,fil,507,511
PROC,0.36214575,ari,511,514
DISO,0.54309607,ose,514,517
PROC,0.9546226,cystoscopie,538,550
PROC,0.82568514,examen tomo-densitométrique,580,607
DISO,0.9016091,dilatation,622,633
ANAT,0.71524704,canaux lymphatiques,637,657
ANAT,0.5541328,canal thoracique,660,677
ANAT,0.37285286,pelvis,680,687
PROC,0.78304183,urographie-intra,692,708
ANAT,0.52963173,veineuse,708,716
DISO,0.7081852,anastomoses,753,765
ANAT,0.7309768,lymphatiques,775,788
ANAT,0.80904317,pôle supérieur,791,806
ANAT,0.5669787,rein droit,809,820
ANAT_DISO,0.56394875,voies urinaires,827,843
DISO,0.89887655,reflux,849,856
CHEM,0.7215304,produit de contraste,859,880
ANAT,0.7335124,lymphatiques,889,902
DISO,0.49355766,tortueux,902,911
DISO,0.7079161,dilatés,914,922
ANAT,0.6008167,rein gauche,937,949
DISO,0.8760334,anomalie,972,981
PROC,0.9008812,traitement conservateur,997,1021
ANAT,0.64119387,lit,1053,1057
CHEM,0.6981343,triglycérides,1087,1101
PROC,0.589838,amélioration,1131,1144
PROC,0.91382223,néphrolyse,1223,1234
PROC,0.8040279,ochirurgie,1251,1261
PROC,0.91762024,Technique chirurgicale,1263,1286
PROC,0.88412,anesthésie générale,1292,1312
PROC,0.8290381,lombotomie,1328,1339
PROC,0.55333495,sonde,1340,1346
ANAT_PROC,0.42222443,vésicale,1346,1355
PROC,0.8890106,open-coelioscopie,1365,1383
PROC,0.9349162,ombilic,1388,1395
PROC,0.5472405,trocard,1419,1427
ANAT,0.6380916,mm,1433,1436
PROC,0.8329643,ation,1441,1446
PROC,0.4812386,pneumo,1449,1456
PROC,0.28650114,péritoine,1457,1466
PROC,0.5408492,mise,1471,1476
PROC,0.5337355,troc,1493,1498
PROC,0.5952564,contrôle,1507,1516
PROC,0.8801535,trocard,1531,1539
PROC,0.5550029,05 mm,1542,1548
PROC,0.43133578,-xyphoidien,1553,1564
ANAT,0.735526,fosse iliaque,1579,1593
PROC,0.51975346,lement,1600,1606
ANAT,0.38843974,colique droit,1615,1628
ANAT,0.5378262,duodénal,1633,1642
PROC,0.8093759,Dissection,1643,1654
ANAT,0.6814753,rein,1657,1662
ANAT,0.8677406,capsule,1679,1687
PROC,0.85118365,abord,1692,1698
ANAT,0.75935626,pédicule,1701,1710
ANAT,0.7814492,uretère,1719,1726
ANAT,0.7305741,paroi,1762,1768
PROC,0.91824675,Dissection,1769,1780
ANAT,0.6845589,veine,1786,1792
ANAT,0.61796325,longueur,1821,1830
PROC,0.6707614,Lymphostase,1831,1843
DEVI,0.36246428,clips,1847,1853
PROC,0.9725202,section,1859,1867
ANAT,0.74408096,lymphatiques,1871,1884
ANAT,0.74122363,pôle supérieur du rein,1908,1931
ANAT,0.8174308,surrénale,1938,1948
ANAT,0.9320989,faces,1969,1975
ANAT,0.6382031,rein,1978,1983
PROC,0.8982973,Dissection,1984,1995
ANAT,0.61547875,pédicule rénal,2007,2022
DISO,0.6602999,agement,2041,2048
PROC,0.77488947,Vérification,2057,2070
PROC,0.95396614,hémostase,2076,2085
PROC,0.6743308,drain de redon,2107,2122
ANAT,0.5584012,orifice iliaque droit,2129,2150
PROC,0.8207657,Exsuflation,2151,2163
PROC,0.79222757,pneumo-péritoine,2166,2183
PROC,0.8568545,fermeture,2186,2196
PROC,0.75932235,orifices,2211,2220
PROC,0.6643866,vicryl,2223,2230
ANAT,0.6268269,séparés cutanés,2242,2258
PROC,0.9511442,ablation,2291,2300
PROC,0.7045754,drain,2303,2309
PROC,0.5696925,redon,2312,2318
PROC,0.29067278,sonde,2327,2333
ANAT_PROC,0.40796313,vésicale,2333,2342
