entity_group,score,word,start,end
DISO,0.7006894,f,3,5
ANAT_DISO,0.50008714,illette,5,12
ANAT,0.2335355,ans,17,21
DISO,0.79617476,fuites urinaires,46,63
DISO,0.74318063,mictions,129,138
PROC,0.88304704,palpation,152,162
DISO,0.55046237,fosses,166,173
ANAT_DISO,0.5690499,lombaires,173,183
ANAT,0.5525932,gros rein droit,218,234
PROC,0.80225515,UIV,239,242
DISO,0.6625885,plicité pyél,258,270
ANAT_DISO,0.5692528,o,270,271
DISO,0.39690804,-ur,271,274
ANAT_DISO,0.5583799,étérale gauche,274,288
ANAT,0.61146975,côté droit,294,305
DISO,0.6623584,triplicité,319,330
ANAT,0.41329208,pyélon supérieur,338,355
PROC,0.943887,tomodensitométrie,395,413
DISO,0.85649127,triplicité,427,438
ANAT_DISO,0.7858017,urétérale droite,438,455
DISO,0.95048857,dilatation,464,475
DISO,0.63390046,l,489,491
DISO,0.5478914,ure,492,495
ANAT_DISO,0.460763,tère,495,499
ANAT_DISO,0.49596497,pyélon supérieur,516,533
ANAT,0.49394113,cavité,564,571
ANAT_DISO,0.57946116,vaginale,571,580
PROC,0.97661847,cystoscopie,596,608
DISO,0.9378601,abouchement ectopique,642,664
ANAT_DISO,0.56571025,pyélon moyen,667,680
ANAT_DISO,0.62602276,col vésical,693,705
PROC,0.86793536,examen,712,718
ANAT_DISO,0.6444534,vaginal,718,726
DISO,0.96438766,abouchement,738,749
ANAT_DISO,0.698886,vaginal,749,757
DISO,0.92825705,uretère,763,770
DISO,0.44765943,pyél,773,778
ANAT_DISO,0.6242482,on supérieur,778,790
PROC,0.9116649,cystographie,795,808
DISO,0.5311803,rétrograde,808,819
DISO,0.6638755,pyél,881,886
ANAT_DISO,0.619902,on supérieur,886,898
PROC,0.6585938,urétéro-néphrectomie pol,903,928
ANAT_DISO,0.48521242,aire supérieure droite,928,950
PROC,0.93171483,examen,970,976
DISO,0.87498975,atrophie,1011,1019
ANAT_DISO,0.5826556,corticale,1019,1029
DISO,0.9209164,dysplasie,1035,1045
ANAT_DISO,0.5702448,pyélique,1045,1054
