entity_group,score,word,start,end
LIVB,0.9772066,homme,8,14
LIVB,0.96070695,15 ans,17,24
ANAT,0.9233489,lit,78,82
ANAT,0.80100864,matin,85,91
LIVB,0.5528374,famille,112,120
PROC,0.66516984,opsie,152,157
ANAT,0.9152664,foie,195,200
ANAT,0.9010601,rate,204,209
ANAT_PROC,0.7352838,reins,216,222
ANAT,0.87629175,poumons,238,246
DISO,0.80769324,vomissures,278,289
ANAT,0.67499095,sang,292,297
PROC,0.5679154,prélèvements,302,315
ANAT,0.8455469,sang,318,323
ANAT,0.48134086,d,324,326
ANAT,0.8759003,urine,327,332
ANAT,0.8712479,viscères,336,345
ANAT,0.67586684,cheveux,351,359
PROC,0.9676125,analyses,382,391
ANAT_PROC,0.7478823,sanguines,391,401
ANAT,0.45172313,lobéline,427,436
CHEM,0.56460375,ng/ml,443,449
DISO,0.36511403,alcal,450,456
ANAT,0.72316915,Lobélie,466,474
LIVB,0.46156937,plante,479,486
ANAT,0.43865898,naturelle,486,496
ANAT,0.531699,Amérique,499,507
ANAT,0.52677304,Nord,510,515
ANAT,0.3667859,Martinique,519,530
ANAT,0.5128496,Guadeloupe,536,547
ANAT,0.47551918,mouvements respiratoires,561,586
PROC,0.92236936,thérapeutique,629,643
DISO,0.7765169,effets secondaires,658,677
DISO,0.9209911,toxicité,697,706
LIVB,0.7525707,jeunes gens,721,733
GEOG,0.50129634,Etats Unis,755,766
DISO,0.5837719,effets euphorisants,786,806
ANAT,0.49908417,fluides biologiques,855,875
CHEM,0.70113397,alcaloïde,913,923
ANAT,0.8187492,sang,931,936
DISO,0.94727695,intoxication,964,977
