entity_group,score,word,start,end
CHEM,0.71505326,"D., née",6,14
DISO,0.97605395,crises,32,39
ANAT_DISO,0.63169074,colique néph,42,55
CHEM,0.19712886,ré,55,57
ANAT_DISO,0.46374768,tique droite,57,69
DISO,0.96560436,douleurs,82,91
PROC,0.58721834,calcul,129,136
PROC,0.9603371,analyse,144,151
CHEM,0.80171835,oxalate de calcium,168,186
LIVB,0.92954785,patiente,207,216
ANAT_DISO,0.39092994,coliques néphré,231,247
DISO,0.38256443,tiques,247,253
ANAT_DISO,0.3933156,droites,253,261
DISO,0.6007293,calculs,284,292
ANAT_DISO,0.65133184,cystine,295,303
PROC,0.72434956,calcul,311,318
CHEM,0.8262652,oxalate de calcium,321,339
DISO,0.9642531,crises,382,389
ANAT_DISO,0.77149165,colique néphrétique gauche,392,419
PROC,0.70020217,urographie intra-,424,441
ANAT_DISO,0.258157,veineuse,441,449
DISO,0.71258104,dilatation,486,497
ANAT_DISO,0.6252779,voies urinaires susjacentes,501,529
ANAT_DISO,0.25111964,pyél,534,539
PROC,0.44264945,otomie,539,545
ANAT_DISO,0.3492934,gauche,545,552
DISO,0.56135523,calcul,593,600
ANAT,0.45062986,diamètre,611,620
ANAT,0.44281924,lisse,621,627
ANAT,0.48535344,c,634,636
ANAT_DISO,0.3978572,ireux,636,641
PROC,0.88122815,analyse,650,657
DISO,0.6219682,cys,674,678
ANAT_DISO,0.3753087,tine,678,682
PROC,0.7969152,examen,686,692
ANAT_DISO,0.33412305,urines,710,717
DISO,0.9476709,cristaux,749,758
DISO,0.63357097,cys,761,765
ANAT_DISO,0.6042558,tine,765,769
DISO,0.33583987,agon,774,778
ANAT_DISO,0.31602553,aux,778,781
DISO,0.7962896,ents,791,795
DISO,0.3978421,Brand,811,817
ANAT_DISO,0.33120537,urines,825,832
PROC,0.9338565,chromatographie,851,867
CHEM,0.5796206,-,867,868
PROC,0.9693921,électrophorèse,868,882
ANAT_DISO,0.39725032,urines,886,893
DISO,0.7079782,lithiase cystinique,937,957
DISO,0.84960663,tache,971,977
CHEM,0.62116235,cys,980,984
ANAT_DISO,0.47728917,tine,984,988
DISO,0.62269634,taches,995,1002
CHEM,0.68984246,lysine,1022,1029
CHEM,0.8823891,ornithine,1035,1044
DISO,0.95220995,cystinurie,1048,1059
CHEM,0.56877404,mg,1082,1085
LIVB,0.6779887,Madame,1091,1098
PROC,0.9714498,traitement,1117,1128
CHEM,0.886817,D-pénicillamine,1132,1148
CHEM,0.8550313,comprimés,1178,1188
CHEM,0.82012093,250 mg,1190,1197
CHEM,0.52739143,198,1317,1321
DISO,0.7372861,alcalinisation,1334,1349
ANAT_DISO,0.48345318,urinaire,1349,1358
LIVB,0.8479191,patiente,1376,1385
PROC,0.8581106,traitements,1408,1420
DISO,0.9185712,récidives,1425,1435
DISO,0.9113239,lithiase,1444,1453
PROC,0.9374094,Lithotripsie,1463,1476
DISO,0.5086937,calcul,1480,1487
ANAT,0.29390568,cal,1487,1491
ANAT_DISO,0.552681,iciel,1491,1496
ANAT,0.39624095,inférieur gauche,1496,1513
ANAT,0.31974763,mm,1518,1521
PROC,0.7563715,Lithotripsie,1531,1544
PROC,0.31650344,calcul,1551,1558
ANAT_DISO,0.4426647,pyélocaliciel,1558,1572
ANAT,0.3646134,inférieur,1572,1582
ANAT_DISO,0.41549933,gauche,1582,1589
ANAT_DISO,0.4044062,mm,1595,1597
PROC,0.96542037,Néphrolithotomie percutanée,1607,1635
PROC,0.8020947,calcul,1643,1650
ANAT_PROC,0.33730805,caliciel,1650,1659
ANAT,0.38901183,gauche,1659,1666
ANAT,0.37100884,mm,1671,1673
PROC,0.95582634,séances,1693,1701
PROC,0.9682848,lithotripsie,1704,1717
DISO,0.7006412,calculs,1726,1734
ANAT_DISO,0.4970579,caliciels inférieurs gauches,1734,1763
DISO,0.7019938,vants,1770,1775
ANAT,0.5026401,23 mm,1790,1796
PROC,0.92008466,traitements,1816,1828
PROC,0.9245584,calcul,1845,1852
ANAT,0.39475828,calice inférieur gauche,1855,1879
DISO,0.9392087,atrophie,1905,1914
ANAT_DISO,0.65370566,parenchyme rénal,1925,1942
ANAT,0.57891583,regard,1945,1952
PROC,0.8845444,urographie intra-veineuse,1967,1992
ANAT,0.41563925,tige calicielle,2008,2024
DISO,0.9018556,récidives,2076,2086
PROC,0.61471343,calcul,2102,2109
PROC,0.7963682,néphrectomie partielle,2114,2137
ANAT_DISO,0.38654733,polaire inférieure gauche,2137,2163
