entity_group,score,word,start,end
DISO,0.44705704,H,2,3
DISO,0.32097188,10,12,15
LIVB,0.8124956,ans,15,19
DISO,0.8395534,pyélonéphrite aigue,130,150
DISO,0.79591554,brûlures mictionnelles,155,178
DISO,0.9591748,pollakiurie,179,191
PROC,0.6810938,ECBU,205,209
DISO,0.3095628,proteus,220,228
ANAT,0.2244499,mi,228,231
PROC,0.22610508,ra,231,233
PROC,0.33813438,is,236,238
CHEM,0.85314065,Céfotaxime,250,261
CHEM,0.8595421,Amikacine,264,274
DISO,0.38808513,AUSP,278,282
DISO,0.60318553,opacité,305,313
DISO,0.7451441,uretère,327,334
ANAT_DISO,0.66560477,droit,334,340
ANAT,0.5838135,segment,350,358
ANAT_DISO,0.4577989,lombaire,358,367
ANAT,0.582065,segment pelvien,386,402
ANAT,0.517918,longueur,421,430
PROC,0.25068823,échographie,445,456
ANAT_DISO,0.77193743,rénale,456,463
ANAT_DISO,0.61962885,rein droit,475,486
ANAT,0.5154827,grand axe,504,514
DISO,0.6238079,dilatation pyél,538,554
ANAT_DISO,0.47154775,o,554,555
DISO,0.5544048,-calici,555,562
ANAT_DISO,0.57791984,elle,562,566
DISO,0.6552366,calcul,587,594
ANAT_DISO,0.7177311,urétéral,594,603
DISO,0.41881478,calcul,607,614
ANAT,0.3902139,diamètre,630,639
DISO,0.866432,uretère,659,666
ANAT_DISO,0.6614701,lombaire,666,675
DISO,0.9233959,méat,694,699
ANAT_DISO,0.5954845,urétéral,699,708
ANAT_DISO,0.5732194,parenchyme rénal,712,729
DISO,0.52178043,laminé,748,755
ANAT_DISO,0.652787,rein gauche,759,771
ANAT_DISO,0.6509137,vessie,777,784
DISO,0.41826323,structure,818,827
DISO,0.57013667,U,840,841
ANAT_DISO,0.46338665,IV,841,843
DISO,0.57359034,sécrétion,868,878
DISO,0.50482297,dilatation pyélo-cal,894,915
ANAT_DISO,0.5987071,icielle,915,922
DISO,0.9377283,uretère,931,938
ANAT_DISO,0.60593253,lombaire,938,947
DISO,0.50670505,én,961,964
PROC,0.33946875,calcul,968,975
DISO,0.9190496,uretère,981,988
ANAT_DISO,0.44950745,iliaque,988,996
ANAT_DISO,0.4864615,pelvien,999,1007
ANAT_DISO,0.6223123,rénale,1038,1045
LIVB,0.81004053,enfant,1063,1069
PROC,0.94446117,opéré,1075,1081
PROC,0.5142646,voie,1085,1090
PROC,0.82790554,abord,1093,1098
ANAT,0.38676512,iliaque,1098,1106
PROC,0.9546979,urétérotomie,1118,1131
PROC,0.5555852,réalisée,1137,1146
DISO,0.508218,calcul,1178,1185
DISO,0.52840006,igures,1224,1230
DISO,0.79265964,AUSP,1301,1305
PROC,0.78901863,post,1305,1310
PROC,0.79291713,opératoire,1311,1321
DISO,0.7823018,lithiase résiduelle,1339,1359
PROC,0.4937267,bilan,1363,1369
CHEM,0.5373964,calcémie,1410,1419
DISO,0.9439112,phosphorémie,1420,1433
DISO,0.9269063,calciurie,1435,1445
DISO,0.96090066,phosphaturie,1446,1459
DISO,0.9656959,oxalurie,1460,1469
PROC,0.6266533,bilan,1475,1481
DISO,0.5760677,tubercule,1481,1491
ANAT_DISO,0.4573614,ux,1491,1493
PROC,0.88274205,étude spectrophotométrique,1497,1523
DISO,0.3625457,calcul,1539,1546
CHEM,0.80084276,oxalate de calcium,1560,1578
CHEM,0.5440174,hydraté,1583,1591
PROC,0.590261,urate,1595,1600
CHEM,0.7355466,acide d'ammonium,1600,1617
CHEM,0.89886856,acide urique anhydre,1623,1643
CHEM,0.40081587,composition,1650,1662
DISO,0.95036954,hyperoxalurie,1684,1698
DISO,0.95577663,hyperuricurie,1717,1731
DISO,0.6853783,alcalinisation,1734,1749
DISO,0.35500512,U,1753,1754
PROC,0.71985275,post-opératoire,1756,1772
DISO,0.94914305,dilatation,1788,1799
ANAT_DISO,0.5471894,urétéro,1799,1807
ANAT_DISO,0.42697474,py,1808,1810
ANAT_DISO,0.34719023,o,1812,1813
DISO,0.3754534,-cal,1813,1817
ANAT_DISO,0.6795886,icielle droite,1817,1831
ANAT_DISO,0.37490174,aire,1839,1843
ANAT,0.68670464,parenchyme,1848,1859
ANAT_DISO,0.5404236,rénal,1859,1865
DISO,0.5219025,UCR,1888,1891
DISO,0.5607153,reflux vésico-urété,1909,1929
ANAT_DISO,0.69426185,ral,1929,1932
LIVB,0.65743166,ans,1964,1968
LIVB,0.92163324,patient,1982,1990
