entity_group,score,word,start,end
LIVB,0.8996531,Madame B,0,8
LIVB,0.87334716,F,9,10
LIVB,0.659741,ans,21,25
DISO,0.98206973,dysphonie,95,105
PROC,0.8242452,examen,109,115
ANAT,0.7216804,linguale,144,153
ANAT,0.83257335,glande thyroïde,171,187
PROC,0.67690736,hypoplas,187,196
ANAT,0.43726104,ique,196,200
PROC,0.8904405,échographie,221,232
ANAT,0.748886,cervicale,232,242
DISO,0.5344794,masses,273,280
ANAT,0.49910107,cervicale antérieure kys,287,312
DISO,0.26420128,tique,312,317
ANAT,0.744954,9 x 10.4 mm,330,341
ANAT,0.8613148,plancher buccal,365,381
ANAT,0.6543659,ostructure tissulaire,408,429
PROC,0.78897566,TDM,434,438
ANAT,0.457804,cervicale,438,448
PROC,0.93370986,injection,463,473
CHEM,0.6596104,de produit de contraste,473,497
DISO,0.41665864,processus tumoral,524,542
ANAT,0.9157767,épiglotte,556,565
ANAT,0.8033216,45x44x47 mm,575,587
ANAT,0.43565452,processus,591,601
ANAT,0.82392645,base,620,625
ANAT,0.88074,langue,631,638
ANAT,0.7782118,voile,653,659
CHEM,0.70193225,du,659,662
ANAT,0.84837586,palais,662,669
ANAT,0.6391817,bomb,670,675
ANAT,0.85965914,lumière,686,694
ANAT,0.903401,oropharynx,700,710
ANAT,0.72047615,face postérieure,732,749
ANAT,0.8202496,os hyoïde,755,764
PROC,0.7797233,dosage,774,781
CHEM,0.6117579,hormones thyroïdiennes,785,808
DISO,0.9676486,hypothyroïdie,822,835
CHEM,0.6334548,TSH,847,851
DISO,0.758748,T,886,888
ANAT,0.5039116,4,888,889
CHEM,0.7599662,64 ng/dl,900,908
PROC,0.9425096,biopsie,934,942
DISO,0.8519013,masse,948,954
ANAT,0.74084616,tissu thyroïdien,980,997
LIVB,0.97449005,patiente,1001,1010
DISO,0.976747,détresse,1025,1034
ANAT_DISO,0.5434727,respiratoire,1034,1047
PROC,0.92594653,biopsie,1058,1066
PROC,0.9589217,trachéotomie,1095,1108
PROC,0.96098787,scintigraphie,1113,1127
ANAT,0.53764015,thyroïdienne,1127,1140
PROC,0.4637827,Tc99m,1143,1149
ANAT,0.6248141,tissu thyroïdien,1173,1190
DISO,0.9210703,foyers ectopiques,1244,1262
ANAT,0.68867725,base,1271,1276
ANAT,0.8590384,langue,1282,1289
PROC,0.9070146,log,1295,1299
ANAT_PROC,0.20554799,e,1299,1300
ANAT,0.4869637,thyroïdienne,1300,1313
PROC,0.965416,exérèse,1320,1328
ANAT,0.8078047,tissu thyroïdien,1331,1348
PROC,0.95261556,étude,1352,1357
ANAT,0.6112466,parenchyme thyroïdien,1394,1416
PROC,0.43317145,châssé,1419,1425
DISO,0.7192027,carcinome vésiculaire,1438,1460
