entity_group,score,word,start,end
LIVB,0.9671332,homme,26,32
LIVB,0.8180021,42 ans,35,42
DISO,0.96443295,maladie de Basedow,61,80
DISO,0.9809518,maladie,82,89
DISO,0.6243092,-immune,94,101
ANAT,0.65456665,thyroïde,115,124
DISO,0.69724274,syndrome anxiodépres,131,152
LIVB,0.67676544,patient,159,167
DISO,0.9856104,douleurs,211,220
ANAT_DISO,0.84318566,musculaires,220,232
DISO,0.9808555,spasmes,248,256
ANAT_DISO,0.7310606,musculaires,256,268
DISO,0.9595959,syndrome,278,287
ANAT_DISO,0.8130315,jambes,291,298
ANAT_DISO,0.3823856,repos,303,309
PROC,0.96476394,traité,314,321
CHEM,0.91582286,"ropinirole 0,25 mg/j",343,364
CHEM,0.8000027,association,367,379
CHEM,0.7823509,du clonazépam 3 mg,384,403
CHEM,0.45066142,j,404,405
LIVB,0.91379917,femme,450,456
CHEM,0.5587145,mari,501,506
ANAT,0.4249697,paris,546,552
DISO,0.72958255,libido,652,659
DISO,0.98407954,hypersexualité,716,731
PROC,0.84384465,traitement,743,754
DISO,0.8208523,troubles du comportement,808,833
