entity_group,score,word,start,end
LIVB,0.9648923,homme,2,8
LIVB,0.9496459,73 ans,11,18
DISO,0.7924987,troubles mictionnels chroniques,49,81
DISO,0.97289705,dysurie,83,90
DISO,0.83772814,polliakiurie nocturne,93,115
DISO,0.9173801,adénomite,138,148
DISO,0.9076876,rétention aiguë,155,171
ANAT_DISO,0.6474674,urine,174,179
PROC,0.8215045,toucher,183,191
ANAT_PROC,0.775721,rectal,191,198
ANAT_PROC,0.45606917,prostate,201,210
DISO,0.504002,istance,247,254
PROC,0.805898,échographie,265,276
ANAT_DISO,0.7480739,prostate,289,298
PROC,0.2950853,volume,303,310
ANAT,0.42106855,40 cm3,313,320
DISO,0.89797395,nodule,325,332
CHEM,0.755674,PSA,344,348
CHEM,0.73419833,prostatic specific antigen,350,376
CHEM,0.7720992,ng /ml,391,398
PROC,0.9617474,examen,402,408
ANAT_DISO,0.5888259,urines,432,439
ANAT_DISO,0.33947423,ECBU,441,445
PROC,0.94845164,antibiothérapie,465,481
PROC,0.7062449,résection trans,515,531
ANAT_DISO,0.6278201,uréthrale,531,540
ANAT_DISO,0.7768631,prostate,543,552
PROC,0.9704884,traiter,572,580
DISO,0.93160367,syndrome obstructif,583,603
ANAT_DISO,0.6632245,vessie,607,614
PROC,0.9466164,examen,648,654
ANAT_DISO,0.40427312,ologique,667,675
ANAT,0.54120106,copeaux,679,687
PROC,0.915981,résection,690,700
DISO,0.95276695,lésions,713,721
DISO,0.9446236,prostatite,724,735
DISO,0.56212413,infiltrat lympho-histiocytaire,754,785
ANAT,0.47789672,cellules,794,803
ANAT,0.458829,corps,817,823
DISO,0.62392884,de MichaelisGutmann,823,843
DISO,0.85118806,Figures 1,845,854
DISO,0.8338155,prolifération carcinomateuse,882,911
PROC,0.9481829,antibiothérapie,916,932
CHEM,0.44938117,fluoro-quinolones,936,954
DISO,0.8539679,symptomatologie,1008,1024
DISO,0.9312295,récidive,1029,1038
LIVB,0.80904067,an,1057,1060
DISO,0.8575551,,1061,1062
