entity_group,score,word,start,end
DISO,0.57321197,H,2,4
ANAT,0.55572045,testicule gauche,50,67
DISO,0.9701586,ectopie,71,79
ANAT_DISO,0.4931317,inguinale,79,89
DISO,0.57162446,é,117,118
DISO,0.51459455,infectieux,149,160
DISO,0.77867895,traumatisme,166,178
LIVB,0.9540243,patient,204,212
DISO,0.96467316,infection,243,252
ANAT_DISO,0.61624664,urinaire,252,261
DISO,0.7525482,troubles mictionnels,265,286
PROC,0.7768026,examen,292,298
LIVB,0.97361755,patient,302,310
ANAT_DISO,0.48742253,testicule,345,355
ANAT,0.56762874,inguinale,381,391
ANAT_DISO,0.6033049,testicule droit,432,448
DISO,0.58955216,bour,462,467
ANAT,0.46756387,se droite,467,476
DISO,0.32487565,toucher,480,488
ANAT_DISO,0.46615228,rectal,488,495
PROC,0.60653174,bactériologie,512,526
ANAT_DISO,0.59372497,urinaire,526,535
PROC,0.68509483,an,558,560
PROC,0.8911003,hémostase,563,572
PROC,0.96831304,échographie,596,607
ANAT,0.46377116,testicule gauche,626,643
DISO,0.84550494,foyers hypoéchogènes,677,698
PROC,0.9230001,étude,728,733
PROC,0.8385865,échographie doppler,736,756
DISO,0.7392901,pulsé,767,773
DISO,0.68575794,flux intrates,798,812
ANAT_DISO,0.60368675,ticulaire,812,821
DISO,0.894408,nécrose,839,847
ANAT_DISO,0.6755824,testiculaire,847,860
DISO,0.98012406,torsion,864,872
DISO,0.7134201,ée,879,881
PROC,0.96152425,intervention chirurgicale,901,927
ANAT,0.43056497,cordon,945,952
DISO,0.9573256,torsion,980,988
DISO,0.9679006,détorsion,1000,1010
ANAT_DISO,0.4231758,testicule,1041,1051
ANAT,0.6237825,annexes,1089,1097
DISO,0.84232205,épididyme,1108,1118
DISO,0.72178394,éfiées,1123,1129
PROC,0.8872755,castration,1134,1145
PROC,0.39988497,coupe,1166,1172
ANAT,0.47491866,parenchyme testiculaire,1176,1200
ANAT,0.5013972,parenchyme testiculaire,1265,1289
ANAT,0.5847347,tubes séminifères,1329,1347
DISO,0.825502,hyalinisation,1363,1377
DISO,0.8909644,épaississement,1383,1398
ANAT_DISO,0.47903812,membrane basale,1404,1420
ANAT,0.4952527,tubes,1425,1431
DISO,0.959484,involution,1454,1465
ANAT_DISO,0.36357272,sert,1465,1470
DISO,0.55531186,ol,1470,1472
ANAT_DISO,0.6148338,ienne,1472,1477
DISO,0.87329173,hémorragie,1517,1528
ANAT,0.44082728,tissu,1540,1546
ANAT,0.40722874,el,1557,1559
DISO,0.7710502,albuginée,1563,1572
ANAT_DISO,0.5698494,vaginale,1578,1587
DISO,0.60202754,sies,1601,1605
DISO,0.93569493,épididyme,1629,1638
ANAT,0.6626374,testicule,1694,1704
DISO,0.73399436,hyp,1704,1708
PROC,0.4357322,oplas,1708,1713
DISO,0.56271964,ique,1713,1717
DISO,0.95676637,involution,1720,1731
ANAT_DISO,0.47045553,sertolienne,1731,1743
DISO,0.829323,hémorragie,1766,1777
DISO,0.79414964,nécrose,1780,1788
DISO,0.9102529,nécrose,1844,1852
ANAT,0.51951015,testicule restant,1874,1892
PROC,0.7581768,bilan général,1896,1910
ANAT_DISO,0.38029453,cardiaque,1913,1923
PROC,0.953795,dosage,1952,1959
CHEM,0.722622,anticoagulants,1963,1978
PROC,0.91398984,diagnostic,2028,2039
DISO,0.872246,nécrose,2059,2067
ANAT_DISO,0.5951122,testiculaire,2067,2080
DISO,0.79606456,orchite,2097,2105
ANAT,0.5766651,testicule,2112,2122
DISO,0.6314148,cryptorchide,2122,2135
