entity_group,score,word,start,end
LIVB,0.94171757,patient,2,10
LIVB,0.71697664,ans,16,20
ANAT,0.4615345,main droite,56,68
PROC,0.46977296,hospitalisation,86,101
DISO,0.9116365,oedème,123,130
ANAT,0.49505958,scrotum,133,141
ANAT,0.5467241,pénis,147,153
DISO,0.97807467,ulcérations,263,275
ANAT_DISO,0.55142725,scro,278,283
ANAT,0.45530295,tum,283,286
DISO,0.8922982,rupture,290,298
DISO,0.46242532,phlyct,301,308
ANAT_DISO,0.40220863,ènes,308,312
DISO,0.9265435,ulcérations,327,339
ANAT,0.7726425,pénis,403,409
DISO,0.97122306,brûlure,436,444
ANAT,0.43947268,degré,469,475
PROC,0.58340925,prélèvements bactériologiques,492,522
ANAT,0.5074704,Baar,550,555
DISO,0.9786106,ulcères,561,569
ANAT,0.40441826,sc,572,575
ANAT_DISO,0.5265042,rotum,575,580
PROC,0.940852,soins,615,621
PROC,0.67033213,pansement,672,682
PROC,0.31224683,tibiot,702,708
CHEM,0.35740733,ulle,708,712
ANAT_DISO,0.36580825,pénis,763,769
PROC,0.9421654,soins,774,780
PROC,0.31482518,in,794,796
PROC,0.6162307,détersion,836,846
DISO,0.97369295,plaies,860,867
PROC,0.8565737,scrot,867,873
ANAT_DISO,0.22342074,ale,873,876
ANAT_DISO,0.5727753,ienne,883,888
PROC,0.62985826,couvertes,896,906
PROC,0.8803587,excision,926,935
PROC,0.79308957,greffe de,944,954
ANAT_PROC,0.5617073,peau,954,959
ANAT,0.401459,mince,959,965
ANAT_DISO,0.60909986,interne,984,992
ANAT,0.6533254,cuisse gauche,998,1012
PROC,0.74542207,cicatrisation,1016,1030
LIVB,0.9551712,patient,1102,1110
PROC,0.7450417,hospitalisé,1122,1134
ANAT,0.4895346,main,1148,1153
DISO,0.6980462,érection,1157,1165
PROC,0.40856296,verge,1215,1221
