entity_group,score,word,start,end
PROC,0.5914071,émy,1,4
PROC,0.58752656,urologie,53,61
ANAT,0.36436284,pédiatrique,61,73
LIVB,0.64804137,pédiatre,81,90
ANAT,0.5275649,hypospadias,98,110
DISO,0.7169232,excroissance,134,147
ANAT,0.6935732,face latérale,175,189
ANAT,0.8033987,pénis,192,198
PROC,0.8506232,examen clinique,205,220
LIVB,0.44722274,enfant,224,230
ANAT,0.6621365,pénis,242,248
ANAT,0.69597626,cou,259,263
ANAT,0.76605624,orifice urétral,274,290
ANAT,0.8525875,sillon balano-préputial,304,328
ANAT,0.5555781,latérale,348,357
ANAT,0.7819252,corps caverneux,376,392
LIVB,0.6369162,diphallia,429,439
ANAT,0.4745551,igure,442,447
ANAT,0.755866,),449,450
ANAT,0.8317815,testicules,456,467
ANAT,0.79280394,bourses,488,496
ANAT,0.72405547,orifice anal,500,513
PROC,0.88606346,échographie,525,536
ANAT,0.65242743,appareil urinaire,542,559
ANAT,0.71638125,reins,588,594
ANAT,0.7680486,vessie,603,610
PROC,0.48876062,uréthroc,633,641
DISO,0.65489125,yst,641,644
PROC,0.9393489,ographie,644,652
DISO,0.41964123,rétrograde,652,663
PROC,0.5679139,miction,666,674
ANAT,0.2674305,nelle,674,679
PROC,0.82690364,cathétérisation,695,711
DISO,0.8466976,méat hypospade,714,729
ANAT,0.6414034,urètre antérieur,754,770
ANAT,0.70120245,postérieur,773,784
ANAT,0.57625633,pièces sacro-coccygiennes,812,838
PROC,0.80540204,pratiquer,860,870
PROC,0.8799311,anesthésie générale,875,895
PROC,0.9615468,endoscopie,899,910
ANAT,0.66574854,canal urétral principal,913,937
ANAT,0.4346825,canal urétral,995,1009
PROC,0.77016044,endoscopie urétrale,1029,1048
PROC,0.89349526,contrôle,1062,1071
PROC,0.7268751,vue,1077,1081
PROC,0.8670872,endoscope,1083,1092
PROC,0.2654869,ur,1124,1127
ANAT,0.6198917,ètre,1127,1131
ANAT,0.5822545,vessie,1162,1169
PROC,0.72091323,orifices,1206,1215
ANAT_PROC,0.5030887,urétéraux,1215,1225
PROC,0.84236574,implantés,1237,1247
PROC,0.9381671,age,1280,1283
ANAT,0.30245093,ans,1291,1295
PROC,0.9410542,reconstruction,1300,1315
ANAT,0.8019862,urètre,1321,1327
PROC,0.92278963,ablation,1332,1341
DISO,0.35041487,phall,1344,1350
ANAT,0.4853468,us surnuméraire,1350,1365
PROC,0.9624171,intervention chirurgicale,1369,1394
PROC,0.9528819,urétroplastie,1412,1426
PROC,0.9643106,ablation,1459,1467
PROC,0.4352745,phall,1470,1476
ANAT,0.37593505,us,1476,1478
PROC,0.8678961,contrôle,1499,1508
ANAT,0.7805688,corps caverneux,1512,1528
PROC,0.9600506,implantation,1548,1560
ANAT,0.41273898,phallus accessoire,1566,1585
ANAT,0.8707064,face latérale droite,1603,1624
ANAT,0.7668763,corps caverneux,1627,1643
ANAT,0.8241675,pénis principal,1646,1662
DISO,0.6570507,igures,1717,1723
PROC,0.9643832,reconstruction,1734,1749
ANAT,0.4438197,four,1752,1757
ANAT_PROC,0.4346905,reau,1757,1761
ANAT,0.4555618,cutané,1761,1768
PROC,0.28007588,sonde,1788,1794
ANAT_PROC,0.5276006,urétrale,1794,1803
PROC,0.74191433,pansement,1809,1819
PROC,0.83343023,appliqué,1847,1856
PROC,0.86576253,analyse,1861,1868
ANAT,0.7575511,pièce,1895,1901
PROC,0.86532587,exérèse,1904,1911
PROC,0.83672994,verge,1938,1944
ANAT,0.8190983,centimètres,1952,1964
ANAT,0.5781848,gland,1984,1990
ANAT,0.34565392,ph,2014,2017
DISO,0.3829816,allus,2017,2022
ANAT,0.79885477,corps caverneux,2044,2060
ANAT,0.7428411,gland,2066,2072
PROC,0.35582432,méat,2080,2085
ANAT,0.31230393,urétral b,2085,2095
DISO,0.27033126,orgne,2095,2100
ANAT,0.7334166,urètre,2117,2123
PROC,0.94352937,examen,2159,2165
ANAT,0.59195215,histologique,2165,2178
ANAT,0.7416508,corps caverneux,2192,2208
PROC,0.29452398,ur,2223,2226
ANAT,0.4054598,ètre,2226,2230
