entity_group,score,word,start,end
LIVB,0.54306024,F,8,10
DISO,0.918865,M,11,12
LIVB,0.7215659,ans,23,26
DISO,0.97109634,traumatisme,89,101
ANAT_DISO,0.86271644,abdominal,101,111
PROC,0.7117259,admission,149,159
PROC,0.6258427,urgences,163,172
DISO,0.9755079,douleur,177,185
ANAT_DISO,0.86234415,abdominale,185,196
DISO,0.9443923,douleur,232,240
DISO,0.9720329,distension,259,270
ANAT_DISO,0.8694541,abdominale,270,281
DISO,0.8720949,défense,286,294
DISO,0.9591146,contracture,297,309
DISO,0.98258656,trouble,313,321
ANAT_DISO,0.7742652,transit,324,332
DISO,0.9546143,hémorragie,335,346
ANAT_DISO,0.8725369,digestive,346,356
DISO,0.8435008,pâleur,375,382
ANAT_DISO,0.51624906,cutané,382,389
PROC,0.8661656,examen clinique,420,435
LIVB,0.9195368,patient,445,453
ANAT,0.23831229,hémodynamique,489,503
ANAT_PROC,0.1957167,respiratoire,506,519
PROC,0.27823842,yrétique,525,533
PROC,0.88875186,examen,537,543
ANAT_DISO,0.7180764,abdominal,543,553
DISO,0.7453433,sensibilité,564,576
ANAT_DISO,0.7465542,abdominale,576,587
PROC,0.816594,bilan biologique,600,617
DISO,0.97471565,hyperleucocytose,639,656
DISO,0.4479529,21410G,658,665
DISO,0.96621054,anémie,675,682
CHEM,0.672211,.3g/dl d’hémoglobine,686,706
CHEM,0.7456481,protéine-C-réactive,713,733
CHEM,0.50772536,CRP,735,738
CHEM,0.5207981,mg/,744,747
PROC,0.77536863,ionogramme,752,762
PROC,0.77782977,bilan d’hémostase,768,786
CHEM,0.8154526,pro-calcitonine,807,823
DISO,0.54582876,revenue négative,823,840
DISO,0.92673206,infection bactérienne évolutive,878,910
PROC,0.9349399,échographie,916,928
ANAT_PROC,0.5365101,abdominale,928,939
DISO,0.94115126,épanchement,988,1000
ANAT_DISO,0.7292563,péritonéal,1000,1011
PROC,0.8871617,scanner,1036,1044
ANAT_DISO,0.5058442,abdominal,1044,1054
DISO,0.95182663,thrombose,1067,1077
ANAT_DISO,0.6892294,veine porte,1083,1095
ANAT_DISO,0.5761769,veine splénique,1105,1121
DISO,0.9768315,hématome,1134,1143
DISO,0.83910966,caps,1148,1152
ANAT_DISO,0.732943,rate,1164,1169
PROC,0.77152795,scanner,1173,1181
DISO,0.86443985,foyer infectieux,1224,1241
ANAT_DISO,0.6881819,abdominal,1247,1256
DISO,0.9282997,pathologie tumorale,1269,1289
DISO,0.93053013,adénopathies,1296,1309
DISO,0.8999775,figures,1321,1328
PROC,0.7291437,traitement anticoagulant,1386,1411
PROC,0.68935347,enquête étiologique,1428,1448
PROC,0.77227503,recherche,1453,1463
DISO,0.7499637,thrombose portale,1481,1499
LIVB,0.88441896,patient,1543,1551
PROC,0.9603876,réanimation,1579,1591
PROC,0.89339936,admission,1624,1634
