entity_group,score,word,start,end
LIVB,0.9791072,jeune femme,3,15
DISO,0.73467803,urieuses,98,106
ANAT,0.3544895,tre,113,116
ANAT,0.85007846,corps,123,129
LIVB,0.8068707,Elle,130,135
CHEM,0.6739085,r,199,201
ANAT,0.29047284,éma,227,230
PROC,0.98281705,traitement,245,256
LIVB,0.52802974,Lysanxia,260,269
CHEM,0.25103,®,269,270
ANAT,0.62474054,sang,302,307
PROC,0.7853776,analyse,326,334
CHEM,0.95928746,nordiazépam,353,365
CHEM,0.9728364,oxazépam,374,382
ANAT,0.85696095,sang,411,416
CHEM,0.90140635,prazépam,462,471
LIVB,0.8523082,Lysanxia,490,499
CHEM,0.9321614,Zolpidem,505,514
ANAT,0.8934988,sang,547,552
CHEM,0.882265,produit,556,564
PROC,0.9540098,traitement,589,600
LIVB,0.2757387,victime,606,614
PHYS,0.83295465,endormissement,635,649
DISO,0.7575463,amnésie,655,662
