entity_group,score,word,start,end
DISO,0.8803808,dilatation,42,53
ANAT,0.4112788,voie excrétrice supérieure droite,59,93
PROC,0.86133254,bilan,110,116
PROC,0.6352952,natal,121,126
PROC,0.8658242,diagnostic,136,147
DISO,0.791108,uretère,156,163
ANAT_DISO,0.5000472,droit,163,169
PROC,0.9547691,scintigraphie,173,187
DISO,0.8262561,syndrome rétentionnel,205,227
ANAT_DISO,0.83750045,rein droit,230,241
PHYS,0.24713098,fonction,250,259
ANAT_PROC,0.3076616,rénale,259,266
PROC,0.7745541,surveillance,320,333
LIVB,0.8290297,enfant,364,370
DISO,0.91191185,pyélonéphrite,413,427
PROC,0.887316,scintigraphiques,456,473
PROC,0.39443284,UIV,493,496
DISO,0.92333955,dilatation,502,513
ANAT_DISO,0.57986885,cavités pyélo-calicielles droites,517,551
DISO,0.9662634,dilatation,568,579
ANAT,0.44654056,2 tiers proxim,583,598
ANAT_DISO,0.44715086,aux,598,601
DISO,0.59751093,l’uretère,604,614
PROC,0.4434977,diagnostic,685,696
DISO,0.7949341,d’uretère,696,706
ANAT_DISO,0.41694948,rétro-c,706,714
PROC,0.7856436,UPR,733,736
DISO,0.95845234,obstacle,764,773
DISO,0.8654295,uretère,789,796
ANAT_DISO,0.5104451,iliaque,796,804
DISO,0.6953106,issable,813,820
ANAT,0.2679259,sonde,827,833
ANAT_DISO,0.3946134,urétérale,833,843
DISO,0.92285377,dilatation,864,875
DISO,0.4787836,amont,878,883
ANAT,0.38632488,uretère,889,897
PROC,0.49432954,voie,950,955
ANAT,0.4092054,iliaque,955,963
PROC,0.7693435,ect ion anastomose t ermino,1001,1028
ANAT_DISO,0.28931582,valve,1051,1057
PROC,0.5892338,sonde,1077,1083
ANAT_PROC,0.42832768,urétérale,1083,1093
PROC,0.7264948,examen anatomo,1097,1111
PROC,0.5033193,ologique,1116,1124
PROC,0.9638019,diagnostic,1138,1149
ANAT_PROC,0.35459608,valve,1152,1158
ANAT_DISO,0.42678782,urétérale,1158,1168
PROC,0.94405055,contrôle urographique,1173,1195
DISO,0.94646716,hydronéphrose,1253,1266
ANAT_DISO,0.4136783,droite,1266,1273
PROC,0.8578818,vidange totale,1295,1310
ANAT_PROC,0.3770839,rein droit,1313,1324
PROC,0.906531,clichés,1332,1340
PROC,0.9501191,scintigraphie,1365,1379
