entity_group,score,word,start,end
LIVB,0.58081406,homme,2,8
LIVB,0.603098,29 ans,11,18
DISO,0.9495785,coma,60,65
DISO,0.87338597,hypotonique,73,85
DISO,0.54373133,score,87,92
DISO,0.6398367,Glasgow,95,103
DISO,0.9106209,collapsus,114,124
CHEM,0.6157067,heures,150,157
CHEM,0.68435,g,189,191
CHEM,0.9651833,clozapine,194,204
CHEM,0.76907504,Leponex®,206,214
CHEM,0.97130847,zopiclone,219,229
CHEM,0.8547872,Imovane,231,238
CHEM,0.96886915,alprazolam,244,254
CHEM,0.87401557,Xanax,256,261
CHEM,0.9154962,alcool,269,275
PROC,0.8908442,admission,282,292
ANAT_PROC,0.33258933,ECG,296,299
DISO,0.79189515,tachycardie,310,322
ANAT_DISO,0.5255122,sinusale,322,331
DISO,0.35875267,espace QT,354,363
ANAT,0.37076303,radiographie,383,396
DISO,0.8391526,pneumopathie,407,420
ANAT,0.6919432,lobe moyen gauche,446,464
PROC,0.6767069,bilan biologique,468,485
DISO,0.921398,hyperglycémie,504,518
CHEM,0.4987752,"2,",520,522
CHEM,0.52291024,g/1,524,528
DISO,0.87978435,hypokaliémie,534,547
CHEM,0.3859222,"3,2 mmol/1",549,559
DISO,0.97773105,polynucléose,567,580
ANAT,0.54272866,00 leucocytes/mm,586,602
PROC,0.7693644,bilan,615,621
PROC,0.9296515,immunoanalyse,639,653
CHEM,0.57827723,EMIT,655,659
CHEM,0.8375716,Dade Behring,661,674
CHEM,0.95797294,benzodiazepines,704,720
ANAT,0.7987577,plasma,728,735
CHEM,0.9480576,antidépresseurs tricycliques,763,791
CHEM,0.9262814,plasma,799,806
CHEM,0.909322,opiacés,813,820
CHEM,0.9485984,cannabinoïdes,827,841
ANAT,0.6883691,urines,850,857
CHEM,0.5541005,EMIT,859,863
CHEM,0.62757355,D,865,867
LIVB,0.51479083,ade Behring,867,878
CHEM,0.93773013,alcool éthylique,900,916
CHEM,0.42604142,plasma,924,931
CHEM,0.39237046,REA,933,936
CHEM,0.2600036,Abb,938,942
LIVB,0.33609948,ott,942,945
PROC,0.81271154,recherche,950,960
PROC,0.89467657,dosage,966,973
CHEM,0.9573878,benzodiazepines,977,993
ANAT,0.38266292,plasma,1001,1008
CHEM,0.75225455,CLHP,1012,1017
CHEM,0.6861717,UV,1018,1020
CHEM,0.65779316,10,1021,1023
CHEM,0.5810102,ug,1065,1068
CHEM,0.96369547,nordiazépam,1074,1086
CHEM,0.916937,'alprazolam,1089,1100
CHEM,0.9620676,zopiclone,1106,1116
CHEM,0.96117467,benzodiazepines,1150,1166
PROC,0.8380243,traitement initial,1196,1215
PROC,0.921873,ventilation artificielle,1233,1258
PROC,0.89007056,lavage,1262,1269
ANAT_PROC,0.5237369,gastrique,1269,1279
PROC,0.94477457,administration,1298,1312
CHEM,0.7794088,g,1318,1320
CHEM,0.9172687,charbon activé,1323,1338
CHEM,0.8011071,Carbomix®,1340,1349
CHEM,0.18511187,paramètres,1406,1417
ANAT,0.17446461,biologiques,1417,1429
PROC,0.70419985,normalisation,1457,1471
CHEM,0.5806047,glycémie,1489,1498
CHEM,0.43383023,kaliémie,1507,1516
PROC,0.90406334,ventilation artificielle,1520,1545
DISO,0.95995235,syndrome confusionnel,1583,1605
LIVB,0.74999017,patient,1637,1645
OBJC,0.32146615,service,1657,1665
PROC,0.9091774,réanimation,1668,1680
DISO,0.6860662,intoxication,1707,1719
CHEM,0.9431603,clozapine,1810,1820
CHEM,0.5311921,CL,1836,1839
PROC,0.35402206,HP,1839,1841
PROC,0.917497,prélèvements,1854,1867
ANAT_PROC,0.5018517,sanguins,1867,1876
PROC,0.94256043,hospitalisation,1912,1927
ANAT,0.39860386,ti,1942,1944
PROC,0.94465667,dosage,1957,1964
CHEM,0.96869254,clozapine,1970,1980
PROC,0.6710298,réalisé,1996,2004
ANAT,0.4860426,liquide,2012,2020
PROC,0.8512638,lavage,2023,2030
ANAT_PROC,0.6683109,gastrique,2030,2040
DISO,0.4996611,suicide,2065,2073
CHEM,0.9606753,clozapine,2080,2090
DISO,0.84329677,symptômes,2130,2140
PROC,0.667097,prise,2166,2172
