entity_group,score,word,start,end
LIVB,0.95821,femme,3,9
LIVB,0.94167936,29 ans,12,19
PROC,0.74817353,chirurgical,97,109
LIVB,0.9458659,patiente,159,168
GEOG,0.81902003,France,186,193
LIVB,0.9734971,patient,326,334
LIVB,0.83982384,patiente,356,365
DISO,0.9449893,douleur,380,388
ANAT,0.33188888,bas,401,405
DISO,0.29665947,du,405,408
ANAT_DISO,0.52378505,dos,408,412
DISO,0.9564268,toux,417,422
DISO,0.6518882,inteuse sèche,425,438
DISO,0.9768708,fièvre,445,452
DISO,0.69545144,39 ° C,454,461
PROC,0.7631368,hospitalisation,480,496
PROC,0.79820216,examen,533,539
DISO,0.96859586,fièvre,572,579
DISO,0.62235224,"39,1 ° C",581,590
DISO,0.58508897,tension,595,603
ANAT_DISO,0.45053256,artérielle,603,614
ANAT_DISO,0.27011716,pouls,625,631
ANAT,0.6737333,SaO2,642,647
CHEM,0.4076392,air,657,661
PROC,0.47485495,aus,673,676
DISO,0.8174648,cultation,676,685
ANAT_DISO,0.7107742,pulmonaire,685,696
DISO,0.91361475,râles,716,722
PROC,0.64454746,examen,738,744
ANAT_DISO,0.50229263,pharynx,771,779
DISO,0.94952655,adénopathie,794,805
ANAT_DISO,0.6969456,cervicale,805,815
DISO,0.9501417,syndrome méningé,829,846
DISO,0.50743407,ab,847,850
ANAT_DISO,0.640917,domen,850,855
DISO,0.7048273,douloureux,869,880
DISO,0.6012339,contamination,914,928
DISO,0.42169458,A(H1,946,951
PROC,0.7812426,écouvillonnages,960,976
ANAT_PROC,0.3806669,nas,976,980
ANAT_DISO,0.37715507,aux,980,983
DISO,0.64012104,és,994,996
LIVB,0.26394278,H,1090,1091
DISO,0.29805842,1,1091,1092
LIVB,0.92990756,patients,1140,1149
PROC,0.7329159,PCR,1160,1164
DISO,0.77074003,grippe,1181,1188
LIVB,0.19941387,porcine,1188,1196
LIVB,0.9693866,patients,1239,1248
PROC,0.93020904,traitement curatif,1270,1289
CHEM,0.8764769,Oseltamivir,1293,1305
PROC,0.40043435,’isolement,1328,1338
DISO,0.9522534,toux,1406,1411
LIVB,0.7309545,patiente 2,1429,1440
CHEM,0.14508286,hôpital,1452,1459
PROC,0.9698719,traitement,1492,1503
CHEM,0.95169985,Oseltamivir,1507,1519
DISO,0.49674463,évolution,1563,1572
LIVB,0.8092284,patient 3,1606,1616
OBJC,0.29498267,hôpital,1660,1667
