entity_group,score,word,start,end
LIVB,0.67232776,ans,12,16
PROC,0.89133734,déchoquage,62,73
DISO,0.74332464,chute,85,91
ANAT,0.42717978,mètres,97,104
PROC,0.41580817,ration,118,124
ANAT,0.5183052,ventrale,140,149
DISO,0.70592564,coma Glasgow,169,182
DISO,0.7581501,urie,195,199
DISO,0.7275168,choc hémorragique,219,237
PROC,0.94624954,transfusion,252,264
PROC,0.7303299,culots globulaires,270,289
PROC,0.5991861,6 PFC,295,301
PROC,0.57560855,Plasma frais congelé,303,323
PROC,0.84844774,bilan radiologique,328,347
DISO,0.9151924,lésions,371,379
PROC,0.49718347,es,391,393
PROC,0.9773965,intervention chirurgicale,415,441
PROC,0.8048805,urgence,444,452
ANAT,0.41886923,rénal,463,469
PROC,0.8799851,’uroscanner,471,482
DISO,0.9358839,hypoperfusion,495,509
ANAT,0.57420504,rein droit,521,532
ANAT,0.6765086,artère,542,549
ANAT_PROC,0.50159794,rénale,549,556
PROC,0.728573,suivie,556,563
PROC,0.9533922,artériographie,585,599
DISO,0.504073,chute,635,641
PROC,0.962743,dissection,682,693
ANAT,0.48720706,artère rénale droite,708,728
DEVI,0.3269388,stent,743,749
PROC,0.34691548,RX H,751,755
PROC,0.7941816,revascularisation,834,852
ANAT_PROC,0.5247655,rein,878,883
DISO,0.9750797,troubles,909,918
DISO,0.72656995,coagulation,924,936
PROC,0.97469807,anticoagulation,974,990
PROC,0.9187355,scanner,1026,1034
ANAT,0.6555386,rein,1059,1064
PROC,0.94505477,artériographie,1135,1150
DISO,0.85162264,hémorragie,1201,1212
ANAT,0.5144243,branche pudendale interne,1218,1244
ANAT,0.66096216,artère rénale droite,1298,1319
PROC,0.98274416,néphrographie,1336,1350
ANAT,0.38205978,uros,1362,1366
PROC,0.8672186,canner,1366,1372
