entity_group,score,word,start,end
LIVB,0.4439774,G,8,10
LIVB,0.5075448,ans,22,26
DISO,0.9816018,troubles,71,80
DISO,0.5929005,la vigilance,83,96
DISO,0.7240891,alcoolisme chronique,116,136
DISO,0.8776969,conflits,142,151
ANAT_DISO,0.3492466,cardio,189,196
DISO,0.8407856,infarctus,215,225
ANAT_PROC,0.39224258,myocarde,228,237
PROC,0.70500904,pontage coronarien,245,264
PROC,0.86070186,an,265,268
DISO,0.59422654,évrysme,268,275
ANAT_DISO,0.5886621,aortique,275,284
PROC,0.8584923,opéré,284,290
DISO,0.6506335,broncho-pneumopathie chronique,304,335
LIVB,0.86462736,patient,351,359
CHEM,0.5199556,tabagique,363,373
CHEM,0.75882983,cannabis,418,427
PROC,0.9484691,traitement,432,443
PROC,0.8103914,quadrithérapie anti-hypertensive,456,489
CHEM,0.80907756,"spironolactone/Aldactone®, bisoprolol/ Detensiel",493,542
CHEM,0.93260294,trandolapril,563,576
CHEM,0.89991295,vérapamil,582,592
CHEM,0.61618984,libération,594,605
CHEM,0.6147653,forme LP,617,625
CHEM,0.31795973,Tarka,627,632
CHEM,0.7189085,’atorvastatine/Tahor,653,673
PROC,0.96700335,traitement,678,689
CHEM,0.80727404,anti-agrégant plaquettaire acétylsalicylate/Aspégic,689,741
CHEM,0.8672338,zopiclone/Imovane,748,766
PROC,0.3767556,admission,774,783
DISO,0.95643693,hypotension,825,837
CHEM,0.37868738,71,846,849
DISO,0.91101444,bradycardie,862,874
CHEM,0.64144975,battements,879,890
CHEM,0.4913828,minute,894,901
DISO,0.93442243,vomissements,906,919
DISO,0.75467896,agitation confuse,926,944
LIVB,0.9284685,patient,948,956
DISO,0.43984458,yrétique,965,973
DISO,0.6933314,score de Glasgow,977,994
PROC,0.96776265,intubation,1026,1037
PROC,0.9130861,ventilation assistée,1046,1067
PROC,0.9030144,thérapeutique préventive,1072,1097
PROC,0.6267732,sevrage,1100,1108
CHEM,0.6382222,alcoolique,1108,1119
PROC,0.27760983,ECG,1137,1140
DISO,0.5755692,bloc,1154,1159
ANAT_DISO,0.37812057,auriculo,1159,1168
DISO,0.37370214,-,1168,1169
ANAT_DISO,0.69722253,ventriculaire,1169,1182
DISO,0.43857092,BAV,1184,1187
PROC,0.7639451,scanner,1209,1217
ANAT,0.31791613,corps,1217,1223
DISO,0.6453373,accident,1259,1267
ANAT_DISO,0.48552614,vasculaire,1267,1278
ANAT_PROC,0.6324206,cérébral,1278,1287
DISO,0.7325834,foyers infectieux,1290,1308
LIVB,0.817473,patient,1323,1331
PROC,0.4542828,muté,1348,1353
PROC,0.4088988,service,1356,1364
PROC,0.71069205,réanimation,1367,1379
DISO,0.6814345,choc cardiogénique,1408,1427
DISO,0.9037459,hypoxie,1434,1442
DISO,0.323098,pression,1446,1455
ANAT_DISO,0.44708392,artérielle,1455,1466
PROC,0.3399349,remplissage volumique,1515,1537
PROC,0.89387184,introduction,1555,1567
CHEM,0.6913619,d’atropine,1567,1578
PROC,0.863917,perfusion,1583,1593
CHEM,0.8337541,adrénaline,1596,1606
CHEM,0.77870816,’,1627,1628
PROC,0.8641506,hémodynamique,1640,1653
PROC,0.881354,radiographie,1657,1670
ANAT_PROC,0.62524074,pulmonaire,1670,1681
DISO,0.93549424,pneumopathie,1711,1724
ANAT,0.36526656,cardi,1733,1739
DISO,0.39531174,omégalie,1739,1747
DISO,0.567216,score,1751,1757
DISO,0.8342461,Glasgow,1760,1768
CHEM,0.4030326,coma,1793,1797
ANAT,0.24690601,réflexes,1831,1840
ANAT,0.573653,tronc cérébral,1843,1858
PROC,0.8189779,bilan biologique,1863,1880
CHEM,0.40845665,’,1912,1913
DISO,0.93664587,acidose,1916,1924
CHEM,0.7983595,lactique,1964,1973
CHEM,0.88037646,lactate,1975,1982
CHEM,0.5600903,"4,9 mmol/",1984,1994
DISO,0.92082185,hyperkaliémie,2011,2025
CHEM,0.79608923,mmol/L,2031,2038
DISO,0.96737045,insuffisance,2059,2072
ANAT_DISO,0.77770185,rénale,2072,2079
DISO,0.7737769,aiguë,2079,2085
DISO,0.732163,cytolyse,2112,2121
ANAT_DISO,0.38923776,hépatique,2121,2131
DISO,0.32085857,ASAT,2144,2149
CHEM,0.71988446,UI,2153,2156
CHEM,0.6566339,L,2157,2158
CHEM,0.71431494,ALAT,2169,2174
CHEM,0.7397144,UI/L,2178,2183
CHEM,0.4815513,12,2185,2187
CHEM,0.7471186,troponine,2195,2205
CHEM,0.7153085,"0,25 μg/L",2213,2223
PROC,0.6447716,prélèvements,2236,2249
DISO,0.22463813,infectieux,2249,2260
