entity_group,score,word,start,end
ANAT,0.34271848,adi,9,12
DISO,0.51890373,r,12,13
LIVB,0.518366,ans,24,28
DISO,0.9307878,troubles,85,94
DISO,0.54556423,marche,100,107
DISO,0.9423728,arthropathie,114,127
ANAT,0.56562716,genoux,136,143
PROC,0.6692263,examen clinique,147,162
ANAT_DISO,0.5473245,membres,199,207
ANAT,0.5645525,inférieurs,207,218
DISO,0.76451874,steppage,223,232
DISO,0.9044674,syndrome pyramid,236,253
ANAT_DISO,0.5636465,al,253,255
ANAT,0.6440032,quatre membres,259,274
DISO,0.9016248,raideur,279,287
ANAT,0.6070109,rachis cervic,297,311
DISO,0.35204566,od,311,313
ANAT,0.5948187,orsolombaire,313,325
DISO,0.87815404,arthropathie,330,343
ANAT,0.65065867,genoux,352,359
DISO,0.9371826,épanchement,367,379
ANAT_DISO,0.56993353,synovial,379,388
DISO,0.86212116,ochronose,415,425
ANAT,0.67963994,conques,429,437
ANAT,0.59189624,oreilles,441,450
ANAT,0.6693005,joues,455,461
ANAT,0.73766565,nez,465,469
DISO,0.8158849,sclérotique,478,490
ANAT,0.3925998,t,504,506
DISO,0.8473862,oph,506,509
ANAT,0.44757748,us,509,511
ANAT,0.66727793,oreilles,525,534
DISO,0.908486,paumes,573,580
DISO,0.56472045,la,583,586
ANAT,0.67897445,main,586,591
DISO,0.44616097,urines,607,614
ANAT,0.64227015,air,628,631
DISO,0.53485185,AHG urinaire,648,660
CHEM,0.7077911,mmol/l,668,675
ANAT,0.600994,liquide synovial,684,701
DISO,0.79300433,cristaux d’urate,730,747
CHEM,0.692876,sodium,750,757
DISO,0.840684,dépôt,763,769
DISO,0.56823975,AHG,799,802
DISO,0.63377905,créatininémie,806,820
CHEM,0.49693927,mg,829,832
DISO,0.7951859,uricémie,838,846
CHEM,0.549915,mg/l,851,856
PROC,0.9178031,clichés radiographiques,861,885
DISO,0.6864507,pincement,924,934
DISO,0.9175231,calcification,937,951
ANAT_DISO,0.38866085,aux,956,959
DISO,0.9571953,ostéophytose,973,986
ANAT,0.7814737,rachis,1015,1022
ANAT,0.29788527,D,1047,1049
PROC,0.90278375,tomodensitométrie,1059,1077
PROC,0.7866237,TDM,1079,1082
PROC,0.8406011,imagerie par résonance magnétique,1089,1122
PROC,0.9237105,IRM,1124,1127
DISO,0.46118772,esse,1150,1154
ANAT,0.52529585,canal rachidien cervical,1157,1182
DISO,0.87425995,ostéophytes,1213,1225
ANAT,0.5307437,postérieurs,1225,1237
DISO,0.7536741,calcifications,1244,1259
ANAT_DISO,0.37559608,ales,1264,1268
ANAT,0.6806802,moelle épinière,1281,1297
ANAT,0.7156488,C3,1300,1303
PROC,0.9619392,traité,1315,1322
CHEM,0.9185737,allopurinol,1326,1338
CHEM,0.48958135,mg,1343,1346
PROC,0.72096896,/24 heures,1346,1356
CHEM,0.8894582,paracétamol,1358,1370
CHEM,0.6387957,2 g,1372,1375
LIVB,0.6415672,patient,1390,1398
PROC,0.7528455,laminectomie,1409,1422
PROC,0.9039376,décompression,1425,1439
ANAT,0.7046306,lombaire,1449,1458
ANAT,0.71478146,cervicale,1463,1473
PROC,0.9172999,ation,1482,1487
DEVI,0.3321212,chirurgiens,1495,1507
DISO,0.3796758,coloration,1513,1524
ANAT,0.6715195,disques intervertébraux,1542,1566
ANAT,0.6435965,ligaments,1571,1581
DISO,0.9506406,compression,1590,1602
ANAT,0.5729133,fourreau,1605,1614
ANAT,0.6347634,ral,1617,1620
DISO,0.8164322,signes,1644,1651
ANAT_DISO,0.64923245,neurologiques,1651,1665
DISO,0.9117934,insuffisance,1670,1683
ANAT_DISO,0.76075506,rénale,1683,1690
ANAT,0.8519941,peau,1704,1709
ANAT,0.87603354,corps,1716,1722
PROC,0.97796303,intervention,1783,1796
DISO,0.8183907,mutation,1821,1830
PROC,0.83600545,excision,1841,1849
PROC,0.84338164,épissage,1850,1859
DISO,0.47565103,’intron,1864,1871
DISO,0.38385475,G,1880,1881
PROC,0.9766912,observation,1911,1923
