entity_group,score,word,start,end
LIVB,0.9807947,jeune fille,3,15
PROC,0.9254723,examens,106,114
PROC,0.8220312,prélèvements,117,130
ANAT_PROC,0.31131837,gynécologiques,130,145
ANAT,0.33640027,sang,149,154
ANAT_PROC,0.45837656,urines,161,168
PROC,0.86618364,analyse,194,201
PROC,0.71254826,prélèvements,220,233
PROC,0.85262835,analyse,311,318
LIVB,0.70200944,victime,376,384
PROC,0.82513535,traitement par,477,492
CHEM,0.6309974,Subutex®,492,501
CHEM,0.89137226,médicaments,522,534
PROC,0.6892194,prélèvements,557,570
CHEM,0.9124077,buprénorphine,590,604
CHEM,0.7990217,metabolite,611,622
CHEM,0.9547521,norbuprénorphine,625,642
ANAT,0.845761,urine,669,674
CHEM,0.96507186,bromazépam,688,699
CHEM,0.91104186,THC-COOH,705,714
ANAT,0.7173244,urine,750,755
CHEM,0.9547602,bromazépam,760,771
CHEM,0.9008919,cannabis,812,821
CHEM,0.8153142,su,839,842
