entity_group,score,word,start,end
CHEM,0.5789473,pêche,66,72
ANAT,0.79456544,jambes,123,130
ANAT,0.5744431,crosse,147,154
ANAT,0.65136176,marin,166,172
ANAT,0.20843941,âchette,213,220
ANAT,0.5628612,bourse droite,224,238
LIVB,0.6412401,harpon,261,268
ANAT,0.7262646,paroi,299,305
ANAT,0.91915435,fosse iliaque droite,311,332
PROC,0.78194654,examen,349,355
ANAT,0.8263207,testicule droit,367,383
ANAT,0.715322,surface lisse,426,440
PROC,0.8440893,mobilisation,467,480
PROC,0.9711402,intervention chirurgicale,502,527
PROC,0.5080677,réalisée,533,542
PROC,0.9742251,scrototomie,580,592
LIVB,0.3043199,harpon,617,624
PROC,0.91518253,exploration,628,639
ANAT,0.7802916,testicule,651,661
ANAT,0.6360986,épididyme,667,677
DISO,0.9012925,lésion,695,702
ANAT,0.2220195,harpon,706,713
ANAT,0.6240634,inter épididymo,738,754
ANAT,0.64257723,testiculaire,755,767
DISO,0.916673,hématocèle,800,810
ANAT,0.6406517,paroi abdominale,827,844
DISO,0.8603838,plaie,864,870
ANAT,0.504449,muscles larges,874,889
PROC,0.97256774,traitement,893,904
DISO,0.87786156,lésions,908,916
DISO,0.87972754,brèche,949,956
ANAT,0.3847647,épididym,956,965
DISO,0.44580972,o-tes,965,970
ANAT_DISO,0.43615434,ticul,970,975
ANAT,0.5109458,aire,975,979
PROC,0.9195205,suture,988,995
DISO,0.9163036,plaies,999,1006
CHEM,0.6979568,sérum antitétatinique,1047,1069
PROC,0.8726806,antibiothérapie,1076,1092
PROC,0.88250464,cicatrisation,1124,1138
