entity_group,score,word,start,end
PROC,0.58332485,T,2,3
LIVB,0.9345576,17 ans,12,19
DISO,0.8533294,signes,86,93
DISO,0.9598032,infection,96,105
ANAT_DISO,0.5696645,urinaire,105,114
PROC,0.55354667,toucher,183,191
ANAT_PROC,0.35308993,rectal,191,198
ANAT_DISO,0.3899748,vésicale,224,232
DISO,0.8980014,hyperleucocytose,283,300
PROC,0.7512082,ECBU,328,332
PROC,0.85475826,échographie,351,362
ANAT,0.36540806,pubienne,366,375
ANAT_DISO,0.6853011,prostate,388,397
ANAT,0.40930972,cm,422,425
ANAT_DISO,0.6705658,vessie,463,470
PROC,0.729836,TDM,493,497
ANAT_PROC,0.3395116,pelvienne,497,507
DISO,0.8012398,masse,531,537
ANAT_DISO,0.70537573,prostatique,537,549
DISO,0.78179234,processus inflammatoire,574,598
ANAT,0.57169676,muscles releveurs,617,635
ANAT_DISO,0.47389877,urétro,650,656
DISO,0.67939866,cyst,657,661
PROC,0.7666954,ographie,661,669
PROC,0.6051004,recherche,685,695
ANAT_DISO,0.33871043,ur,737,739
PROC,0.38899985,c,744,745
DISO,0.8002126,yst,745,748
PROC,0.8613479,oscopie,748,755
DISO,0.93944335,hypertrophie,771,784
DISO,0.53757304,lobes,793,799
ANAT_DISO,0.5359632,prost,799,805
DISO,0.54917985,atiques,805,812
DISO,0.43988004,veru mont,853,863
LIVB,0.4458315,an,863,865
ANAT,0.35017982,um,865,867
DISO,0.22159341,col,873,877
ANAT_DISO,0.42086834,vésical,877,885
LIVB,0.84749764,patient,889,897
PROC,0.8729124,traité,903,910
PROC,0.8596158,antibiothérapie,918,934
PROC,0.9342809,incision,941,950
DISO,0.9223311,abcès,956,961
ANAT_DISO,0.68542355,prostatique,961,973
DISO,0.5379394,urét,996,1000
PROC,0.9032731,rot,1000,1003
DISO,0.75619936,ome,1003,1006
ANAT_DISO,0.29643416,ur,1043,1045
DISO,0.481346,rostatique,1051,1061
PROC,0.92047185,cystostomie,1086,1098
PROC,0.97637355,drainage,1115,1124
ANAT_DISO,0.36558905,urines,1128,1135
PROC,0.9556581,étude,1139,1144
DISO,0.5005419,pus,1163,1167
LIVB,0.8807169,staphylocoque,1179,1193
DISO,0.9134871,apyrexie,1247,1256
PROC,0.95473975,drainage,1276,1285
ANAT_DISO,0.30073655,prostate,1323,1332
PROC,0.8341015,TDM,1339,1343
