entity_group,score,word,start,end
CHEM,0.81951725,Noureddine,0,10
DISO,0.5375592,in,38,40
LIVB,0.97530466,enfant,108,114
DISO,0.94875187,détresse,142,151
ANAT_DISO,0.49532962,respiratoire,151,164
DISO,0.89147973,convulsions fébriles,186,207
DISO,0.9528752,ésie,229,233
ANAT,0.48704857,membre inférieur,236,253
ANAT_DISO,0.37772208,gauche,253,260
PROC,0.48730966,TDM,292,296
ANAT_PROC,0.55042183,cérébrale,296,306
PROC,0.8854291,ponction,310,319
ANAT_DISO,0.36904988,lombaire,319,328
PROC,0.81676906,éléctro,334,341
ANAT_PROC,0.45486814,encéphalogramme,341,356
LIVB,0.9886325,enfant,376,382
CHEM,0.8718458,phénobarbital,401,415
CHEM,0.81128615,Noureddine,428,439
DISO,0.9751932,détresse,454,463
ANAT_DISO,0.74822676,respiratoire,463,476
PROC,0.86725813,diagnostic,489,500
DISO,0.9402145,tuberculose,503,515
ANAT_DISO,0.8516273,pulmonaire,515,526
DISO,0.93354464,pneumopathie traînante,547,570
ANAT_PROC,0.5392501,TDM thoracique,588,603
DISO,0.9681688,DDB,624,628
ANAT_DISO,0.26781267,2,632,634
ANAT,0.38546145,lob,634,638
ANAT_PROC,0.35846233,es,638,640
ANAT,0.39235705,inférieurs,640,651
DISO,0.77457935,adénopathies h,660,675
ANAT_DISO,0.46344376,ilaires droites,675,690
PROC,0.85852987,intradermo-,694,705
DISO,0.3214701,action,707,713
CHEM,0.63009274,tuberculine,718,730
PROC,0.91338825,recherche,758,768
DISO,0.64405364,BK,771,774
PROC,0.891727,expectorations,783,798
PROC,0.9018118,traitement,808,819
CHEM,0.61535686,antibacillaire,819,834
CHEM,0.36419153,Z,845,846
PROC,0.6210373,dosage pondéral,869,885
CHEM,0.65123856,immunoglobulines,889,906
DISO,0.94507927,agammaglobulinémie,923,942
CHEM,0.5350558,"IgG < 0,44 g",951,964
CHEM,0.57616144,l,965,966
CHEM,0.3431993,"4,",968,970
CHEM,0.6829651,IgA,980,984
CHEM,0.62597454,"0,17 g/l",986,995
CHEM,0.5485141,"0,",997,999
CHEM,0.43861052,),1007,1008
CHEM,0.68659675,IgM,1009,1013
DISO,0.51899993,g,1019,1021
DISO,0.50718814,l,1022,1023
DISO,0.5709321,"0,5",1025,1028
LIVB,0.9809873,patient,1079,1087
CHEM,0.8733573,immunoglobulines,1121,1137
DISO,0.62191963,état,1160,1165
DISO,0.96605897,détresse,1168,1177
ANAT_DISO,0.44899535,respiratoire,1177,1190
