entity_group,score,word,start,end
LIVB,0.48532608,N,11,13
ANAT_DISO,0.607328,périnée,65,73
LIVB,0.67572856,patient,76,84
LIVB,0.431264,c,87,88
ANAT,0.2792624,as,88,90
LIVB,0.7167053,patient,133,141
PROC,0.42585617,é,147,149
PROC,0.8691653,examen clinique,177,192
LIVB,0.7172092,patient,226,234
ANAT,0.51849437,hémodynamique,276,290
PROC,0.6170806,examen neurologique,295,315
DISO,0.9739397,douleur,408,416
ANAT_DISO,0.33409944,b,420,422
ANAT,0.4264596,ourses,422,428
ANAT,0.70248336,hypogastre,437,447
DISO,0.94910544,hématocèle,465,476
PROC,0.9065856,examen,502,508
ANAT,0.7577269,organes génitaux externes,512,538
ANAT,0.5122373,abdomen,542,549
DISO,0.5147249,douloureux,564,575
ANAT,0.5343573,région sus pubienne,578,598
DISO,0.8982306,défense,604,612
ANAT,0.66453576,reste,625,631
PROC,0.6139312,examen,637,643
DISO,0.954553,hémarthrose,682,694
ANAT_DISO,0.5875423,genou gauche,697,710
LIVB,0.8108939,patient,715,723
DISO,0.524452,age,753,756
PROC,0.7438655,échographie,762,774
ANAT_DISO,0.50225794,abdominale,774,785
DISO,0.95701456,épanchement,814,826
DISO,0.38561082,cul,841,845
ANAT_DISO,0.3952858,sac,848,852
DISO,0.28365594,Doug,855,860
ANAT,0.29002297,las,860,863
DISO,0.89969254,lésion,878,885
ANAT_DISO,0.4394926,hép,885,889
DISO,0.804663,s,894,895
ANAT_DISO,0.33071432,pl,895,897
DISO,0.5854629,énique,897,903
ANAT_DISO,0.5469375,vessie,907,914
PROC,0.6699929,tomodensitométrie,958,976
ANAT,0.27898848,cranio,976,983
ANAT_DISO,0.4732815,cervicale,983,993
ANAT_DISO,0.5426193,ienne,1018,1023
DISO,0.96462214,rupture,1062,1070
ANAT_DISO,0.6107212,péritonéale,1076,1088
ANAT_DISO,0.5565651,vessie,1091,1098
CHEM,0.5225297,produit,1121,1129
CHEM,0.5970876,contraste,1132,1142
DISO,0.65331477,reuse,1153,1158
ANAT_DISO,0.64738363,abdominale,1158,1169
DISO,0.95459414,brèche,1182,1189
DISO,0.8645063,ôme,1209,1212
ANAT_DISO,0.60744107,vésical,1212,1220
DISO,0.7991917,igures,1223,1229
ANAT_DISO,0.45545843,ienne,1258,1263
PROC,0.7606633,laparotomie,1300,1312
DISO,0.94389135,rupture,1359,1367
ANAT_DISO,0.5491722,ale,1373,1376
DISO,0.84405077,dôme,1379,1384
ANAT_DISO,0.64485884,vésical,1384,1392
PROC,0.9154542,inspection,1445,1455
ANAT_DISO,0.62378985,grêle,1471,1477
DISO,0.90990114,plaie,1490,1496
ANAT_DISO,0.7369865,iléale,1496,1503
DISO,0.4546406,angle,1526,1531
ANAT_DISO,0.67318666,ilé,1531,1535
ANAT_DISO,0.6633295,ca,1536,1539
DISO,0.347921,ec,1539,1541
ANAT_DISO,0.7314252,ale,1541,1544
ANAT,0.5510548,tube digestif,1559,1573
PROC,0.5199654,drain,1585,1591
DEVI,0.41899315,lame,1612,1617
ANAT,0.47336355,vessie,1631,1638
DEVI,0.40457362,jet,1668,1671
DEVI,0.4884971,fils,1674,1679
PROC,0.8150963,drainage,1713,1722
ANAT_PROC,0.6518811,vésical,1722,1730
DEVI,0.57936275,sonde de Pezzer,1750,1766
DEVI,0.43374604,sonde de Foley,1773,1788
PROC,0.95990556,ablation,1818,1827
DEVI,0.5275351,lame,1833,1838
DEVI,0.29084945,J,1840,1842
PROC,0.5541149,transit,1855,1863
PROC,0.88847053,ablation,1869,1878
DEVI,0.46362987,sonde de Foley,1885,1900
DEVI,0.24215451,J10,1902,1906
DEVI,0.53707653,sonde de Pezzer,1915,1931
DEVI,0.2885021,J15,1933,1937
PROC,0.7652392,épreuve,1943,1951
PROC,0.9223285,clampage,1954,1963
