entity_group,score,word,start,end
LIVB,0.453817,Patient,0,7
LIVB,0.77604264,22 ans,10,17
DISO,0.8415943,agression,67,77
DISO,0.9458316,troubles,98,107
DISO,0.51030546,comportement,110,123
LIVB,0.9830205,patient,148,156
CHEM,0.65259856,cannabis,271,280
PROC,0.86088085,hospitalisation,348,364
DISO,0.6720564,état,448,452
DISO,0.53310245,santé,455,461
LIVB,0.9744808,jeune homme,467,479
DISO,0.9748428,manifestations,505,520
DISO,0.98295295,troubles,590,599
ANAT_DISO,0.5583259,psychiques,599,610
DISO,0.7073432,agressions,641,652
LIVB,0.96919525,jeunes femmes,693,707
DISO,0.95632386,négligence,757,768
DISO,0.82617825,clochardisation,776,792
DISO,0.92808163,décompensation,809,824
DISO,0.7520919,agression,893,903
DISO,0.7965498,troubles psychiatriques,934,958
DISO,0.807788,délire paranoïde,968,984
DISO,0.8885179,exaltation,985,996
DISO,0.7843079,humeur,1002,1008
DISO,0.56099564,discordance,1009,1021
PROC,0.7855021,diagnostic différentiel,1053,1077
DISO,0.9836932,délire,1086,1093
CHEM,0.586009,produit chimique,1115,1132
DISO,0.92389375,bouffée délirante aigiie,1139,1164
LIVB,0.95849955,patient,1175,1183
PROC,0.8111871,hospitalisation,1197,1213
PROC,0.9420749,traitement,1284,1295
PROC,0.72437143,analyse,1307,1314
PROC,0.6096018,MS,1339,1341
PROC,0.7323227,prélèvement,1358,1370
ANAT,0.22379008,poils,1373,1379
PROC,0.6846631,prise,1439,1445
DISO,0.72079957,chronique,1445,1455
DISO,0.4556072,résultats,1470,1480
PROC,0.9128026,recherche,1512,1522
CHEM,0.7014439,dérivés cannabinoïdes,1525,1547
ANAT,0.36942437,urines,1556,1563
PROC,0.8362407,hospitalisation,1583,1598
LIVB,0.92598325,patient,1618,1626
PROC,0.5353531,recherches,1709,1720
CHEM,0.4848051,toxiques,1723,1732
PROC,0.9122656,diagnostic,1756,1767
DISO,0.76643836,pathologie psychiatrique,1776,1801
CHEM,0.67898124,datura,1821,1828
ANAT,0.49613687,dires,1848,1854
DISO,0.715189,récurrence,1928,1939
DISO,0.96033424,épisodes,1953,1961
DISO,0.9432706,épisode délirant aigu,2008,2030
LIVB,0.8345403,patient,2054,2062
DISO,0.87694454,psychose chronique,2071,2090
DISO,0.9246611,schizophrénie,2092,2105
PROC,0.8454601,prise,2174,2180
DISO,0.97133654,troubles,2229,2238
