entity_group,score,word,start,end
DISO,0.41307423,Patient,0,7
LIVB,0.5428775,ans,13,16
DISO,0.97680366,douleurs,83,92
ANAT_DISO,0.41378248,dors,92,97
DISO,0.7824125,olomb,97,102
ANAT_DISO,0.300387,aires,102,107
DISO,0.5250168,costales,110,119
DISO,0.7648503,AEG,163,167
DISO,0.7409146,amaigrissement,173,188
PROC,0.810949,examen clinique,210,225
LIVB,0.9564185,patient,235,243
PROC,0.962059,auscultation,284,296
ANAT_PROC,0.3610577,pulmonaire,296,307
DISO,0.660452,râles ronflants,318,334
ANAT_DISO,0.4577775,aux,338,341
PROC,0.9682389,examen,368,374
ANAT,0.40490952,hématologique,410,424
PROC,0.4712373,hémogramme,428,438
DISO,0.9787589,hyperleucocytose,447,464
DISO,0.5704507,17 Gig,466,473
ANAT,0.37438825,a,473,474
DISO,0.73527694,anémie normochrome normocytaire,481,513
CHEM,0.41291094,g,517,518
CHEM,0.343124,dl,519,521
DISO,0.9528305,thrombopénie,528,541
LIVB,0.30041587,Giga,547,552
PROC,0.7747208,analyse,558,565
PROC,0.8117704,frottis,568,576
ANAT_PROC,0.7093082,sanguin,576,584
DISO,0.80026627,plasmocytes dystrophiques,613,639
ANAT,0.72040915,médullogramme,643,657
ANAT,0.61390823,moelle,668,675
DISO,0.82717067,ie,688,690
DISO,0.76417494,plasmocytes,701,713
DISO,0.75650156,dystrophiques,721,735
PROC,0.6302449,protidogramme,764,778
DISO,0.94774693,hypogammaglubilinémie,787,809
DISO,0.9748276,hypoalbuminémie,825,841
PROC,0.7828521,immunof,862,869
DISO,0.6267086,ixation,869,876
DISO,0.59496945,protéine monoclonale,893,914
DISO,0.3601921,fonction,918,927
ANAT_DISO,0.49386632,rénale,927,934
DISO,0.49451935,calcémie,940,949
DISO,0.87217367,hyperbéta2μglobulinémie,972,996
PROC,0.72408664,bilan,1011,1017
ANAT_PROC,0.2891008,osseux,1017,1024
DISO,0.79789996,déminéralisation,1035,1052
DISO,0.6107746,tassement,1068,1078
PROC,0.7097205,diagnostic,1088,1099
DISO,0.9575184,leucémie,1105,1114
DISO,0.7524181,plasmocytes,1116,1128
PROC,0.9649889,thérapeutique,1190,1204
LIVB,0.5205002,patient,1207,1215
PROC,0.8001953,protocole,1230,1240
CHEM,0.4184534,CT,1240,1243
PROC,0.41144365,D,1243,1244
CHEM,0.8621356,Cyclophosphamide,1246,1262
DISO,0.5978592,Th,1263,1266
CHEM,0.50251454,alidomide,1266,1275
CHEM,0.77004147,Déxaméthasone,1278,1292
CHEM,0.8516295,biphosphonates,1296,1311
PROC,0.8158669,arrêt,1382,1387
PROC,0.9635372,traitement,1390,1401
LIVB,0.7832816,patient,1404,1412
DISO,0.7336669,rechute explosive,1425,1443
DISO,0.9738824,hyperleucocytose,1452,1469
DISO,0.35003725,Gig,1474,1478
ANAT,0.23405923,a,1478,1479
DISO,0.8598715,plasmocytes,1497,1509
PROC,0.9822792,traitement,1524,1535
PROC,0.9175815,rattrapage,1538,1549
PROC,0.7299382,protocole,1569,1579
CHEM,0.3126281,VT,1579,1582
PROC,0.42998627,D,1582,1583
PROC,0.9627812,intensification,1596,1612
PROC,0.43806037,aut,1615,1619
CHEM,0.23590611,ogreffe,1619,1626
ANAT,0.42666826,cellules souches hématopoïétiques,1629,1663
