entity_group,score,word,start,end
ANAT,0.5952324,y,5,6
DISO,0.6437316,fracture,91,100
ANAT,0.39840567,col,103,107
PROC,0.68458253,chirurgical,107,119
ANAT,0.6156628,humérus,125,132
DISO,0.95826006,contusion,139,149
DISO,0.7214034,fl,152,155
ANAT_DISO,0.597027,anc,155,158
ANAT,0.4578537,droit,158,164
PROC,0.62730986,recherche,168,178
DISO,0.6274081,hématurie,181,190
DISO,0.47985741,traumatisme,233,245
DISO,0.725309,hématurie,265,275
PROC,0.92743075,écho-doppler,307,320
ANAT,0.5334745,rénal,320,326
DISO,0.74590415,thrombose,341,351
ANAT,0.5204852,artère rénale droite,369,389
PROC,0.939171,échographie,402,413
PROC,0.9394684,artériographie,447,461
ANAT,0.41010094,rénale,461,468
PROC,0.48165613,dissection,481,492
ANAT,0.7005193,artère rénale droite,507,527
ANAT,0.8951143,centimètre,543,554
PROC,0.88137406,injection,573,582
DEVI,0.27187327,stent,597,603
ANAT,0.44297397,"calibre 3,5 mm",606,621
ANAT,0.38312042,longueur,630,639
ANAT,0.76642424,13 mm,642,648
ANAT,0.60218555,disséquée,677,687
PROC,0.9546601,contrôle,691,700
PROC,0.96948314,angioplastie,715,727
ANAT,0.60900176,artères pré,796,808
ANAT,0.79253894,rétro-pyéliques,812,828
ANAT,0.8396327,branches,848,857
ANAT,0.79613733,destinée polaires,859,877
PROC,0.8305549,amputation,893,904
ANAT,0.8024041,tiers moyen,923,935
ANAT,0.668578,retour veineux,943,958
PROC,0.798,contrôles écho-dopplers,1027,1051
ANAT,0.53536534,échostructure,1086,1099
ANAT,0.85777855,pôle supérieur,1102,1117
ANAT,0.4008048,vascularisation,1129,1145
ANAT,0.63468134,pôle inférieur a,1159,1176
ANAT,0.57136524,vascularisation,1180,1196
PROC,0.85514325,uroscanner,1224,1234
ANAT,0.51028407,artère rénale droite,1281,1301
ANAT,0.72662926,rein droit,1305,1316
ANAT,0.4796412,gauche,1354,1361
ANAT,0.7447102,tiers supérieurs,1402,1419
PROC,0.9434083,néphrographie,1426,1440
ANAT,0.74371123,pôle inférieur,1451,1466
PROC,0.89612013,uroscanner,1485,1495
ANAT,0.7404471,pôle inférieur,1538,1553
PROC,0.7436552,scintigraphie au DMSA 99m Tc réalisée,1593,1631
PROC,0.9071202,hypofixation,1653,1666
ANAT,0.31959406,che,1671,1674
ANAT,0.6477258,rein droit,1677,1688
PHYS,0.664599,fonction,1726,1735
ANAT,0.56842947,rénale,1735,1742
PROC,0.66183406,artériographie,1755,1769
ANAT,0.5016205,rénale,1769,1776
PROC,0.97113246,dissection,1787,1798
ANAT,0.50462765,artère rénale droite,1813,1833
PROC,0.50059736,endoprothèse,1856,1869
PROC,0.5494098,mise,1875,1880
PROC,0.9703821,observation,1932,1944
PROC,0.97110367,contrôle écho-doppler,1948,1970
DISO,0.43635163,modification,1983,1996
ANAT,0.70590025,échostructure,2002,2015
ANAT,0.7738201,pôle supérieur,2018,2033
ANAT,0.48324764,vascularisation,2045,2061
ANAT,0.8426272,pôle inférieur,2075,2090
ANAT,0.40860176,vascularisation,2096,2112
PROC,0.9350832,uroscanner,2139,2149
ANAT,0.5675902,pôle inférieur,2192,2207
PROC,0.96865517,observation,2249,2261
PROC,0.9417069,revascularisation,2265,2283
PROC,0.9171575,contrôles écho-dopplers,2305,2329
PROC,0.74271804,revul,2347,2353
ANAT,0.71882015,rein,2357,2362
