entity_group,score,word,start,end
LIVB,0.9427541,homme,2,8
LIVB,0.96443045,59 ans,11,18
DISO,0.9746201,prostatite,38,49
DISO,0.70384955,troubles mictionnels,89,110
DISO,0.95962054,adénomite aiguë,147,162
LIVB,0.91219693,E. coli,164,172
PROC,0.38461822,toucher,176,184
ANAT_PROC,0.53125304,rectal,184,191
ANAT_DISO,0.23703733,prostate,204,213
DISO,0.54368603,induration,253,264
ANAT,0.39077097,gauche,288,295
PROC,0.6760064,échographie endorect,299,319
ANAT_PROC,0.56509405,ale,319,322
DISO,0.53767157,ogènes,366,372
CHEM,0.88681376,PSA,406,410
CHEM,0.75155926,"7,3 ng/ml",419,429
PROC,0.91247696,ponctions biopsies,434,453
ANAT_PROC,0.63176954,prostatiques,453,466
DISO,0.89794445,inflammation granulomateuse,502,530
ANAT,0.763458,macrophages,547,559
ANAT,0.787739,corps,573,579
DISO,0.38520402,de,579,582
ANAT,0.46766156,M.,582,585
ANAT_DISO,0.33968386,G,585,586
DISO,0.9405505,signes,602,609
DISO,0.97309375,symptômes,627,637
PROC,0.49213868,antibiothérapie,654,670
DISO,0.9158116,récidive,675,684
