entity_group,score,word,start,end
DISO,0.9508913,hernie,53,60
ANAT_DISO,0.71967065,discale,60,68
PROC,0.95107144,opéré,88,94
ANAT,0.35715574,4-,145,147
ANAT_DISO,0.60186327,5,148,149
ANAT_DISO,0.5133133,canal lombaire,154,169
PROC,0.9296386,laminectomie,195,208
ANAT_DISO,0.41093794,3 L4,213,217
ANAT_DISO,0.528805,5,219,220
PROC,0.96405274,curetage,231,240
ANAT_DISO,0.52420545,disque intervertébral,243,265
DISO,0.97361463,douleurs,289,298
ANAT_DISO,0.7417264,lombaires droites,298,316
DISO,0.9482916,tuméfaction,332,344
ANAT_DISO,0.5840125,flanc droit,347,359
DISO,0.9364211,trouble,365,373
ANAT_DISO,0.7160279,urinaire,373,382
ANAT_DISO,0.75399464,digestif,385,394
DISO,0.92777413,fièvre,402,409
PROC,0.8042602,examen physique,414,429
DISO,0.45625257,cicatrice,444,454
PROC,0.9275709,intervention,469,482
ANAT_DISO,0.5296535,rachis lombosacré,495,513
ANAT_DISO,0.6513061,fosse lombaire droite,536,558
DISO,0.7760226,masse rénitente,565,581
ANAT_DISO,0.59650636,flanc droit,584,596
PROC,0.8674773,échographie,601,612
ANAT_PROC,0.27982977,abdomin,612,620
PROC,0.4901995,o-,620,622
ANAT,0.33939552,pel,622,625
PROC,0.27469152,v,625,626
ANAT,0.34641886,ienne,626,631
DISO,0.6072944,dilatation pyélourété,644,666
ANAT_DISO,0.744563,rale droite,666,677
DISO,0.9244201,collection,694,705
ANAT,0.42503372,muscle,729,736
ANAT_DISO,0.553758,psoas droit,736,748
DISO,0.3866291,UIV,767,770
DISO,0.6155544,sécrétion,783,793
DISO,0.89840466,dilatation,798,809
ANAT_DISO,0.5906396,voies excrétrices supérieures,821,851
DISO,0.9451319,sténose,866,874
DISO,0.80698895,'uretère,879,887
ANAT_DISO,0.57357395,lombaire droit,887,902
DISO,0.5223347,L5.,915,919
PROC,0.8616882,IRM,923,926
DISO,0.53874475,igure,929,934
DISO,0.9288518,collection,950,961
DISO,0.7647514,hyposignal,964,975
DISO,0.5405178,T,978,980
ANAT,0.35529837,1,980,981
DISO,0.8066706,hypersignal,987,999
DISO,0.50614417,T,1002,1004
ANAT_DISO,0.5449617,2,1004,1005
ANAT,0.29993656,espace,1017,1023
ANAT_DISO,0.414832,rétrop,1023,1030
DISO,0.47000104,ér,1030,1032
ANAT_DISO,0.51453716,itonéal,1032,1039
ANAT_DISO,0.3797547,droit,1047,1053
DISO,0.8502168,urétérohydronéphrose,1062,1083
DISO,0.5584424,ur,1101,1103
PROC,0.80386245,étéropyélographie rétrograde,1103,1131
DISO,0.3419206,U,1133,1134
CHEM,0.78636307,produit,1165,1173
CHEM,0.76294136,contraste,1176,1186
DISO,0.88621485,uretère,1202,1209
ANAT_DISO,0.44078687,iliaque,1209,1217
DISO,0.6946058,pyél,1233,1238
PROC,0.7099363,ographie,1238,1246
DISO,0.50081074,descendante,1246,1258
DISO,0.8873189,sténose,1288,1296
DISO,0.84526056,uretère,1312,1319
ANAT_DISO,0.6410266,lombaire,1319,1328
CHEM,0.42536438,produit,1350,1358
CHEM,0.7495863,contraste,1361,1371
DISO,0.4446843,U,1396,1397
PROC,0.51843524,PR,1397,1399
DISO,0.7413045,PGD,1408,1412
DISO,0.9034341,sténose,1427,1435
ANAT_DISO,0.5906239,urétérale,1435,1445
ANAT_DISO,0.45060188,cm,1459,1462
DISO,0.47880313,tableau,1474,1482
DISO,0.46713814,inique,1490,1496
DISO,0.41629106,diagnostic,1500,1511
DISO,0.93388706,lésion,1514,1521
ANAT_DISO,0.745144,urétérale,1521,1531
ANAT_DISO,0.5432677,droit,1569,1575
DISO,0.95742595,lésion,1581,1588
ANAT_DISO,0.7894075,urétérale,1588,1598
DISO,0.8993949,lésion,1617,1624
PROC,0.6555943,op,1636,1639
PROC,0.9479718,urétéroplastie,1650,1665
ANAT_PROC,0.20911959,append,1665,1672
ANAT_DISO,0.25388026,iculaire,1672,1680
PROC,0.72272295,préparation,1692,1704
ANAT_PROC,0.49781784,digestive,1704,1714
LIVB,0.48760045,patient,1718,1726
PROC,0.93484193,opéré,1730,1736
PROC,0.5040196,voie,1740,1745
ANAT,0.40775934,iliaque droite,1745,1760
PROC,0.9576698,incision,1767,1776
PROC,0.9673353,drainage,1779,1788
DISO,0.9477505,collection,1794,1805
ANAT_DISO,0.6227425,rétropéritonéale,1805,1822
DISO,0.6920657,urinome,1824,1831
PROC,0.5801471,procédé,1838,1846
DISO,0.80665046,bouts,1871,1877
ANAT_DISO,0.84372103,urétéraux,1877,1887
ANAT_DISO,0.6544028,substance urétérale,1944,1964
PROC,0.97838324,intervention,1992,2004
PROC,0.958457,appendicectomie,2022,2038
PROC,0.9200979,conservation,2043,2056
ANAT,0.3611359,méso-append,2059,2071
ANAT_DISO,0.40964368,iculaire,2071,2079
PROC,0.79502285,position,2090,2098
ANAT_DISO,0.5245171,greffon appendiculaire,2101,2124
PROC,0.40030208,péristaltique,2129,2142
DISO,0.7962839,bouts,2157,2163
ANAT_DISO,0.78364503,urétéraux,2163,2173
