entity_group,score,word,start,end
LIVB,0.72382337,homme âgé,2,12
LIVB,0.82362485,23 ans,15,22
LIVB,0.4439163,in,54,56
DISO,0.77896523,tumeur ulcérob,108,123
DISO,0.44125482,ge,126,128
ANAT_DISO,0.5171906,front,138,144
PROC,0.8249415,examen clinique,170,185
DISO,0.769233,tumeur ulcé,200,212
ANAT_DISO,0.55561024,front,233,239
DISO,0.7852617,kératoses actiniques,315,336
ANAT,0.6961305,visage,351,358
PROC,0.837385,examen,373,379
ANAT,0.6654595,reste,382,388
ANAT,0.73219055,tégument,391,400
DISO,0.5804417,macules érythématosquameuses,413,442
DISO,0.4442416,ées,458,461
DISO,0.85419464,pityriasis versicolor,482,504
ANAT,0.5565,tronc,522,528
DISO,0.6876043,lésions maculeuses érythématosquameuses,563,603
DISO,0.57373303,papules verru,611,625
ANAT_DISO,0.34646454,que,625,628
DISO,0.67813015,uses,628,632
ANAT,0.44938356,1 cm,649,654
DISO,0.41486436,diamètre,657,666
DISO,0.33872077,avants,693,700
ANAT,0.6706104,bras,700,705
ANAT,0.6419182,dos,706,710
ANAT,0.5278241,mains,714,720
ANAT_DISO,0.50621575,jambes,723,730
DISO,0.97529864,lésions,757,765
LIVB,0.9489903,patient,823,831
DISO,0.7076466,médication,849,860
CHEM,0.3860085,immunosuppressive,860,878
PROC,0.9254029,étude,883,888
PROC,0.5770087,biopsie,914,922
DISO,0.96179163,tumeur,928,935
DISO,0.81631136,carcinome épidermoïde,959,981
PROC,0.96836835,biopsie,1003,1011
ANAT,0.44196406,cutanée,1011,1019
DISO,0.52880746,lésions verruqueuses,1042,1063
DISO,0.98270464,hyperkératose,1074,1088
DISO,0.9538931,acanthose,1093,1103
DISO,0.83712995,hypergranulose,1108,1123
DISO,0.8411326,altération vacuolaire,1130,1152
PROC,0.7668336,diagnostic,1166,1177
DISO,0.394594,EV,1180,1182
PROC,0.7859523,bilan biologique,1252,1269
PROC,0.46654847,NFS,1279,1283
PROC,0.96702933,électrophorèse,1315,1329
CHEM,0.5055989,protéines,1333,1343
ANAT,0.19324268,sériques,1343,1352
DISO,0.6105681,sérologie HIV,1356,1370
DISO,0.76881796,IDR,1392,1395
DISO,0.3484277,tubercul,1400,1409
CHEM_DISO,0.40718263,ine,1409,1412
LIVB,0.94843096,patient,1431,1439
PROC,0.8859318,exérèse chirurgicale,1457,1478
DISO,0.91856444,tumeur,1484,1491
ANAT_DISO,0.6662758,front,1494,1500
DISO,0.6459951,destruction,1505,1517
CHEM,0.6366512,azote,1524,1529
DISO,0.83630013,kératoses actiniques,1541,1562
PROC,0.97052276,photoprotection,1577,1593
ANAT_PROC,0.20488223,externe,1593,1601
CHEM,0.71100014,isotrétinoine,1610,1623
