entity_group,score,word,start,end
DISO,0.6331338,Mme Nadi,0,8
ANAT_DISO,0.5682023,a,8,9
DISO,0.4881837,N,9,11
LIVB,0.75251514,ans,23,27
DISO,0.745085,NF1,86,90
ANAT,0.3205539,famille,98,106
LIVB,0.4427831,te,114,116
DISO,0.71170956,masse,125,131
ANAT_DISO,0.50973266,palpébrale gauche,131,149
ANAT,0.34683397,naissance,168,178
PROC,0.757156,examen ophtalmologique,183,205
PHYS,0.66643715,uité visuelle,231,244
ANAT,0.5574847,doigts,257,264
ANAT_DISO,0.4476969,loin,267,272
DISO,0.92320406,tonus,276,282
ANAT_DISO,0.7178955,oculaire,282,291
DISO,0.7846952,neurofibrome plexiforme,306,330
ANAT,0.55478185,paupière supérieure gauche,346,373
ANAT,0.6641159,axe,399,402
ANAT_DISO,0.5823755,visuel,402,409
PROC,0.7892623,palpation,419,429
DISO,0.6622904,nodules centimétriques,431,454
DISO,0.9286272,exophtalmie,459,471
DISO,0.5297497,limitation,476,487
DISO,0.6936653,mouvements,491,502
ANAT,0.30273008,abduction,505,514
PROC,0.84517103,élévation,520,529
ANAT,0.5784867,globe oculaire,532,547
ANAT,0.67535853,segment antérieur,551,569
DISO,0.98227376,nodules,599,607
ANAT_DISO,0.61361384,iri,607,611
DISO,0.50637954,ens,611,614
DISO,0.8922253,Lisch,617,623
DISO,0.7760399,fond,628,633
DISO,0.44869667,’,635,636
ANAT_DISO,0.5835056,œil,636,639
DISO,0.55572224,examen,652,658
ANAT_DISO,0.5305697,œil droit,664,673
PROC,0.77061546,examen général,705,719
DISO,0.8509768,taches café,741,753
ANAT_DISO,0.50140333,lait,756,761
DISO,0.98720837,neurofibromes,771,785
ANAT_DISO,0.73118114,cutanés,785,793
CHEM,0.3421844,dos,806,810
ANAT,0.26082176,figure,812,818
DISO,0.30276278,2,818,820
PROC,0.9374268,examen,837,843
DISO,0.977991,anomalies,870,880
DISO,0.25309977,TDM,886,890
ANAT_DISO,0.51944214,orb,890,894
ANAT,0.4830957,itaire,894,900
PROC,0.8303285,injection,905,915
CHEM,0.84069353,produit de contraste,918,939
DISO,0.97600317,agénésie,952,961
ANAT_DISO,0.44355896,petite aile,967,979
ANAT,0.36368456,sph,982,986
ANAT_DISO,0.42559138,énoïde,986,992
DISO,0.95996016,hernie,997,1004
ANAT_DISO,0.5881212,lobe temporal,1007,1021
DISO,0.43001184,gauche,1021,1028
ANAT_DISO,0.51981384,orb,1036,1039
DISO,0.9296409,ite,1039,1042
DISO,0.887403,exophtalmie,1072,1084
DISO,0.97655714,neurofibromes,1097,1111
ANAT_DISO,0.5684262,cutané,1116,1123
DISO,0.8505955,anévrysme sacciforme,1138,1159
ANAT_DISO,0.545385,artère syl,1165,1175
DISO,0.65941167,v,1175,1176
ANAT_DISO,0.564505,ienne gauche,1176,1188
ANAT,0.38948697,mm,1197,1199
DISO,0.45904788,igure,1224,1229
PROC,0.9405142,angiographie,1261,1274
ANAT,0.36442083,cérébrale,1274,1284
PROC,0.7351969,numérisée,1284,1294
DISO,0.9724738,anévrysme,1327,1336
DISO,0.5016524,ant,1339,1342
ANAT_DISO,0.5180466,artère syl,1371,1381
DISO,0.54855895,v,1381,1382
ANAT_DISO,0.6056396,ienne gauche,1382,1394
DISO,0.69938433,malformation artéri,1414,1434
ANAT_DISO,0.35170284,o,1434,1435
DISO,0.4768222,-,1435,1436
ANAT_DISO,0.5698065,veineuse,1436,1444
DISO,0.82575387,neurofibrome plex,1474,1492
ANAT_DISO,0.46288002,iforme,1492,1498
ANAT_DISO,0.6245652,paupière,1501,1510
DISO,0.90929615,taches café,1511,1523
ANAT_DISO,0.49782652,lait,1526,1531
DISO,0.965052,neurofibromes,1532,1546
ANAT_DISO,0.76563424,cutanés,1546,1554
DISO,0.9802455,agénésie,1560,1568
ANAT,0.48201957,petite aile,1574,1586
ANAT,0.6873863,sphénoïde,1589,1599
PROC,0.7351574,diagnostic,1618,1629
DISO,0.97591394,neurofibromatose,1635,1652
DISO,0.96137345,Von Recklinghaus,1655,1672
ANAT_DISO,0.53698945,en,1672,1674
DISO,0.91383344,atteinte,1704,1713
ANAT_DISO,0.7708983,vasculaire,1713,1724
DISO,0.9616451,anévrysme,1734,1743
ANAT_DISO,0.7195843,cérébral,1743,1752
