entity_group,score,word,start,end
LIVB,0.95122105,homme,17,23
LIVB,0.95735073,40 ans,26,33
CHEM,0.9461445,ropinirole,39,50
DISO,0.7999024,syndrome des,78,91
ANAT_DISO,0.44876602,jambes,91,98
DISO,0.41126406,repos,103,109
PROC,0.8509965,traité,123,130
DISO,0.7132071,hypertension,135,148
ANAT_DISO,0.5590686,artérielle,148,159
CHEM,0.9440824,lercanidipine,163,177
CHEM,0.93552935,indapamide,180,191
DISO,0.57131714,reflux,202,209
ANAT_DISO,0.5330409,gastroœsophagien,209,226
CHEM,0.95070994,lansoprazole,230,243
PHYS,0.2826681,jeux,300,305
PHYS,0.19567372,tier,307,311
LIVB,0.2506435,oto,316,319
PHYS,0.2171166,jeux,320,325
PROC,0.5540299,grattage,328,337
PHYS,0.6368231,dépenses,343,352
CHEM,0.9371678,médicament,432,443
PROC,0.2566385,jouer,503,509
PHYS,0.4116191,jeux,545,550
PHYS,0.29304084,hasard,553,560
