entity_group,score,word,start,end
LIVB,0.60481334,Madame B,0,8
LIVB,0.7567618,ans,12,16
PROC,0.53592193,calcul,44,51
ANAT_DISO,0.48514938,pyélique droit,51,66
ANAT,0.52944595,mm,86,89
ANAT,0.7844509,diamètre,92,101
PROC,0.81726086,lithotrities extra,119,138
PROC,0.89714116,corporelles,139,150
PROC,0.9173721,LEC,152,155
PROC,0.8561168,pyélotomie,161,172
PROC,0.54479873,ouvert,179,186
PROC,0.8890038,retirer,198,206
PROC,0.93104094,calcul,209,216
PROC,0.8347165,mono-bloc,219,229
PROC,0.92407215,bilan,236,242
PROC,0.97639227,traitement,286,297
PROC,0.7387669,analyse morpho,301,315
PROC,0.8891924,calcul,336,343
PROC,0.92778444,spectrophotométrie infra-rouge,347,378
CHEM,0.611049,oxalo-phosphocalcique,398,420
CHEM,0.74894726,calcium,439,447
DISO,0.9478673,carbapatite,459,471
DISO,0.74731886,weddellite,476,487
DISO,0.9117748,brushite,492,501
DISO,0.93252975,whitlockite,506,518
DISO,0.79522824,whewellite,523,534
CHEM,0.7942736,protéines,540,550
PROC,0.9617124,intervention,574,586
PROC,0.96493673,radiographie,590,603
PROC,0.9525129,contrôle,606,615
PROC,0.8467425,ASP,617,620
DISO,0.79271376,récidive,637,646
PROC,0.52480555,calcul,665,672
DISO,0.42229027,pyél,672,677
ANAT_DISO,0.48042017,ique droit,677,687
ANAT,0.37988994,diamètre,699,708
LIVB,0.83700585,patiente,712,721
PROC,0.8937044,évaluation,752,763
PROC,0.9714243,traitement,766,777
PROC,0.5279033,palpation,781,791
ANAT,0.6861614,région cervicale,797,814
DISO,0.9313614,tuméfaction,829,841
ANAT,0.57447845,région,847,854
ANAT_DISO,0.48091853,thyroïdienne,854,867
ANAT,0.426571,inférieure gauche,867,885
DISO,0.96238035,HPTP,891,895
DISO,0.5258447,résultats,918,928
PROC,0.8256988,examens biologiques,932,952
PROC,0.9319641,échographie,968,979
ANAT_DISO,0.43065757,cervicale,979,989
PROC,0.9588529,scintigraphie,995,1009
ANAT_PROC,0.37513208,parathyroïdienne,1009,1026
CHEM,0.4660508,iode 123,1028,1036
CHEM,0.69121116,Technetium99m-S,1038,1054
PROC,0.5346481,estamibi,1054,1062
DISO,0.8169119,hypertrophie,1079,1091
ANAT,0.70237535,glande parathyroïde inférieure gauche,1104,1142
PROC,0.7269718,IRM complémentaire,1192,1211
DISO,0.92910326,adénome,1239,1246
ANAT_DISO,0.69485533,médiastin supérieur,1254,1274
ANAT,0.73117256,artère carotide,1298,1313
ANAT,0.4655993,tronc brachi,1329,1342
ANAT,0.3773137,ique,1350,1354
PROC,0.7926024,cervicotomie transverse,1370,1394
PROC,0.9588908,exérèse,1423,1430
DISO,0.8746467,adénome,1435,1443
ANAT_DISO,0.6365088,parathyroïdien,1443,1458
ANAT,0.5094174,"x 2,5 x 1,5 cm",1469,1484
PROC,0.8172445,opératoires,1528,1540
DISO,0.97494066,hypercalcémie,1562,1575
PROC,0.9002524,cervicotomie,1621,1634
LIVB,0.928633,patiente,1638,1647
PROC,0.82296574,examens biologiques,1675,1695
DISO,0.8223382,sang,1697,1701
ANAT_DISO,0.47357723,urines,1704,1711
DISO,0.79466224,calcémie,1730,1738
ANAT,0.506852,mmoles,1745,1752
CHEM,0.69653463,PTH,1755,1759
CHEM,0.6764281,39 pg/ml,1761,1770
PROC,0.36476934,calcul,1775,1782
ANAT_DISO,0.52939296,pyélique droit,1782,1797
PROC,0.9732963,traité,1803,1810
PROC,0.97471595,séance,1831,1838
PROC,0.90619075,LEC,1841,1845
PROC,0.9607548,intervention,1864,1876
LIVB,0.95903826,patiente,1880,1889
DISO,0.3937696,asymptomatique,1895,1910
PROC,0.8372819,examens biologiques,1915,1935
DISO,0.86753225,récidive lithiasique,1975,1996
