entity_group,score,word,start,end
LIVB,0.93318105,patiente âgée,28,42
LIVB,0.9641861,31 ans,45,52
LIVB,0.9625886,primigeste,53,64
LIVB,0.96481925,primipare,65,75
PROC,0.8638092,consultation,150,163
DISO,0.97396684,lésions,172,180
ANAT_DISO,0.5346815,papule,180,187
DISO,0.5590114,uses,187,191
ANAT_DISO,0.61217976,vulvaires,191,201
PROC,0.94622034,examen clinique,259,274
LIVB,0.96570134,patiente,290,299
PROC,0.9511338,inspection,336,346
ANAT,0.7618469,région vulvaire,352,368
ANAT,0.33927435,papules,383,391
DISO,0.4664013,ées,410,413
ANAT,0.8938291,grandes lèvres,431,446
ANAT,0.77436095,fourchette vulvo,452,469
LIVB,0.4954717,-,469,470
ANAT,0.62577593,anale,470,475
PROC,0.8138826,examen gynécologique,502,522
PROC,0.9629068,examen,528,534
ANAT,0.39308766,somatique,534,544
PROC,0.95604116,biopsie,575,583
ANAT_PROC,0.64344674,cutanée,583,591
DISO,0.820463,papulose bowenoide,633,652
PROC,0.97905177,colposcopie,657,669
DISO,0.85860187,infection à HPV,720,735
PROC,0.76265156,traitement local,753,770
CHEM,0.4567482,5,780,782
PROC,0.48483434,fluoro,782,789
CHEM,0.52324766,-uracile,789,797
