entity_group,score,word,start,end
LIVB,0.96823007,homme,4,10
LIVB,0.8396411,64 ans,13,20
DISO,0.92743206,maladie de Parkinson,48,69
DISO,0.9721085,dépression,76,87
DISO,0.7947938,suicide,105,113
PROC,0.70168334,résection trans,127,143
ANAT_DISO,0.57579154,uréthrale,143,152
ANAT_DISO,0.73541355,vessie,158,165
DISO,0.63377416,tumeur large,174,187
ANAT_DISO,0.73750836,face latérale gauche,204,225
ANAT_DISO,0.6629033,vessie,231,238
PROC,0.76761734,bilan,259,265
DISO,0.9333661,hématurie,268,277
ANAT,0.46929958,os,294,297
PROC,0.3953502,it,297,299
DISO,0.4540891,é mic,299,305
ANAT_DISO,0.58934134,ti onnelle,305,315
PROC,0.9233178,analyse,319,326
DISO,0.713982,tumeur fibromy,362,377
ANAT_DISO,0.72030663,xoïde,377,382
PROC,0.97219884,résection,395,405
DISO,0.7785936,infiltration,461,474
ANAT_DISO,0.74215436,paroi vésicale,480,495
PROC,0.92196935,tomodensitométrie,498,516
PROC,0.82237506,analyse confirm,520,535
PROC,0.90392274,diagnostic,549,560
PROC,0.9717989,résection,564,574
PROC,0.9442215,surveillance,605,618
LIVB,0.80962306,patient,634,642
PROC,0.9570572,suivi,651,657
DISO,0.9169427,récidive,675,684
PROC,0.9690428,tomodensitométrie,706,724
PROC,0.9666772,cystoscopie,732,744
PROC,0.93774223,contrôle,747,756
