entity_group,score,word,start,end
LIVB,0.877314,jeune femme,26,38
LIVB,0.79852706,ans,44,48
CHEM,0.60005236,verres d,69,78
CHEM,0.749454,alcool,79,85
LIVB,0.5657764,ch,87,89
CHEM,0.31582293,agne,92,96
LIVB,0.51557255,vodka,97,103
LIVB,0.710751,personnes,177,187
CHEM,0.9179406,ecstasy,231,238
CHEM,0.5769433,verre,247,253
PROC,0.8772345,prise,280,286
PROC,0.786812,prise,383,389
CHEM,0.8295663,MDMA,392,397
CHEM,0.9051254,alcool,459,465
DISO,0.88463676,euphorie,487,495
DISO,0.6947523,excitation,501,511
LIVB,0.7591999,victime,536,544
ANAT,0.4563499,trou noir,566,576
LIVB,0.48457754,victime,616,624
PROC,0.7660187,administration,691,706
CHEM,0.7846929,substances,709,720
CHEM,0.6291869,ier,756,759
CHEM,0.8824569,’amphétamines,806,819
CHEM,0.8795986,produits dérivés,825,842
CHEM,0.9069202,alcool,895,901
PROC,0.44776735,prélèvements,923,936
ANAT,0.51785195,sanguins,936,945
ANAT_PROC,0.24335049,urinaires,948,958
ANAT,0.29286557,cheveux,1053,1061
ANAT,0.407072,ver,1099,1103
LIVB,0.41914383,tex,1103,1106
CHEM,0.77651024,lumière,1199,1207
PROC,0.9324904,prélèvement,1216,1228
ANAT_PROC,0.24115568,capillaire,1228,1239
PROC,0.88998556,soins,1255,1261
LIVB,0.97808015,jeune femme,1312,1324
CHEM,0.89681154,tétrazepam,1354,1365
DISO,0.97834706,contractures,1374,1387
ANAT,0.57420486,musculaires,1387,1399
PROC,0.91706675,traitement préventif,1429,1450
DISO_LIVB,0.26738462,VIH,1460,1464
CHEM,0.8623209,de Combivir®,1471,1484
CHEM,0.82341456,lamivudine ,1486,1497
CHEM,0.9315559,zidovudine,1498,1509
CHEM,0.77215594,Kaletra®,1513,1522
CHEM,0.86391735,lopinavir + ritonavir,1524,1545
PROC,0.96518487,traitement,1558,1569
CHEM,0.7715539,Atarax®,1573,1581
CHEM,0.56073093,dic,1583,1586
PROC,0.55794173,h,1586,1587
CHEM,0.76316386,lor,1587,1590
PROC,0.6350288,y,1590,1591
CHEM,0.49263498,dra,1591,1594
PROC,0.42427322,te,1594,1596
CHEM,0.8088596,’hydroxyzine,1598,1610
CHEM,0.70472,anxiolytique,1619,1632
PROC,0.9315469,traitement,1680,1691
ANAT_PROC,0.63940346,capillaire,1691,1702
