entity_group,score,word,start,end
LIVB,0.89545625,homme,2,8
LIVB,0.8700839,ans,18,22
DISO,0.90700364,maladie de CharcotMarie-Tooth,37,67
DISO,0.8543533,CMT,69,72
DISO,0.7123991,mutation,84,93
ANAT,0.32962856,connexine 32,99,112
DISO,0.9800779,dysarthrie,202,213
DISO,0.9861362,troubles,218,227
ANAT_DISO,0.37604228,déglutition,233,245
DISO,0.97054607,hémiparésie,252,264
ANAT_DISO,0.4365054,gauche,264,271
PROC,0.8802222,IRM,295,298
ANAT_DISO,0.43493098,neurologique,338,351
DISO,0.9425755,atteinte,380,389
ANAT_DISO,0.4818066,substance blanche postérieure,395,425
ANAT,0.4969387,corps calle,466,478
ANAT_DISO,0.4216321,ux,478,480
ANAT,0.6221057,Iso T1,503,510
CHEM,0.9154804,gadolinium,531,542
PROC,0.9388247,IRM,546,549
PROC,0.94367075,contrôle,552,561
DISO,0.70003307,asymptomatique,616,631
DISO,0.9688512,hypersignal,677,688
CHEM,0.34769818,35,702,705
PROC,0.66604626,dosage,744,751
CHEM,0.5475185,acides à,755,764
DISO,0.27171206,chaînes,764,772
DISO,0.70999926,arylsulfatases A,790,807
DISO,0.6129031,B,808,810
CHEM,0.24107221,C,813,815
DISO,0.78510255,hexoaminidases,820,835
CHEM,0.39722854,galactosidase,842,856
CHEM,0.5125767,’acide lactique,864,879
CHEM,0.23309971,ponction,906,915
ANAT,0.58144265,lombaire,915,924
DISO,0.96586573,protéinorachie,939,954
CHEM,0.45927644,g,961,963
DISO,0.7769828,oligoclonales,978,992
