entity_group,score,word,start,end
LIVB,0.8312385,patiente,15,24
DISO,0.66979885,80 ans,27,34
LIVB,0.3387387,te,46,48
DISO,0.9269596,dyspnée,70,78
DISO,0.6587693,effort,95,101
PROC,0.44420198,consultation,113,126
DISO,0.81758624,diaphorèse,147,158
DISO,0.9468775,palpitations,163,176
DISO,0.89998347,dyspnée,181,189
DISO,0.98042566,fatigue,207,215
PROC,0.45741412,tâches,252,259
DISO,0.9735704,douleurs,317,326
ANAT_DISO,0.7811941,thoraciques,326,338
DISO,0.94462246,syncope,344,352
DISO,0.9637726,hypertension,417,429
DISO,0.9253619,ostéoarthrite,435,448
DISO,0.899669,état,453,458
PROC,0.7637527,biopsie,515,523
ANAT,0.538899,moelle osseuse,529,544
DISO,0.58605456,blastes,561,569
PROC,0.8236517,transfusions,602,615
ANAT_PROC,0.732641,sanguines,615,625
CHEM,0.7937297,’érythropoïétine,692,708
CHEM,0.53353304,40 000 UI,720,730
CHEM,0.42427412,semaine,734,742
LIVB,0.9408432,médecins,747,756
DISO,0.96096295,syndrome myélodysplasique,780,806
PROC,0.8020361,transfusions,857,870
ANAT_PROC,0.74842227,sanguines,870,880
CHEM,0.92384946,érythropoïétine,896,911
CHEM,0.6113024,60 000 UI,913,923
CHEM,0.7721552,sulfate ferreux,951,967
CHEM,0.6863996,300 mg,979,986
CHEM,0.48810452,jour,1000,1005
LIVB,0.9723044,patiente,1015,1024
PROC,0.85654837,transfusions,1053,1066
CHEM,0.8299798,érythropoïétine,1084,1099
DISO,0.73890966,état,1110,1115
DISO,0.9769852,maladie,1189,1197
DISO,0.8939135,leucémie myéloïde aiguë,1200,1224
PROC,0.71085995,examen médical,1240,1254
DISO,0.9105735,lymphadénopathie,1273,1290
DISO,0.86626434,hépatosplénomégalie,1293,1313
LIVB,0.891251,patiente,1326,1335
DISO,0.8510113,bronchite,1348,1358
PROC,0.8157671,antibiothérapie,1374,1390
PHYS,0.4155066,appétit,1423,1430
DISO,0.73291075,sueurs nocturnes,1436,1453
PROC,0.74360657,biopsie,1467,1475
ANAT,0.44835764,moelle,1478,1485
DISO,0.9647319,anémie,1547,1553
DISO,0.9486804,blastes,1579,1587
DISO,0.8431185,leucémie myéloïde,1602,1620
LIVB,0.49069193,équipe,1638,1644
PROC,0.95046926,essai,1673,1679
CHEM,0.94796336,décitabine,1687,1698
LIVB,0.97651935,patiente,1729,1738
DISO,0.67061234,neutropénique,1742,1756
PROC,0.25645187,an,1771,1774
DISO,0.366368,émique,1774,1780
ANAT,0.6086404,plaquettes,1797,1808
PROC,0.9369175,tests,1884,1890
PROC,0.72272336,laboratoire Tests,1893,1912
PROC,0.5439282,Norm,1980,1985
PROC,0.5244362,Hém,1989,1993
CHEM,0.56441367,oglobine 120-160 g,1993,2011
CHEM,0.40868947,l,2012,2013
ANAT,0.26372167,Plaquettes,2046,2057
DISO,0.29675126,Leucocytes,2111,2122
CHEM,0.29933375,109,2129,2133
DISO,0.33694842,iles,2194,2198
CHEM,0.29659373,109,2208,2212
