entity_group,score,word,start,end
DISO,0.40195578,Patient,0,7
LIVB,0.68597305,20 ans,10,17
DISO,0.9390584,intoxication,68,80
CHEM,0.84554696,cannabis,83,92
DISO,0.64636993,ura,102,105
DISO,0.58562195,g,130,131
LIVB,0.30112475,ence,131,135
LIVB,0.8170389,patient,167,175
DISO,0.9831055,troubles,190,199
DISO,0.6234992,comportement,202,215
LIVB,0.4071796,famille,279,287
DISO,0.97594464,troubles,302,311
ANAT_DISO,0.6753143,circulatoires,311,325
DISO,0.384632,irrég,327,332
ANAT,0.44423577,pouls,342,348
LIVB,0.82610357,jeune étudiant,378,393
DISO,0.75815135,chroniques,469,480
CHEM,0.90271556,cannabis,501,510
CHEM,0.9181656,alcool,514,520
CHEM,0.8162345,tabac,524,530
DISO,0.68044174,réaction allergique,554,574
LIVB,0.93310755,kava,577,582
LIVB,0.5932172,Piper meth,584,594
DISO,0.49108076,ystic,594,599
ANAT_DISO,0.32612687,um,599,601
DISO,0.9671846,malaise,621,629
ANAT_DISO,0.55627024,vagal,629,635
DISO,0.6923783,manifestations oedémateuses,638,666
PROC,0.8873187,hospitalisation,686,702
PROC,0.92392147,traitement,708,719
CHEM,0.88213027,corticoïdes,723,735
PROC,0.93782127,oxygénothérapie,740,756
LIVB,0.9088735,mère,769,774
LIVB,0.9553812,infirmière,775,786
LIVB,0.6908066,découvre,787,796
LIVB,0.84480083,fils,800,805
DISO,0.9170651,rougeur,846,854
ANAT,0.3111533,faciale,854,862
ANAT,0.56131285,cervicale,865,875
DISO,0.63800657,pouls irrégulier,930,947
CHEM,0.29403287,f,978,980
CHEM,0.8666353,cannabis,1026,1035
DISO,0.9193183,fleurs,1042,1049
LIVB,0.618815,brugmansia,1060,1071
PROC,0.4902076,admission,1078,1087
LIVB,0.34970534,matin,1112,1118
LIVB,0.953629,patient,1122,1130
DISO,0.6977669,état,1142,1147
DISO,0.6605327,conscience,1150,1161
DISO,0.5524619,désorientation,1173,1188
DISO,0.9571428,agitation,1191,1201
DISO,0.8853684,amnésie,1211,1219
DISO,0.7910456,syndrome anticholinergique,1260,1287
DISO,0.392465,pup,1289,1293
ANAT_DISO,0.5420047,illes,1293,1298
DISO,0.5501008,driase,1309,1315
DISO,0.9667362,sécheresse,1327,1338
ANAT_DISO,0.7291688,buccale,1338,1346
DISO,0.6577084,rougeur,1349,1357
DISO,0.37754452,état hémodynamique,1377,1395
DISO,0.96274656,tachycardie,1422,1434
ANAT,0.21583252,battements,1448,1459
ANAT,0.35365596,minute,1463,1470
ANAT_DISO,0.43441615,sinusale,1471,1480
PROC,0.7109829,élect,1485,1490
ANAT_PROC,0.27010307,rocardiogramme,1490,1504
PROC,0.8477458,examens complémentaires,1534,1558
PROC,0.8604415,analyse,1578,1586
ANAT,0.43473133,sang,1620,1625
ANAT_DISO,0.24710226,urines,1632,1639
PROC,0.8655149,analyse,1644,1651
PROC,0.35079336,LC,1654,1657
CHEM,0.32403538,/,1657,1658
PROC,0.47887564,MS,1658,1660
CHEM,0.30721664,-,1660,1661
PROC,0.2637483,MS,1661,1663
CHEM,0.676842,plasma,1680,1687
CHEM,0.9593286,scopolamine,1698,1710
CHEM,0.8065118,"0,4 ng/ml",1712,1722
CHEM,0.6672828,trace d'atropine,1731,1748
ANAT,0.35590672,urines,1775,1782
CHEM,0.8881717,atropine,1789,1797
CHEM,0.9192948,scopolamine,1806,1818
CHEM,0.7594479,ng/ml,1837,1843
CHEM,0.7837091,"8,5 ng/ml",1846,1856
PROC,0.96667194,dosage,1878,1885
ANAT_PROC,0.5872854,urinaire,1885,1894
CHEM,0.85759985,dérivés cannabinoïdes,1898,1920
PROC,0.97193336,méthode immunoenzymatique,1924,1950
PROC,0.44087657,AxSYM,1952,1957
LIVB,0.52368915,Abbott,1959,1966
PROC,0.97205883,traitement,1994,2005
PROC,0.78964984,réhydratation parentérale,2033,2059
PROC,0.968734,surveillance,2074,2087
LIVB,0.9554321,patient,2123,2131
OBJC,0.34454435,hôpital,2156,2163
