entity_group,score,word,start,end
LIVB,0.72005206,Madame Nicole R,0,15
DISO,0.81282294,écoulement,49,60
ANAT_DISO,0.53540003,orifice cutané lombaire gauche,87,118
PROC,0.93434334,drainages,146,156
ANAT,0.63194597,fosse,233,239
ANAT_DISO,0.46796644,lombaire,239,248
DISO,0.6971109,f,261,263
ANAT_DISO,0.52127635,esse gauche,263,274
PROC,0.7307293,bilan,278,284
DISO,0.7063388,abcès récidivant,291,308
PROC,0.8648056,échographie,314,326
ANAT_DISO,0.4625565,calcul coral,341,354
ANAT_DISO,0.3824564,gauche,361,368
PROC,0.87145406,fistulographie,386,401
ANAT_DISO,0.31552318,calcul,441,448
DISO,0.9467171,écoulement,454,464
LIVB,0.6016815,patiente,468,477
PROC,0.88165826,scanner,524,532
ANAT,0.38523802,rein gauche,548,560
ANAT_DISO,0.48258185,globuleux,560,570
ANAT_DISO,0.38005027,calcul,583,590
ANAT,0.34888083,graisse,618,626
ANAT_DISO,0.377599,use,626,629
ANAT_DISO,0.5168066,paroi,661,667
DISO,0.9272337,masses,691,698
ANAT_DISO,0.5589397,fessières,698,708
DISO,0.974179,abcès,724,729
DISO,0.8257576,méningo-encéphalite tuberculeuse,798,831
DISO,0.9523934,compression,853,865
ANAT_DISO,0.6191405,médullaire,865,876
DISO,0.8501283,arachnoïdite,880,893
DISO,0.81036174,plégie flasque,899,913
DISO,0.7524425,rétention urinaire,914,933
DISO,0.6286065,laminectomie,939,952
ANAT_DISO,0.6254577,dorsale,952,960
DISO,0.63908017,5-D8,971,975
DISO,0.9129217,paraparésie,1010,1022
DISO,0.98608464,troubles,1031,1040
DISO,0.89768183,sensibilité,1046,1058
ANAT,0.5311227,membres inférieurs,1071,1090
ANAT_DISO,0.54991686,vessie,1097,1104
DISO,0.74214697,dyssynergie vésico,1129,1148
DISO,0.9307738,sphinctéri,1149,1159
ANAT_DISO,0.5370068,enne,1159,1163
PROC,0.70825344,sondages,1200,1208
DISO,0.98828936,troubles,1269,1278
DISO,0.8754317,marche,1284,1291
DISO,0.8952893,douleurs neuropathiques,1296,1320
DISO,0.4061337,ceinture,1323,1332
DISO,0.8353072,troubles mictionnels,1339,1360
DISO,0.72609645,incontinence urinaire,1370,1391
DISO,0.5930652,effort,1394,1400
PROC,0.9345692,examen,1404,1410
DISO,0.78650653,surcharge pondérale,1425,1445
DISO,0.91171396,Babinski,1476,1485
DISO,0.607024,globe vés,1509,1519
ANAT_DISO,0.6701862,ical,1519,1523
LIVB,0.65919733,patiente,1527,1536
DISO,0.5579143,yrétique,1545,1553
DISO,0.30426434,hémoglobine,1573,1584
CHEM,0.7217255,"11,1 g/dl",1590,1600
DISO,0.7121209,créatininémie,1604,1618
CHEM,0.73600125,μmol/l,1623,1630
DISO,0.4551891,CRP,1636,1640
CHEM,0.6333245,67 mg/l,1642,1650
PROC,0.88663036,prélèvements bactériologiques,1656,1686
ANAT,0.37952664,liquide épan,1689,1702
ANAT_DISO,0.3732946,ché,1702,1705
DISO,0.67129135,Proteus,1721,1729
ANAT_DISO,0.42268586,mirabil,1729,1737
DISO,0.34744826,is,1737,1739
PROC,0.94423467,recherches,1744,1755
DISO,0.53214365,BK,1758,1761
PROC,0.9704065,bilan,1801,1807
PROC,0.79016435,’imagerie,1809,1818
PROC,0.6079086,réalisé,1824,1832
PROC,0.96151197,fistulographie,1834,1848
PROC,0.84696627,urographie intra-veineuse,1849,1875
DISO,0.77072585,fistule,1900,1908
ANAT_DISO,0.58742607,néphro,1908,1915
ANAT,0.3742625,rein gauche,1927,1939
ANAT_DISO,0.5652217,pyélon inférieur,1954,1971
DISO,0.5569226,calcul coraliforme,1998,2017
DISO,0.6910203,fistulisé,2028,2038
ANAT_DISO,0.40719274,peau,2043,2048
ANAT_DISO,0.598854,pyélon supérieur,2061,2078
ANAT_DISO,0.36218607,voie excrétrice,2101,2117
DISO,0.9020887,Figures,2131,2138
PROC,0.9782216,scintigraphie,2152,2166
ANAT_PROC,0.67199063,rénale,2166,2173
PROC,0.53532565,DMSA,2176,2181
ANAT_DISO,0.5554783,rein gauche,2185,2197
