entity_group,score,word,start,end
LIVB,0.82799643,Mr,0,2
LIVB,0.73046964,H.,3,6
LIVB,0.777988,27 ans,15,22
DISO,0.6517922,schizophrénie,50,64
PROC,0.93464273,amputation,126,137
ANAT_PROC,0.28078005,pénis,140,146
DISO,0.5540041,choc,169,174
PROC,0.8557943,examen,202,208
LIVB,0.8621754,patient,229,237
PROC,0.86410785,acte,292,297
PROC,0.90157944,remplissage,345,357
ANAT_PROC,0.67450315,vasculaire,357,368
LIVB,0.912552,patient,394,402
PROC,0.9133096,bloc opératoire,419,435
PROC,0.95675445,réimplantation,456,471
PROC,0.29459637,uréth,485,491
PROC,0.3553809,sonde de Folley,498,514
PROC,0.38123614,CH,516,518
PROC,0.9258374,anastomose,542,553
ANAT,0.66171265,corps caverneux,572,588
ANAT,0.31401902,jet,595,598
CHEM,0.48102015,vicryl 3/0,605,616
LIVB,0.96377057,patient,620,628
CHEM,0.8981798,héparine de bas poids moléculaire,643,677
PROC,0.81438905,antibiothérapie,680,696
DISO,0.8973571,nécrose,748,756
ANAT,0.51151407,cutanée,756,764
DISO,0.6467943,supp,769,774
ANAT,0.7782363,racine,787,794
ANAT,0.72915304,verge,800,806
PROC,0.94774914,amputation,839,849
DISO,0.7196818,uréthrostomie,854,868
ANAT_DISO,0.41697064,cutanée,868,876
