entity_group,score,word,start,end
LIVB,0.5532959,patiente,15,24
LIVB,0.7072671,53 ans,37,44
PROC,0.70302844,prescription,96,109
CHEM,0.77445763,clarithromycine 500 mg,112,135
CHEM,0.6981861,fois,140,145
CHEM,0.5818933,jour,149,154
PROC,0.76079226,traiter,186,194
DISO,0.8463266,sinusite aiguë,198,213
LIVB,0.9515588,Streptococcus pneumoniae,215,240
LIVB,0.59767777,Mme J.K,241,249
PROC,0.95746416,traitée,254,262
DISO,0.946619,fibrillation,271,284
ANAT_DISO,0.5247006,auriculaire,284,296
LIVB,0.79344106,ans,308,312
CHEM,0.81727904,sulfate de quinidine 200 mg trois,320,354
PROC,0.9430084,traitée,387,395
DISO,0.89317256,troubles psychotiques,420,442
CHEM,0.8292951,rispéridone 2 mg,453,470
CHEM,0.6075256,fois,475,480
CHEM,0.8515033,jour,484,489
DISO,0.83911264,hypertension,500,512
ANAT_DISO,0.56897646,artérielle,512,523
LIVB,0.92147815,Mme J.K,526,534
CHEM,0.8097226,"’indapamide 2,5 mg",558,576
PROC,0.5047139,othérapeutique,637,651
ANAT,0.17101267,pharmacien,655,666
PROC,0.87875414,prescription,691,704
CHEM,0.9217262,clarithromycine,710,726
DISO,0.76762307,interactions médicamenteuses,756,784
DISO,0.74675983,torsades de pointes,803,823
DISO,0.75857025,TdP,825,828
DISO,0.60214144,itation,840,847
DISO,0.9440694,interactions,916,929
DISO,0.5381081,mécanismes,936,947
DISO,0.8114553,interactions médicamenteuses,981,1009
PROC,0.69795287,pharmacothérapie,1027,1044
DISO,0.87693053,interactions,1058,1071
LIVB,0.5711692,patient,1157,1165
DISO,0.94097817,effets indésirables,1223,1243
ANAT,0.3796281,arythmie cardiaque,1308,1326
DISO,0.9309331,effets indésirables,1345,1365
DISO,0.67845476,interactions médicamenteuses,1397,1425
DISO,0.8197371,Interactions médicamenteuses,1512,1541
LIVB,0.914555,Mme J.K,1565,1573
CHEM,0.49891725,CYP3A4 CYP,1574,1585
ANAT,0.4228606,2,1585,1586
DISO,0.27579328,D,1586,1587
ANAT,0.34956494,6,1587,1588
DISO,0.26449463,P,1588,1590
ANAT,0.23050265,gp,1591,1593
DISO,0.41715044,IKr IKs,1593,1601
CHEM,0.8954458,Clarithromycine Inhibiteur,1601,1628
CHEM,0.7192944,Inhibiteur Inhibiteur,1630,1652
CHEM,0.9152292,Quinidine,1654,1664
CHEM,0.79231936,Inhibiteur Inhibiteur Inhibiteur Inhibiteur Rispéridone,1673,1729
CHEM,0.8073876,Inhibiteur ,1749,1761
CHEM,0.79612756,Indapamide,1762,1773
CHEM,0.7099519,— Inhibiteur,1780,1792
LIVB,0.9335788,Mme J.K,1846,1854
PROC,0.94165075,traitée,1859,1867
DISO,0.85925186,fibrillation,1875,1888
ANAT_DISO,0.584465,auriculaire,1888,1900
CHEM,0.9109136,quinidine,1911,1921
CHEM,0.8109796,antiarythmique,1925,1940
CHEM,0.70342255,classe IA,1943,1953
PROC,0.9015195,blocage,1976,1984
ANAT,0.34201756,canaux sodiques,1988,2004
PHYS,0.5261146,repolarisation,2042,2057
DISO,0.6306247,blocage,2061,2069
PHYS,0.22213668,courants,2073,2082
ANAT,0.2348342,potassiques,2082,2094
CHEM,0.51390386,IKr,2094,2098
CHEM,0.55242574,IKs,2101,2105
DISO,0.6519933,TdP,2119,2123
LIVB,0.94720143,patients,2139,2148
PROC,0.9722859,traités,2148,2156
CHEM,0.883945,quinidine,2161,2171
CHEM,0.94299203,quinidine,2199,2209
CHEM,0.6789829,substrat,2216,2225
ANAT,0.4580043,"CYP3A4,",2228,2236
CHEM,0.9208052,inhibiteur,2242,2253
CHEM,0.31577185,CYP,2265,2269
ANAT,0.31680435,2,2269,2270
CHEM,0.34270793,D6,2270,2272
CHEM,0.47125992,P-gp,2281,2286
CHEM,0.88141257,quinidine,2290,2300
DISO,0.8544183,interactions,2332,2344
CHEM,0.9267558,médicaments,2393,2405
CHEM,0.78492564,2,2407,2409
CHEM,0.75939345,rispéridone,2413,2425
CHEM,0.69459724,bloqueur d’IKr,2454,2469
