entity_group,score,word,start,end
CHEM,0.60135347,A,6,8
LIVB,0.7286494,33 ans,20,27
DISO,0.58580834,épisodes,60,69
DISO,0.96388054,lombalgies,72,83
DISO,0.93186915,hématurie,89,98
DISO,0.63041466,pâleur,158,165
PHYS,0.21908855,tension,187,195
ANAT_DISO,0.550282,artérielle,195,206
DISO,0.98177,œdèmes,225,232
ANAT,0.5891433,membres,236,244
ANAT_DISO,0.49536395,inférieurs,244,255
PROC,0.73573613,examen clinique,273,288
DISO,0.95456755,lésions,304,312
ANAT_DISO,0.4759784,dermatologiques,312,328
ANAT,0.62355536,corps,340,346
DISO,0.74615884,STB,364,368
DISO,0.7199677,sensibilité,373,385
ANAT_DISO,0.60296005,lombaire,385,394
DISO,0.8899564,masses,412,419
ANAT_DISO,0.54396605,lombaire,448,457
ANAT,0.49310434,reste,461,467
PROC,0.88808167,examen,473,479
CHEM,0.4260038,Hb,532,534
CHEM,0.6242486,"4,2 g/dl",542,551
DISO,0.38576198,H,555,556
CHEM,0.3577632,VS,567,570
ANAT_DISO,0.46556282,fonction rénale,585,601
PROC,0.9146332,échographie,614,625
ANAT_PROC,0.50594836,abdominale,625,636
DISO,0.82959473,processus tumoral,651,669
ANAT_DISO,0.72915465,rénal,669,675
DISO,0.88739264,angiomes,735,744
ANAT_DISO,0.7350756,hépatiques,744,755
CHEM,0.697565,1,763,765
PROC,0.88516146,uroscanner,771,781
DISO,0.97003114,masses,798,805
ANAT_DISO,0.73629194,rénales,805,813
DISO,0.8709418,hyperdenses,825,837
DISO,0.49159423,sant,864,868
PROC,0.95568943,injection,878,888
CHEM,0.78872186,produit de contraste,891,912
DISO,0.95888436,épanchement,931,943
ANAT_DISO,0.577052,péritonéal,943,954
PROC,0.48661655,scanographique,986,1001
DISO,0.9215456,AML,1027,1031
ANAT_DISO,0.6950056,rénal,1031,1037
CHEM,0.2758112,graisse,1077,1085
DISO,0.33661067,use,1085,1088
PROC,0.92633015,réanimation,1112,1124
PROC,0.9704707,transfusion,1144,1156
ANAT_PROC,0.6156733,sanguine,1156,1165
DISO,0.682295,état,1170,1175
DISO,0.9519168,saignement,1245,1256
DISO,0.28945133,éritoné,1263,1270
ANAT_DISO,0.32633787,al,1270,1272
LIVB,0.96768266,patiente,1287,1296
PROC,0.8233363,bloc opératoire,1334,1350
