entity_group,score,word,start,end
LIVB,0.7830548,B.S,8,12
LIVB,0.8547249,40 ans,20,27
DISO,0.86897117,masse,88,94
ANAT,0.33352384,hypog,94,100
ANAT_DISO,0.40544426,astrique,100,108
ANAT_DISO,0.5571157,urinaires,144,154
DISO,0.9719054,troubles,158,167
ANAT_DISO,0.7100882,digestifs,167,177
PROC,0.7660809,examen clinique,182,197
DISO,0.578485,masse,222,228
ANAT,0.43485582,hypogastrique,228,242
ANAT,0.7793477,grand axe,253,263
ANAT,0.63784504,plan profond,293,306
PROC,0.27160126,toucher,326,334
ANAT,0.37105608,rectal,334,341
ANAT_DISO,0.48163307,prostate,352,361
ANAT,0.37660217,plate,361,367
DISO,0.71593386,masse,383,389
PROC,0.9740336,examen,414,420
PROC,0.8868717,tomodensitométrie,449,467
DISO,0.7842837,masse arrondie,510,525
ANAT_DISO,0.41128552,rétropéritonéale,525,542
ANAT,0.51834685,mm,550,553
ANAT,0.6991492,grand axe,556,566
ANAT,0.5041683,capsule,611,619
DISO,0.83748657,masse,659,665
ANAT,0.50544703,dessus,679,686
ANAT,0.6303369,vessie,706,713
DISO,0.63138264,refoulée,721,730
ANAT,0.4475515,dessous,733,741
ANAT,0.43747556,avant,747,753
PROC,0.5332222,prise,763,769
CHEM,0.5177224,contraste,772,782
ANAT,0.43608692,capsule,796,804
ANAT,0.6664845,parties tissulaires,811,831
DISO,0.8971629,masse,837,843
PROC,0.9451041,exploration chirurgicale,848,872
DISO,0.9384486,masse,897,903
ANAT_DISO,0.44043025,rétropéritonéale,911,928
ANAT,0.6731142,organes,948,956
PROC,0.7983511,énucléation,984,996
PROC,0.648174,opératoires,1016,1028
PROC,0.9678684,examen,1049,1055
DISO,0.7329123,tumeurs fibreuse,1089,1106
ANAT_DISO,0.43099397,itonéale,1125,1133
DISO,0.77467537,récidive tumorale,1167,1185
