entity_group,score,word,start,end
LIVB,0.84987503,femme,3,9
CHEM,0.5946745,40 ans,12,19
PROC,0.51230973,hospit,44,51
DISO,0.66063005,masse,66,72
CHEM,0.55656403,queue,78,84
ANAT,0.69256043,pancréas,87,96
PROC,0.86222523,échographie,117,128
PROC,0.912323,tomodensitométrie,134,152
ANAT_PROC,0.5488234,abdominale,152,163
PROC,0.79528844,examen pré,167,177
DISO,0.95285827,hypertension,205,218
ANAT_DISO,0.49266547,artérielle,218,229
DISO,0.5953628,HTA,231,234
CHEM,0.5033397,/1,241,243
ANAT,0.6866628,cardiomégalie,255,269
PROC,0.9146316,radio,274,280
CHEM,0.51402146,pulmonaire,280,291
DISO,0.8710963,tachycardie,296,308
ANAT_DISO,0.50899726,sinusale,308,317
PROC,0.34197298,mn,327,330
DISO,0.96935713,hypertrophie,337,350
ANAT_DISO,0.60295963,ventriculaire gauche,350,371
PROC,0.8022652,électrocardiogramme,376,395
PROC,0.59800506,é choc,399,405
ANAT_PROC,0.4377741,ardi,405,409
PROC,0.8742476,ographie,409,417
DISO,0.80234,cardiomyopathie hypertensive,430,459
PROC,0.59560126,conservation,464,477
PHYS,0.4208392,fonction,483,492
ANAT,0.5538827,ventricule gauche,495,513
CHEM,0.9455589,antagonistes calciques,518,541
CHEM,0.9550642,nifédipine,543,553
DISO,0.7060223,tension,593,601
ANAT_DISO,0.37805218,artérielle,601,612
ANAT_PROC,0.24328774,TA,614,616
PROC,0.9199901,induction anesthésique,636,658
CHEM,0.9454009,thiopental,672,683
CHEM,0.87590456,4 mg/Kg,685,692
CHEM,0.9373072,dextromoramide,694,709
CHEM,0.82248044,80 μg/Kg,711,719
ANAT,0.5389457,pancuro,726,734
CHEM,0.6935355,nium,734,739
CHEM,0.81203955,"0,1 mg/Kg",741,750
PROC,0.5183894,entretien,757,766
CHEM,0.92012435,protoxyde d'azote,786,804
CHEM,0.85798174,N2O,806,809
CHEM,0.9404779,halothane,816,825
CHEM,0.5121995,"0,5%",827,831
PROC,0.93582964,exploration chirurgicale,836,860
CHEM,0.42925787,masse pré,875,885
ANAT,0.54337776,aor,885,888
CHEM,0.39193976,tique,888,893
ANAT,0.7657117,pancréas,915,924
PROC,0.6217817,manipulation,935,948
DISO,0.7314609,hypertensifs,976,989
DISO,0.9498169,tachycardie,1011,1023
CHEM,0.51721966,entriculaire,1030,1042
DISO,0.95129436,tachycardie,1061,1073
ANAT_DISO,0.58027416,ventriculaire,1073,1087
PROC,0.9335929,réanimation,1098,1110
PROC,0.76629287,arrêt,1112,1117
PROC,0.96128553,anesthésie,1156,1166
CHEM,0.9268963,lidocaïne,1169,1179
CHEM,0.8608823,1 mg/Kg,1181,1189
DISO,0.9810579,fibrillation,1194,1207
ANAT_DISO,0.5366575,ventriculaire,1207,1221
PROC,0.8302386,arrêt,1241,1246
ANAT_PROC,0.65581644,cardiaque,1246,1256
PROC,0.8705877,réanimation cardio-respiratoire,1269,1301
DISO,0.9133555,phéochromocytome,1305,1322
PROC,0.7519172,examen anatomo-pathologique,1344,1371
PROC,0.6481931,opératoire,1383,1394
