entity_group,score,word,start,end
LIVB,0.7112925,patient,18,26
DISO,0.60794675,insuffisant,26,38
ANAT_DISO,0.7939386,rénal,38,44
DISO,0.6158414,chronique,44,54
DISO,0.91170096,glomérulonéphrite chronique,58,86
LIVB,0.92942923,patient,91,99
PROC,0.46095932,transplanté,105,117
PROC,0.8994032,hémodialyse,188,199
PROC,0.8154938,immunosuppression,203,220
CHEM,0.84295374,était,220,226
PROC,0.7153016,sérum antilymphocytaire,271,294
CHEM,0.82403195,anticalcineurines,295,313
CHEM,0.91256946,azathioprine,314,327
CHEM,0.7798818,corticoïdes,330,342
CHEM,0.5543409,1 mg/kg,344,352
PROC,0.93970567,induction,357,366
CHEM,0.88803136,anticalcineurines,371,389
CHEM,0.8864864,azathioprine,390,403
CHEM,0.654561,corticoïdes,406,418
PROC,0.81737345,maintenance,421,433
CHEM,0.40331173,posologie,435,445
LIVB,0.92600673,patient,466,474
DISO,0.9068445,épisodes,487,496
DISO,0.8578461,rejet aigu,499,510
DISO,0.33473104,flash,527,533
CHEM,0.6941333,corticoïdes IV,536,551
DISO,0.7931824,virémie positive,574,591
DISO,0.4748028,CMV,593,597
CHEM,0.7761158,patient,605,613
DISO,0.9147424,altération,642,653
ANAT_PHYS,0.2972321,fonction,671,680
ANAT_DISO,0.6051034,rénale,680,687
PROC,0.91211313,hémodialyse,719,730
LIVB,0.8725234,patient,748,756
PROC,0.81122017,surveillance radiologique,773,799
PROC,0.5896292,transplant,815,826
ANAT_DISO,0.6419443,reins,833,839
LIVB,0.46613643,patient,888,896
PROC,0.8687703,pris,900,905
PROC,0.95985746,charge,908,915
PROC,0.4782537,urgence,918,926
PROC,0.6835816,urologie,929,938
DISO,0.9616114,syndrome douloureux,946,966
DISO,0.6135652,igu,971,974
ANAT_DISO,0.3034254,transplant,985,996
PROC,0.93479776,traitement,1009,1020
DISO,0.4561165,symptomatique,1020,1034
CHEM,0.62167376,antibiotique,1037,1050
PROC,0.87747693,transplantectomie conventionnelle,1073,1107
PROC,0.910737,voie,1111,1116
ANAT_PROC,0.36021316,péritonéale,1121,1133
PROC,0.856728,transplant,1163,1174
DISO,0.9234155,syndrome tumoral,1201,1218
DISO,0.9094733,tumeurs,1241,1249
DISO,0.8222772,lésion,1264,1271
PROC,0.51362425,roscop,1319,1325
DISO,0.755314,lésions multif,1350,1365
DISO,0.4924004,ales,1367,1371
DISO,0.6483283,contingent,1379,1390
DISO,0.88764626,carcinome,1393,1403
ANAT_DISO,0.70170426,rénal tub,1403,1413
ANAT_DISO,0.42444852,illaire,1420,1427
DISO,0.55731004,ent,1441,1444
DISO,0.9173162,carcinome,1447,1457
ANAT_DISO,0.8880496,rénal,1457,1463
ANAT_DISO,0.70993304,cellules,1465,1474
ANAT_DISO,0.5534911,nelles,1485,1491
DISO,0.9014554,carcinomes,1509,1520
PROC,0.41468287,F,1534,1536
DISO,0.5745123,ürhman,1536,1542
PROC,0.56167597,bilan,1547,1553
DISO,0.80324215,carcinome,1632,1642
ANAT_DISO,0.70562416,rénal,1642,1648
DISO,0.5542695,T,1648,1650
ANAT_DISO,0.57322043,1a,1650,1652
PROC,0.69538295,bilan,1664,1670
DISO,0.9400611,tumeur,1698,1705
ANAT,0.6444677,organes,1720,1728
ANAT,0.4950171,rein,1730,1734
ANAT_DISO,0.5521535,foie,1751,1756
PROC,0.9576252,transplantés,1785,1798
LIVB,0.92975783,patient,1834,1842
DISO,0.7932123,maladie,1882,1890
