entity_group,score,word,start,end
DISO,0.8876374,masse tumorale,83,98
ANAT_DISO,0.38670948,pôle inférieur,101,116
ANAT,0.409407,testicule droit,119,135
ANAT,0.36998728,alpha foetoprotéine,174,193
PROC,0.97977895,orchidectomie,217,231
PROC,0.8142822,examen,254,260
PROC,0.6798259,pièce opératoire,286,303
DISO,0.917047,tumeur,329,336
ANAT_DISO,0.60811657,germinale,336,346
ANAT,0.6251687,testicule,367,377
DISO,0.9670883,carcinome,391,401
ANAT_DISO,0.7386193,embryonnaire,401,414
DISO,0.8800545,séminome,440,449
DISO,0.9517814,tératome,472,481
PROC,0.87222487,curage,485,492
ANAT_DISO,0.43317747,ganglionnaire rétropéritonéal,492,522
PROC,0.97821355,stadification,525,539
DISO,0.90104574,métastase,565,575
ANAT_DISO,0.6372628,ganglionnaire,575,589
PROC,0.8634218,bilan,593,599
PROC,0.8104758,extension radio-bio,602,621
PROC,0.5053005,clinique,622,630
PROC,0.96019477,surveillance,655,668
PROC,0.49065456,réalisée,682,691
PROC,0.87098336,élévation,720,729
DISO,0.3469888,tumoraux,743,752
DISO,0.31291422,alpha,754,759
ANAT,0.3543584,foet,759,764
ANAT_DISO,0.3571047,oprotéine,764,773
DISO,0.4457397,N,784,786
PROC,0.85560215,tomodensitométrie thoracoabdominopelv,796,834
ANAT_DISO,0.38931304,ienne,834,839
PROC,0.5285502,pratiquée,843,853
DISO,0.9354907,masses,873,880
ANAT_DISO,0.6878529,pulmonaires,880,892
DISO,0.46866545,ateuses,907,914
PROC,0.9432481,poly-chimiothérapie,919,939
PROC,0.7468657,Endoxan,959,966
PROC,0.6737837,Actinomycine,970,982
CHEM,0.6540273,Bléomycine,988,999
PROC,0.47288275,bé,1007,1009
CHEM,0.75003225,Cisplatine,1015,1026
DISO,0.9030362,lésions,1059,1067
ANAT_DISO,0.6838191,pulmonaires,1067,1079
PROC,0.8977988,thoracotomie,1108,1121
PROC,0.9808518,exérèse,1135,1142
DISO,0.92267513,tératome,1147,1156
PROC,0.97123194,traitement,1170,1181
PROC,0.49038506,juin,1221,1226
PROC,0.9590885,bilan,1242,1248
PROC,0.93159366,surveillance,1251,1264
LIVB,0.5286591,patient,1268,1276
DISO,0.9433684,douleurs,1289,1298
ANAT_DISO,0.75392854,lombaires,1298,1308
DISO,0.377799,droites,1308,1316
PROC,0.74842596,tomodensitométrie abdominop,1320,1348
ANAT,0.318799,el,1348,1350
ANAT_DISO,0.5889429,ienne,1351,1356
DISO,0.84291846,masse,1369,1375
ANAT_DISO,0.51287407,rétrop,1375,1382
PROC,0.7761656,ér,1382,1384
ANAT_DISO,0.54145306,itonéale,1384,1392
ANAT,0.47660142,vaisseaux,1415,1425
ANAT_DISO,0.4612371,iaques,1428,1434
ANAT,0.40592378,droits,1434,1441
DISO,0.96153665,tumeur,1523,1530
ANAT,0.643301,vaisseaux,1537,1547
ANAT,0.50188506,iaques,1550,1556
PROC,0.9656366,exérèse,1560,1567
DISO,0.93532467,masse,1576,1582
PROC,0.9735266,étude,1626,1631
DISO,0.9491916,tératome,1676,1685
LIVB,0.50917995,patient,1696,1704
PROC,0.8368752,traitement complémentaire,1722,1748
PROC,0.8611174,surveillance radio-bio,1760,1783
LIVB,0.8726381,patient,1827,1835
DISO,0.9744872,douleurs,1848,1857
ANAT_DISO,0.7430531,abdominales,1857,1869
ANAT_DISO,0.4741578,lombaires droites,1872,1890
DISO,0.59480816,signes,1907,1914
DISO,0.8911858,compression,1927,1939
ANAT_DISO,0.6751985,vasculaire,1939,1950
DISO,0.66219854,volume,1977,1984
DISO,0.9150438,masse,1990,1996
ANAT_DISO,0.6584423,résiduelle iliaque droite,1996,2022
DISO,0.42192063,marqueurs tumoraux,2038,2057
PROC,0.86003494,laparotomie exploratrice,2077,2102
PROC,0.9790177,exérèse,2115,2122
DISO,0.9224151,tuméfaction,2128,2140
DISO,0.9646015,nodules,2179,2187
DISO,0.9297284,carcinose,2197,2207
ANAT_DISO,0.849659,péritonéale,2207,2219
DISO,0.9152798,carcinome,2238,2248
PROC,0.9651038,exérèse,2279,2287
DISO,0.95104235,masse,2320,2326
DISO,0.88726395,tératome,2348,2357
PROC,0.7790068,cancérisation,2381,2395
DISO,0.8997798,adénocarcinome,2405,2419
DISO,0.7236238,tératome,2451,2460
