entity_group,score,word,start,end
DISO,0.77692294,infertilité,56,68
DISO,0.68146896,cryp,103,108
DISO,0.6750021,chidie,111,117
PROC,0.76364815,examen clinique,153,168
ANAT_DISO,0.67605203,testiculaire,193,206
DISO,0.94814664,hypotrophie,215,227
ANAT,0.532892,génitale épididym,245,263
DISO,0.88316846,anomalie,319,327
ANAT_DISO,0.60291433,sexuels,342,350
DISO,0.9458442,gynécomastie,370,383
PROC,0.68738675,spermogrammes,389,403
ANAT_PROC,0.32058537,laboratoire,416,428
PROC,0.8707523,abstinence,445,455
DISO,0.85660577,oligo-asthénospermie sévère,507,535
ANAT,0.3792326,millions,544,553
ANAT,0.65911865,spermatozoïdes,556,571
ANAT,0.523872,ml,575,578
DISO,0.5181567,norm,604,609
DISO,0.46950293,iles,614,618
PROC,0.63089937,dosages,637,645
ANAT_PROC,0.2866154,hormonaux,645,655
DISO,0.31663033,taux,671,676
CHEM,0.25374648,plasmatique,676,688
CHEM,0.6716171,FSH,691,695
CHEM,0.6590706,19.7 mUI/ml,697,709
CHEM,0.5002904,N,711,712
CHEM,0.7648772,–10 mUI/ml,716,726
DISO,0.43208566,taux,731,736
CHEM,0.57744646,LH,739,742
CHEM,0.75670505,mUI/ml,748,755
CHEM,0.82911956,N,757,758
CHEM,0.710556,7 mUI/ml,760,769
DISO,0.4654184,taux,774,779
DISO,0.8607205,testostéronémie,782,798
CHEM,0.64169556,ng/ml,811,817
CHEM,0.41687134,N,819,820
CHEM,0.7959221,4- 10 ng/ml,822,834
DISO,0.92734194,hypofertilité,849,863
DISO,0.9390266,déficit,867,875
ANAT_DISO,0.70250857,testiculaire,875,888
PROC,0.93339473,échographie,929,940
ANAT_DISO,0.3894069,testiculaire,940,953
PROC,0.89487666,bilan,979,985
DISO,0.9414902,infertilité,988,999
DISO,0.89102334,ithiases,1032,1040
ANAT_DISO,0.49580872,testiculaires,1040,1054
ANAT,0.50575376,parenchyme,1092,1103
ANAT_DISO,0.4690378,testiculaire,1103,1116
DISO,0.23556669,aires,1162,1167
ANAT,0.6253991,gauche,1198,1205
ANAT,0.477136,ml,1213,1216
ANAT,0.60926706,testicule droit,1224,1240
PROC,0.9699005,examen échographique,1256,1276
DISO,0.69664747,anomalie,1301,1310
PROC,0.9383014,fécondation in vitro,1327,1348
PROC,0.7673037,injection intrac,1352,1369
DISO,0.7659462,ystoplasmique,1369,1382
PROC,0.6190767,ICSI,1384,1388
ANAT,0.45269042,sperme,1393,1400
PROC,0.9585379,extraction,1430,1441
ANAT,0.34578422,spermatozoïdes testiculaires,1444,1473
PROC,0.9768317,prélèvement chirurgical,1477,1501
PROC,0.91924393,voie scrotale,1515,1529
PROC,0.6016675,1997.,1547,1553
PROC,0.965318,extraction,1556,1566
ANAT,0.37949905,spermatozoïdes,1569,1584
ANAT,0.73391014,testicule droit,1606,1622
ANAT,0.5222592,gauche,1634,1641
PROC,0.9185773,congélation,1656,1668
PROC,0.327489,paillettes,1674,1685
PROC,0.97129583,examen,1689,1695
DISO,0.2990639,spermatogenèse,1748,1763
DISO,0.8639231,lésion néoplasique,1821,1840
ANAT,0.7495796,parenchyme testiculaire,1869,1893
DISO,0.7812178,dysplasie,1921,1931
ANAT_DISO,0.5354214,germinale,1931,1941
PROC,0.84458447,ICSI,1962,1967
PROC,0.53323424,réalisé,1973,1981
ANAT,0.43571055,sperme,1985,1992
ANAT_PROC,0.56215864,testiculaire,1992,2005
PROC,0.86647224,décongelé,2005,2015
DISO,0.5053886,grossesse,2033,2043
ANAT,0.5139678,MT,2084,2087
PROC,0.98001033,surveillance,2101,2114
PROC,0.89874554,examen clinique,2118,2134
PROC,0.9694205,échographie,2137,2149
ANAT_PROC,0.60387486,testiculaire,2149,2162
LIVB,0.7638333,patient,2204,2212
PROC,0.97488695,surveillance,2219,2232
PROC,0.92543596,échographie,2293,2304
ANAT_DISO,0.4198328,testiculaire,2304,2317
ANAT,0.49702293,testicule droit,2334,2350
