entity_group,score,word,start,end
LIVB,0.53748304,Mme F E,0,7
PROC,0.609392,hospit,52,59
DISO,0.8665133,syndrome hémorragique,117,139
ANAT_DISO,0.46988595,cutané,139,146
DISO,0.93284404,hématurie,179,188
PROC,0.9704707,néphrectomie,236,249
ANAT_PROC,0.4893599,gauche,249,256
DISO,0.86126065,pyonéphrose,260,272
DISO,0.8636489,gastrite atrophique,287,307
CHEM,0.82162696,inhibiteurs de la pompe à protons,312,346
PROC,0.73172283,examen,351,357
LIVB,0.4862249,patiente apy,382,395
LIVB,0.27586395,tique,397,402
DISO,0.789292,purpura pétéchial,411,429
ANAT,0.71239597,tronc,455,461
ANAT,0.49523318,membres inférieurs,468,487
DISO,0.6808035,cicatrice,495,505
PROC,0.8061132,néphrectomie,508,521
DISO,0.885221,splénomégalie,542,556
DISO,0.9087206,syndrome tumoral,567,584
PROC,0.80283576,hémogramme,609,619
DISO,0.9615989,thrombopénie,632,645
ANAT,0.55389845,mm3,678,681
DISO,0.62213916,anémie normochrome,689,708
DISO,0.8881981,erative,728,735
CHEM,0.685047,Hb 11.3 g/dl,737,749
CHEM,0.36706585,CC,750,753
CHEM,0.27134785,GM,763,765
ANAT,0.741437,réticulocytes,774,788
ANAT_DISO,0.24258423,3,798,799
ANAT,0.37542453,leucocytes,814,825
PROC,0.64506584,conservation,843,856
CHEM,0.33452556,formule,862,870
PROC,0.27647048,G,872,873
ANAT,0.24790062,mm,880,882
ANAT,0.4954313,PNN,884,888
ANAT,0.5625572,/mm3,893,897
ANAT,0.56026536,lymphocytes,900,912
ANAT_DISO,0.30157655,3,920,921
PROC,0.84503895,dosage,926,933
ANAT_PROC,0.26264906,sanguin,933,941
CHEM,0.85511047,vitamine B12,944,957
CHEM,0.50819016,4 pg/ml,968,975
CHEM,0.5359996,pg/ml,993,999
CHEM,0.9224441,acide folique,1004,1017
CHEM,0.43854243,10,1019,1022
CHEM,0.77951455,ferritine,1033,1043
CHEM,0.64762807,ng,1048,1051
CHEM,0.5216695,ml,1052,1054
CHEM,0.7434384,ng/ml,1066,1072
CHEM,0.6871662,prothrombine,1085,1098
CHEM,0.78153944,temps céphaline activé,1102,1125
DISO,0.785909,fibrinogénémie,1131,1146
CHEM,0.31259048,schiz,1179,1185
ANAT,0.22837743,ocytes,1185,1191
PROC,0.6338421,ionogramme,1211,1221
CHEM,0.6154416,d’urée,1243,1250
CHEM,0.4721159,0.,1252,1255
CHEM,0.63574046,g,1257,1259
CHEM,0.54706395,l,1260,1261
DISO,0.7694271,créatinémie,1267,1279
CHEM,0.59456587,10.4 mg/l,1281,1291
ANAT,0.33926716,fonction rénale,1300,1316
CHEM,0.28027502,ml,1329,1332
CHEM,0.3878924,min,1333,1336
CHEM,0.47634578,Cockcroft,1356,1366
CHEM,0.49073783,sédiment,1370,1379
ANAT_PROC,0.20656203,urinaire,1379,1388
DISO,0.90638965,protéinurie,1407,1419
CHEM,0.38970503,24H,1422,1426
PROC,0.68296427,bilan,1439,1445
DISO,0.8376607,inflammatoire,1445,1459
DISO,0.36645696,esse,1477,1481
CHEM,0.22029221,sédimentation,1484,1498
CHEM,0.7174999,CRP,1499,1503
CHEM,0.8599573,fibrinogène,1504,1516
PROC,0.97095996,électrophorèse,1519,1534
CHEM,0.51537436,protéines sériques,1538,1557
PROC,0.82802033,myélogramme,1562,1574
ANAT,0.6945555,moelle,1585,1592
ANAT,0.58740234,mégacaryocytes,1601,1616
PROC,0.92060184,sérologies,1622,1633
DISO,0.59196925,virales B,1633,1643
DISO,0.32921708,C,1644,1646
DISO_LIVB,0.31808034,VIH,1649,1653
CHEM,0.53682244,anticorps anti-nucléaires,1683,1709
ANAT,0.3043348,1/640,1728,1734
PROC,0.3872731,fluorescence,1736,1749
PROC,0.47988287,anticorps,1779,1788
CHEM,0.5828816,anti-Sm,1788,1796
PROC,0.95898336,recherche,1800,1810
PROC,0.5111262,anticorps anti-,1814,1830
CHEM,0.76260054,phospholipides,1830,1844
PROC,0.7881082,test de Coombs,1863,1878
PROC,0.42695504,fractions,1906,1916
CHEM,0.5500529,C 3,1916,1920
CHEM,0.5119347,C4,1923,1926
PROC,0.82449985,complément,1929,1940
CHEM,0.58167326,C3 1.15 g/l,1959,1970
CHEM,0.39522678,C4,1973,1976
CHEM,0.67234254,g/l,1980,1984
PROC,0.95674694,échographie,1990,2001
ANAT_PROC,0.40842414,abdominale,2001,2012
DISO,0.6336957,dilatation,2034,2045
ANAT_DISO,0.4931878,pyélo,2045,2051
ANAT_DISO,0.53506976,calicielle droite,2052,2069
