entity_group,score,word,start,end
ANAT,0.26084673,patiente,3,12
LIVB,0.7161939,53 ans,15,22
PROC,0.74029374,résection antérieure,37,58
PROC,0.7803437,anastomose colorect,63,83
ANAT_PROC,0.3972963,ale,83,86
PROC,0.71332467,basse,86,92
PROC,0.6972809,radiothérapie néo-adjuvante,95,123
DISO,0.86488676,cancer du,128,138
ANAT_DISO,0.86785346,rectum,138,145
PROC,0.43426573,ur,161,164
DISO,0.5859305,insuffisance,175,188
ANAT_DISO,0.5727074,rénale,188,195
DISO,0.44406152,mmol,213,218
CHEM,0.3871791,l,219,220
ANAT_DISO,0.24411651,créatinine,223,234
DISO,0.82918733,dilatation,239,250
ANAT,0.43650723,cavités,254,262
ANAT_DISO,0.38277128,pyél,262,267
ANAT_DISO,0.40148586,icielles,271,279
PROC,0.9527451,échographie,284,295
PROC,0.795898,scanner abdomino-pelv,299,321
ANAT_PROC,0.64681435,ien,321,324
DISO,0.65554404,récidive tumorale,344,362
DISO,0.35589677,marqueurs tumoraux,367,386
ANAT_DISO,0.49881494,urétéropyél,407,419
PROC,0.89979666,ographie,419,427
DISO,0.8619287,sténose serrée,460,475
ANAT_DISO,0.31260598,iforme,492,498
ANAT,0.4904189,uretères,507,516
DEVI,0.4810088,sonde,521,527
PROC,0.3443036,double J,527,536
PROC,0.5317833,été,538,542
ANAT,0.73275024,uretère,561,569
DISO,0.9831808,douleurs,595,604
ANAT_DISO,0.76243925,lombaires,604,614
DISO,0.9650633,insuffisance,636,648
ANAT_DISO,0.735899,rénale,648,655
CHEM,0.68857753,300 μmol/L,672,683
CHEM,0.59732634,créatinine,686,697
DISO,0.94206053,dilatation,703,714
ANAT,0.36175707,cavités pyélo-calicielles,718,744
PROC,0.48308262,échographie,760,771
DEVI,0.33940637,sondes JJ,798,808
PROC,0.7472064,ASP,827,830
DEVI,0.44909889,sondes JJ,870,880
ANAT,0.29618743,fonction rénale,883,899
DISO,0.86250836,dilatation,946,957
ANAT,0.5567385,cavités,961,969
ANAT_PROC,0.33851278,pyél,969,974
PROC,0.3538372,o-,974,976
ANAT,0.393084,ici,979,982
PROC,0.30326653,elles,982,987
DEVI,0.5149527,sondes JJ,992,1002
DEVI,0.50426847,sondes,1039,1046
ANAT_PROC,0.33200663,urétérales,1046,1057
CHEM,0.6843651,créatinine,1118,1129
PROC,0.44686943,dilatation,1151,1162
DEVI,0.4444352,sonde,1182,1188
PROC,0.4991873,double,1188,1195
DEVI,0.34182888,J,1195,1197
PROC,0.74244833,tréflée,1197,1205
ANAT,0.57106715,uretère,1252,1260
PROC,0.8369699,contrôles,1266,1276
CHEM,0.35216728,créatininémie,1292,1306
ANAT,0.3764781,cavités pyél,1313,1326
PROC,0.5244039,o-calicielles,1326,1339
PROC,0.6533706,'échographie,1343,1355
PROC,0.8454787,suivi,1391,1397
