entity_group,score,word,start,end
LIVB,0.88125217,jeune femme,3,15
CHEM,0.7410576,réveille,18,27
CHEM,0.4785227,domicile,53,62
CHEM,0.8913773,',67,68
LIVB,0.97728306,homme,68,73
CHEM,0.42852473,ci,123,125
ANAT,0.3554357,U,137,139
GEOG,0.9354752,Paris,148,154
PROC,0.90172696,analyses,186,195
CHEM,0.58035696,droguée,228,236
CHEM,0.49720588,insu,242,247
PHYS,0.2728283,î,319,320
LIVB,0.27455887,ner,320,323
DISO,0.83452153,confusion,325,335
DISO,0.88553625,somnolence,336,347
DISO,0.6810311,euphorie,348,357
PHYS,0.6234907,rapport sexuel,406,421
PROC,0.7985282,analyses,426,435
ANAT,0.6705161,sang,454,459
CHEM,0.96796244,clonazepam,474,485
CHEM,0.9607492,7-amino-clonazépam,500,519
CHEM,0.48595023,"0,",521,523
CHEM,0.5186335,ug,525,528
CHEM,0.96371263,pholcodine,535,546
CHEM,0.5755903,"0,",548,550
CHEM,0.45139828,g,555,556
CHEM,0.88980025,urine,570,575
CHEM,0.9680117,chlorphénamine,577,592
CHEM,0.96298116,pholcodine,593,604
CHEM,0.7379699,"2,5 ug/ml",606,615
CHEM,0.9523158,7-amino-clonazépam,619,638
CHEM,0.70960903,pg/ml),644,651
CHEM,0.8133544,verres utilisés,657,673
CHEM,0.82810843,repas à son domicile,683,704
CHEM,0.47185767,is,717,719
CHEM,0.92790043,O.P.J,727,733
CHEM,0.9575158,gamma-hydroxybutyrate de sodium,789,821
CHEM,0.78907615,GHB),823,827
CHEM,0.9661847,clonazepam,830,841
CHEM,0.9371828,gamma-hydroxybutyrate de sodium,854,886
PROC,0.75854933,prélèvements,904,917
ANAT_PROC,0.5312219,sanguins,917,926
CHEM,0.7782912,18 h,945,950
CHEM,0.9503813,gamma-hydroxybutyrate de sodium,970,1002
CHEM,0.6898491,'organisme,1030,1040
CHEM,0.36733142,prise,1064,1070
CHEM,0.8383348,posologie orale active classique,1096,1129
CHEM,0.8283773,60 mg/kg,1134,1143
PROC,0.80961215,détection,1164,1174
CHEM,0.7474172,sang de 5,1186,1196
CHEM,0.79525965,urine de 5,1214,1224
CHEM,0.8039045,e GHB,1246,1252
PROC,0.609245,évidence,1284,1293
CHEM,0.36910626,sang,1301,1306
CHEM,0.76538664,l'urine,1309,1317
CHEM,0.9393273,clonazep a m,1333,1346
CHEM,0.9570313,molécule,1431,1440
ANAT,0.7143742,sang,1448,1453
PROC,0.8749927,prélèvements,1466,1479
