entity_group,score,word,start,end
LIVB,0.57844657,homme,2,8
LIVB,0.7216637,34 ans,15,22
PROC,0.58255184,consultation,34,47
DISO,0.9012968,lésion,56,63
ANAT,0.4399676,partie,81,88
DISO,0.4605658,ro-pos,93,99
ANAT_DISO,0.40031177,térieure supérieure,99,118
ANAT_DISO,0.56588775,pénis,121,127
PROC,0.95972425,posthectomie,190,203
DISO,0.93527585,phimosis,208,217
DISO,0.82762134,lésions condylomateuses,264,288
ANAT,0.71018374,fourreau,291,300
PROC,0.96414065,traitées,300,309
PROC,0.9455725,cryothérapie,313,326
CHEM,0.8084756,podophylline,329,342
PROC,0.9588484,traitement,364,375
LIVB,0.560136,partenaire,387,398
DISO,0.91355836,lésion,413,420
ANAT_DISO,0.5280789,génitale,425,433
PROC,0.93582976,examen clinique,446,461
DISO,0.884225,lésion tumorale,482,498
DISO,0.58728874,onnante,541,548
ANAT_DISO,0.48367652,pénis,564,570
ANAT,0.3917195,latéro,570,577
ANAT,0.38134077,pos,578,581
ANAT_DISO,0.40560028,térieure,581,589
ANAT,0.5529108,aires lymphonod,649,665
ANAT_DISO,0.57966596,ales inguinales,665,680
PROC,0.607331,analyse,699,706
PROC,0.9474938,prélèvement biopsique,724,746
DISO,0.91982293,lésion condylomateuse,760,782
DISO,0.9633203,tumeur,808,815
DISO,0.83210313,tumeur de BuschkeLöwenstein,834,862
PROC,0.9152085,examens biologiques,868,888
DISO,0.912614,lymphopénie,952,964
PROC,0.61796266,sérologie,968,978
DISO,0.6483542,virus de l’immunodéficience,982,1010
LIVB,0.59001064,humaine,1010,1018
DISO,0.35653847,sérologie,1050,1060
DISO,0.91619176,syphilis,1066,1075
PROC,0.9380993,radiographie,1095,1108
ANAT_PROC,0.44347873,thoracique,1108,1119
PROC,0.5188223,échographie,1138,1150
ANAT,0.44107395,abdomin,1150,1158
ANAT_DISO,0.5602197,ienne,1164,1169
ANAT,0.42961478,régions ingu,1176,1189
ANAT_DISO,0.42546105,inales,1189,1195
DISO,0.838323,adénopathies,1225,1237
PROC,0.7339654,examen histologique,1242,1261
PROC,0.43986383,opératoire,1273,1284
ANAT,0.5453999,x,1295,1297
PROC,0.9251838,microscopie optique,1315,1335
PROC,0.9520226,coloration,1341,1352
DISO,0.40845397,HES,1356,1360
DISO,0.8835137,prolifération,1364,1378
ANAT_DISO,0.45900196,épithéliale,1378,1390
DISO,0.79310316,hyperkératosique,1417,1434
DISO,0.8081032,parakératosique,1443,1459
ANAT,0.5618144,corps muqueux,1463,1477
ANAT,0.65095,couches,1500,1508
ANAT,0.81813204,cellules,1511,1520
ANAT,0.78505796,partie,1530,1537
DISO,0.2604525,moyenne,1537,1545
DISO,0.28671303,superficielle,1548,1562
DISO,0.40635937,k,1579,1581
ANAT,0.3487917,oï,1581,1583
DISO,0.3792743,l,1583,1584
ANAT,0.36621818,ocytes,1584,1590
DISO,0.9529375,proliférations,1610,1625
ANAT,0.4058169,épi,1625,1629
ANAT_DISO,0.37828246,théliales,1629,1639
ANAT,0.81701016,derme,1672,1678
ANAT,0.4937403,jacent,1684,1690
ANAT,0.5486527,derme papillaire,1737,1754
ANAT,0.6875994,épithélial,1802,1813
ANAT,0.71763325,membrane basale,1859,1875
DISO,0.58427835,infiltrat inflammatoire,1889,1913
DISO,0.8586835,prolifération,1946,1960
PROC,0.90765744,hybridation,1964,1975
ANAT_PROC,0.26570356,moléculaire,1975,1987
PROC,0.88696116,thern blot,1992,2002
CHEM,0.55197453,ADN,2041,2044
CHEM,0.29415706,PV,2047,2050
ANAT,0.23165826,H,2050,2051
PROC,0.9826431,étude,2058,2063
DISO,0.86386204,diploïdie,2091,2101
PROC,0.9402182,marquage,2105,2114
CHEM,0.5800353,anticorps anti-p53,2118,2137
ANAT,0.8840486,cellules,2182,2191
PROC,0.86378235,assise,2197,2203
ANAT,0.6756824,basale,2203,2210
PROC,0.96633106,traitement,2215,2226
PROC,0.9686713,exérèse chirurgicale,2249,2270
DISO,0.9048537,lésion,2282,2289
DISO,0.85959005,récidive,2294,2303
PROC,0.9542063,traitée,2318,2326
PROC,0.8570837,évide,2333,2339
