entity_group,score,word,start,end
PROC,0.63428193,are,33,36
DISO,0.9349937,douleur,81,89
ANAT_DISO,0.46437812,hypogastrique,89,103
DISO,0.98231465,dysurie,174,182
DISO,0.9715142,pollakiurie,189,201
PROC,0.91288185,examen clinique,215,230
DISO,0.6781432,masse,246,252
DISO,0.38110375,it,256,258
ANAT,0.48675644,face antérieure,304,320
ANAT_DISO,0.7837865,vagin,323,329
ANAT_DISO,0.49147636,corps,340,346
ANAT_DISO,0.7726439,vessie,354,361
DISO,0.79408586,insuffisance,367,380
ANAT_DISO,0.8428547,rénale,380,387
DISO,0.9669846,syndrome inflammatoire,391,414
PROC,0.89244604,bilan biologique,417,434
PROC,0.93118024,échographie,438,449
ANAT_DISO,0.25367025,pelvienne,449,459
DISO,0.848084,masse,483,489
ANAT_DISO,0.39425153,tissulaire,489,500
PROC,0.54254013,implantation,517,529
ANAT,0.30074164,onale,534,539
ANAT_DISO,0.4037258,ical,568,572
DISO,0.9804308,lithiase,590,599
ANAT_DISO,0.80614245,vésicale,599,608
PROC,0.9159833,cystoscopie,623,635
PROC,0.32511345,fond,643,648
ANAT_DISO,0.6306958,vésical,648,656
PROC,0.50738364,levé,666,670
PROC,0.9348462,clichés,706,714
PROC,0.96905124,cystographie,717,730
PROC,0.5579798,én,735,738
DISO,0.4637873,uclé,738,742
PROC,0.51263875,ation,742,747
DISO,0.9163055,tumeur,753,760
ANAT_DISO,0.34366608,voie,764,769
PROC,0.5844877,transvag,769,778
ANAT_DISO,0.47384414,inale,778,783
PROC,0.91650724,lithotripsie,811,824
DISO,0.9709583,lithiase,840,849
ANAT_DISO,0.63104767,vésicale,849,858
PROC,0.48263982,examen,862,868
DISO,0.36886814,u,914,915
DISO,0.6926585,âtre,934,938
PROC,0.8444559,opératoire,950,961
PROC,0.8651955,examen,972,978
DISO,0.76325727,prolifération tumorale,996,1019
DISO,0.6961422,remaniement adénomateux,1094,1118
DISO,0.759435,myxoïde,1121,1129
PROC,0.89230514,diagnostic,1194,1205
PROC,0.6234558,léi,1208,1212
DISO,0.62400377,omyome,1212,1218
DISO,0.9806125,dysurie,1295,1303
PROC,0.9076693,bilan,1307,1313
PROC,0.75743616,UIV,1342,1346
PROC,0.8120151,échographie pelvienne,1353,1375
DISO,0.7266029,récidive tumorale,1389,1407
PROC,0.9739116,traitement chirurgical,1417,1440
PROC,0.80277586,énucléation trans,1444,1462
DISO,0.75197554,vés,1462,1465
ANAT_DISO,0.44610474,icale,1465,1470
DISO,0.93421626,récidive,1490,1499
PROC,0.8484298,endoscopique,1515,1528
